unitSeq	TurnSeq	Speaker	Text
581	294	F:	(.) 不過 我 覺得 它 好 寫實 .
582	295	M:	(...) mhm .
583	296	F:	(.) 就是 很 ,
584	296	F:	(...) 演 得 很 那 個 ,
585	296	F:	(.) 很 真實 .
586	297	M:	(...) mhm .
587	297	M:	(...) 真實 帶著 有 一 點 誇張 .
588	298	F:	(...) 不 會 啊 .
589	298	F:	(...) 會 誇張 [嗎] ?
590	299	M:	[有 啦] 他 有點 誇張 .
591	300	F:	(.) 我 覺得 還 好 .
592	301	M:	(...) 沒有 那些 父母 很 疼 小孩 沒 錯 ,
593	301	M:	(...) 可是 不至於 就是 服侍 成 這樣 .
594	302	F:	(...) 不 一定 喔 .
595	303	M:	(...) 真的 嗎 .
596	304	F:	(.) 對 啊 ,
597	305	M:	(.) 我 覺得 ,
598	305	M:	(...) 太 誇張 了 .
599	306	F:	(...) 連 牙膏 都 幫 你 擠好 .
600	307	M:	(...) 對 啊 .
601	308	F:	(...) @= [2是 怎樣] ,
602	309	M:	[2太 誇張 了] .
603	310	F:	(...) 沒手 是 不是 ,
604	311	M:	(...) uh ,
605	311	M:	(.) 洗澡水 什麼 的 .
606	311	M:	(...) 跟 大爺 一 樣 .
607	312	F:	(...) 對 啊 .
608	313	M:	(...) 唉 .
609	314	F:	(...) 四月 .
610	314	F:	(...) 三月 又 過 了 .
611	315	M:	(...) mhm .
612	315	M:	(...) 每 個 月 最 討厭 也 最 期待 ,
613	315	M:	就是 要 寫 月報 的 時候 .
614	316	F:	(...) 喔 月底 .
615	316	F:	(...) 對 我 發覺 月底 跟 月初 都 特別 忙 .
616	317	M:	(...) 對 啊 .
617	318	F:	(.) 中間 會 還 好 .
618	319	M:	(...) 要 寫 月報 就 很 煩 .
619	319	M:	(.) 要 qi= ## 一起 寫 .
620	319	M:	(...) 然後 可是 ,
621	319	M:	(.) 快要 到 寫 月報 表示 月底 了 .
622	319	M:	(.) 這樣 代表 一 個 月 又 過去 要 下 一 個 月 .
623	319	M:	(...) 就 很 開心 .
624	320	F:	(...) 我 覺得 月 —
625	320	F:	(.) 月 —
626	320	F:	(.) 真的 月初 跟 月底 最 忙 .
627	321	M:	(...) mhm .
628	322	F:	(...) 月底 一 堆 事 有 的 沒 的 .
629	322	F:	(.) 唉 .
630	323	M:	(.) mhm .
631	323	M:	(...) mhm .
632	324	F:	(...) 好 想 來 學習 黏 假 睫毛 喔 .
633	325	M:	(...) 沒有 必要 吧 .
634	326	F:	(.) 最近 就 很 想 學 啊 ,
635	326	F:	(.) 不 知道 為[什麼] .
636	327	M:	[沒有] 妳 已經 想 很 久 了 .
637	328	F:	(...) 對 啊 ,
638	328	F:	(.) 可是 都 ,
639	328	F:	(...) 啊 我 這 人 就 想 很多 .
640	328	F:	想到 說 <L3 hunh L3> ,
641	328	F:	如果 黏 假 睫毛 ,
642	328	F:	到 時候 會 不 會 真 睫毛 也 都 掉 光光 .
643	329	M:	(.) 會 .
644	330	F:	(...) 現在 有 種 保養 的 東西 叫 睫毛 增生 液 .
645	330	F:	(...) 你 知道 嗎 ,
646	330	F:	(.) 就是 保護 [2睫-] —
647	331	M:	[2那 你] 為什麼 要 黏 一 個 東西 ,
648	331	M:	讓 妳 會 掉 .
649	331	M:	(.) 然後 再 去 塗 一 個 東西 讓 妳 會長 .
650	332	F:	(.) @ 唉呦 .
651	332	F:	(...) 可 人家 說 ,
652	332	F:	(...) 戴 上 假 睫毛 ,
653	332	F:	(...) 整個 人 ,
654	332	F:	都 ,
655	332	F:	散發 出 不同 的 光采 .
656	333	M:	(...) [@=]
657	334	F:	[@=]
658	335	M:	(...) 你 有 看到 有 一些 那 個 (.) 網路 ,
659	335	M:	(.) 那 個 ,
660	335	M:	(...) 化妝術 .
661	336	F:	(...) 喔 .
662	336	F:	(.) 那 個 有 戴 跟 沒戴 真的 [實在 是] 差 ,
663	337	M:	[對 啊] ,
664	338	F:	(.) 差 ,
665	338	F:	(.) 差 [2天壤之別] .
666	339	M:	[2誇張] ,
667	339	M:	(...) 沒有 必要 騙 那麼 大 啦 .
668	340	F:	(...) @@@ 每 一 個 都 [騙 很 大] .
669	340	F:	基本上 @@ .
670	341	M:	[對 啊] ,
671	341	M:	(...) 沒有 必要 騙 那麼 [2大] .
672	342	F:	[2你 看 那 種] 沒 化妝 蠟黃 ,
673	342	F:	(.) 蠟黃 的 臉 .
674	343	M:	(...) 結果 都 ,
675	343	M:	(.) 不 敢 —
676	343	M:	(.) 不 敢 卸妝 見人 .
677	344	F:	(...) mhm .
678	344	F:	基本上 ,
679	344	F:	(.) 是 啦 .
680	345	M:	(...) 唉 .
681	346	F:	(...) 你 今天 穿 這 件 不 會 熱 喔 ,
682	346	F:	(...) [這 不是] 毛衣 嗎 ?
683	347	M:	[還 好 耶 ,
684	347	M:	(.) 這件 不 會 很 厚 啊] .
685	348	F:	(...) 是 喔 .
686	349	M:	(...) mhm ,
687	349	M:	(...) 沒 想 到 它 也 是 會 有點 起 毛球 ,
688	350	F:	(...) 這件 不是 義大利 買 那 件 嗎 ,
689	351	M:	(.) 是 啊 ,
690	352	F:	(.) 起 毛球 還 好 啦 ,
691	352	F:	(.) 那 刮一刮 就 好 了 ,
692	353	M:	(.) mhm ,
693	354	F:	(...) 不過 這 真的 是 ,
694	354	F:	(.) 放 到 洗衣機 ,
695	354	F:	(.) 捲 也 都 不 會 有 什麼 那 個 .
696	355	M:	(.) 對 啊 .
697	356	F:	(...) 真 好 @@@= @@ .
698	357	M:	(...) 好像 是 多少 ,
699	357	M:	(.) 二十九 歐元 .
700	358	F:	(...) 忘記 了 .
701	358	F:	(.) 你 怎麼 記 得 那麼 清楚 ,
702	359	M:	(...) 很 便宜 啊 .
703	360	F:	(...) 二十九 歐 ?
704	360	F:	(...) 喔 對 啊 .
705	360	F:	(.) 幾 百 塊 而已 呀 .
706	360	F:	(...) 義大利 的 東西 都 好好 吃 喔 我 覺得 .
707	361	M:	(...) mhm .
708	362	F:	(.) 你 有 沒有 覺得 ,
709	363	M:	(.) mhm .
710	364	F:	(.) 而且 我 覺得 他 的 連 他 的 提拉米蘇 都 特別 好吃 .
711	365	M:	(...) mhm .
712	365	M:	(...) 真的 .
713	365	M:	(...) 而且 每 一 餐 都 有 紅酒 .
714	366	F:	(...) 這 不是 重點 [@@@] ,
715	367	M:	[這 是 重點] .
716	368	F:	對 我 來說 都 不是 重點 .
717	369	M:	(.) 唉 ,
718	370	F:	(.) 我 就 覺得 東西 都 很 好吃 .
719	371	M:	(...) 唉 .
720	371	M:	(.) 不會 喝 酒 啊 .
721	372	F:	(...) 不 愛 喝 ,
722	372	F:	(.) 就 覺得 那 有 什麼 好喝 的 .
723	372	F:	(...) 苦苦 的 啊 .
724	372	F:	(...) 我 唯一 覺得 比較 好喝 就 Choya .
725	373	M:	(...) 喔 .
726	374	F:	(...) 那 個 梅酒 什麼 .
727	374	F:	(...) Choya ?
728	375	M:	(...) 梅酒 很 可怕 .
729	376	F:	(...) @@@=
730	377	M:	(...) 會 讓 你 一直 在 [撞 地上] .
731	378	F:	[@=]
732	378	F:	(...) kong kong kong .
733	378	F:	(...) 會 酒 醉 .
734	379	M:	(...) 對 啊 ,
735	380	F:	(...) 會 醉 倒 啦 .
