unitSeq	TurnSeq	Speaker	Text
491	270	F1:	(.) 我 從來 沒 遇過 欸 .
492	271	F2:	(.) 我 知道 台大 會 ,
493	271	F2:	(.) 期末 太 爛 ,
494	271	F2:	(.) 然後 再 考 一 次 .
495	271	F2:	(.) 因為 丁 看到 我 成績 他 每次 都 說 ,
496	271	F2:	(.) 乾 我 為什麼 拿到 這些 成績 .
497	272	F1:	(.) 可是 台大 的 分數 不是 都 是 給 那 種 百分比 評分 嗎 ?
498	272	F1:	(.) 他們 不是 分 A ＢＣ ,
499	272	F1:	(.) 不是 給 幾分 幾分 .
500	272	F1:	(.) 是 Ａ 啊 ,
501	272	F1:	(.) Ａ 加 這樣 .
502	272	F1:	(.) 就是 沒有 那麼 細分 譬如 說 91 ,
503	272	F1:	(.)92 ,
504	272	F1:	(.)93 ,
505	272	F1:	(.) [這 樣] .
506	273	F2:	[嗯 全部] 都 是 Ａ 這樣 .
507	274	F2:	(.) 嗯 .
508	275	M:	(.) 我們 也 沒有 很 細 好 不好 .
509	275	M:	(.) 老師 都 大手一揮 ,
510	275	M:	(.) @ 啊 ,
511	275	M:	(.) 九十八 .
512	276	F1:	(.) 可是 我 同學 讀 台大 都 讀 文組 啊 .
513	277	M:	(.) 我 讀 的 會 比較 不 好 過 嗎 ?
514	277	M:	(.) 戰＠ ,
515	278	F1:	(.) 就是 讀 中文 哲學 ,
516	278	F1:	(.) 學 歷史 那 種 .
517	279	M:	(.) 戰 —
518	279	M:	(.) 戰 起來 .
519	279	M:	(.) 啊 .
520	279	M:	(.) 商院 最好 過 .
521	279	M:	(.) 商院 超廢 .
522	279	M:	(...) 我 大 商院 .
523	279	M:	(.) 欸 你 知道 我 原本 還 要 買 飲料 給 你們 ,
524	279	M:	(.) 想 說 慶 祝 楷淇 生日 ,
525	279	M:	(.) 結果 她 睡 過頭 @ .
526	280	F1:	(.) @ 我 沒有 睡 過頭= .
527	281	M:	(.) 結果 他 還 在 那 邊 遲到 .
528	281	M:	(...) 沒有 因為 [2早上 ,
529	281	M:	(.) 早上 還 沒 十一 點2] 的 時候 沒有 東西 有 開 .
530	282	F1:	[2反正 我 也 不 能 喝 飲料] .
531	281	M:	(.) 除了 早餐店 奶茶 以外 .
532	283	F1:	(.) 什麼 加速 清空 腸道 的 東西 .
533	284	M:	(.) 沒有 啊 .
534	284	M:	(.) 我 想 說 飲料 店 隨便 找 啊 ,
535	284	M:	(.) 啊 那 個 啊 ,
536	284	M:	(.) 迷客夏 沒 有 開 .
537	284	M:	(.) 啊 我 就 不 想 喝 清心 .
538	285	F1:	(.) 你 不 覺得 新店 的 迷客夏 都 要 等 好久 .
539	286	M:	(.) 會 嗎 ?
540	287	F1:	(.) 我 每次 去 都 很多 人 ,
541	287	F1:	(.) 然後 我 就 會 走 了 .
542	288	M:	(.) 喔 你 叫 Ubereats ,
543	288	M:	(.) 讓 他 送 啊 @ ,
544	289	F1:	(.) 就 那麼 近 了 .
545	290	M:	(.) 欸 ,
546	290	M:	(.) Ubereats 比較 便宜 欸 .
547	291	F1:	(.) 他 還 有 七 折 .
548	292	M:	(.) @ 所以 你 反而 賺 欸 .
549	293	F1:	(.) 好 吧 那 我 下次 叫 ,
550	293	F1:	(.) 我 要 先先 等 我 的 飲料 杯 來 .
551	294	M:	(.) 你 買 了 喔 ?
552	295	F1:	(.) 我 沒有 買 威克 欸 ,
553	295	F1:	(.) 威克 太 貴 了 .
554	296	M:	(.) 可以 多 —
555	296	M:	(.) 多 找 一些 人 買 啊 .
556	297	F1:	(.) 博客來 上 九百多 欸 ,
557	297	F1:	(.) 超貴 的 .
558	298	F2:	(.) ptt 合購 .
559	298	F2:	(.) 或是 —
560	299	M:	(.) 對 啊 .
561	300	F1:	(.) 後來 我 還是 不 想 買 矽膠 的 ,
562	300	F1:	(.) 因為 ,
563	301	M:	(.) 不 保溫 ,
564	302	F1:	(.) 他 不是 會 吸 味道 .
565	303	M:	(.) 不 保溫 ,
566	304	F1:	(.) 因為 我 都 喝 溫 或 熱 的 .
567	304	F1:	(.) 我 不 喝 冰 的 .
568	305	M:	(.) 是 .
569	305	M:	(.) 大小姐 .
570	305	M:	(.) 是 .
571	306	F1:	(.) 沒有 .
572	307	M:	(.) 是 .
573	308	M:	(.) 是 .
574	308	M:	(.) 嗯嗯 .
575	308	M:	(.) 很 好 .
576	308	M:	(.) you are so good .
577	308	M:	(...) 這 是 什麼字 啊 沉穩 .
578	308	M:	(.) 甚麼 篤定 ,
579	308	M:	(.) 那 是 什麼 東西 ?
580	309	F1:	(.) 就是 鸚鵡 兄弟 啊 .
581	310	M:	(.) 誰 ?
582	311	F1:	(.) 你 不 知道 鸚鵡 兄弟 ?
583	312	M:	(.) 不 知道 欸 .
584	313	F1:	(.) 很 可愛 欸 .
585	313	F1:	(...) 你 應該 有 看過 他 的 表情貼 吧 ?
586	314	M:	(...) 沒有 .
587	315	F1:	(...) 這個 啊 .
588	316	M:	(0) 嚇到 吃 手手 .
589	317	F1:	(.) 嗯 .
590	317	F1:	(.) 我 媽 的 手機殼 也 是 這個 .
591	318	M:	(.) 你 媽 也 是 挺 fashion 的 .
592	319	F1:	(.) 沒有 他 就 看到 .
593	319	F1:	(.) 然後 叫 我 幫 他 買 一 個 .
594	320	M:	(.) 欸 PyTorch 要 怎麼 辦 啊 ?
595	320	M:	(.) 期末 .
596	321	F2:	(.) 你 有 架 起來 嗎 .
597	322	M:	(.) 要 做 什麼 ?
598	323	F2:	(.) 他 就 說 隨便 找 一 筆 資料 然後 就要 你 下去 做 .
599	324	M:	(.) 真的 喔 ?
600	324	M:	(.) 那 我們 做 那 個 Facebook 那 個 @ .
601	325	F1:	(.) SAS 那 個 嗎 ?
602	326	M:	(.) R 的 那 個 ?
603	327	F1:	(.) 那 可以 用 sale 感覺 更 簡單 .
604	328	F2:	(.) 我們 實驗室 有 .
605	329	M:	(.) 反正 我們 就是 覺得 再 去 kaggle 找 一 篇 抄 就 好 @ .
606	330	F2:	(.) 對 對 對= 沒沒 .
607	330	F2:	(.) 好像 有 直接 是 PyTorch 做好 的 .
608	331	M:	(.) 就是 很多 啊 .
609	332	F2:	(.) 很多 .
610	332	F2:	(.) 對 啊 .
611	332	F2:	(.) 什麼 遊戲 預測 你 這場 會 贏 會 輸 .
612	332	F2:	(.) 那 叫 什麼 ?
613	332	F2:	(.) 星海爭霸 還 是 什麼 之類 .
614	332	F2:	(.) 有 一 堆 .
615	332	F2:	(...) 還 是 那 個 遊戲 你 應該 [要 往左 走 往右 走] ,
616	333	M:	[喔 預測] .
617	334	F2:	(.) 應該 怎麼 走 才會 破關 這 樣子 .
618	335	M:	(.) 喔 那 要 監督式 學習 對 不對 .
619	336	F2:	(.) 對 對= .
620	337	M:	(.) 那 很 累 欸 .
