unitSeq	TurnSeq	Speaker	Text
607	308	F:	(...) 很 黑 .
608	308	F:	(...) 長 得 很 像 台灣 黑熊 .
609	308	F:	(.) 然後 他 要 表演 什麼 你 知道 嗎 ?
610	308	F:	(...) 瑪麗蓮 夢露 .
611	308	F:	(...) 超 噁心 的 .
612	308	F:	(...) 他 那天 帶 假髮 (.) 還 有 穿 那 個 裙子 .
613	308	F:	(...) 然後 跳舞 跳 到 一半 (.) 那 個 衛生紙 會跑 出來 @@@ ,
614	309	M:	(.) @@ <# 一定 #> 要 那麼 難 賺 就 對 了 [2@@=] .
615	310	F:	[2@@@]
616	310	F:	(.) @@= 然後 還 有 另外 一 個 同事 (.) 就是
617	311	M:	(.) @@
618	312	F:	(.) 他們 那 一 組 要 表演 舞孃 ,
619	312	F:	(.) 然後 他 要 男 扮 ,
620	312	F:	(.) 男 扮 女 裝 ,
621	312	F:	(.) 然後 表演 舞孃 .
622	312	F:	(.) 然後 還 要 穿 那 個 ,
623	312	F:	(...) 就是 內搭褲 .
624	313	M:	(.) 國中 還 不 就是 —
625	314	F:	(...) @
626	314	F:	(.) 要 穿 內搭褲 .
627	314	F:	(.) 一 個 好 好 的 [男生] .
628	315	M:	[高中] 還 是 不 被 我們 班 害 ,
629	316	F:	(.) 還 要 穿 內搭褲 耶 .
630	316	F:	(.) 你 不 覺得 很 噁心 嗎 ?
631	316	F:	(...) 下面 還 有 蕾絲 ,
632	316	F:	(.) @
633	316	F:	(.) 然後 上面 要 上空 ,
634	316	F:	(.) 然後 跳 舞孃 耶 .
635	316	F:	(...) 舞孃 耶 .
636	317	M:	(...) 他 會不會 明天 就 離職 了 .
637	318	F:	(...) @@
638	318	F:	(...) 一 整 個 就 ,
639	318	F:	(.) 哇 ,
640	318	F:	(.) 好 可憐 喔 .
641	319	M:	(...) 大概 讀 物治 的 都 是 gay 吧 .
642	319	M:	(.) 應該 可以 接受 .
643	320	F:	(...) 不是 .
644	321	M:	(...) <# 我 不 知道 我 約 #> 上次 你 來 的 那 ,
645	321	M:	(.) 那 三 個 ,
646	322	F:	(.) eh (.) 就是 ,
647	322	F:	(...) 那 一 個 ,
648	322	F:	(.) 比較 矮 的 那 個 .
649	322	F:	(.) 他 要 —
650	322	F:	(.) 就是 ,
651	322	F:	(.) 跳 舞孃 ,
652	323	M:	(.) 他 不 是 gay 啊 ?
653	324	F:	(.) 他 不 是 啦 .
654	325	M:	(.) 喔 ,
655	325	M:	(.) 可是 他 超 像 gay 的 .
656	325	M:	(...) 看 那 死 gay 砲 .
657	326	F:	(...) 他 又 沒有 很 帥 .
658	327	M:	(...) 嗯 ?
659	328	F:	(.) 我 說 他 長 得 又 不 帥 .
660	329	M:	(...) TSK
661	329	M:	(.) 他 就是 那種 ,
662	329	M:	(.) TSK
663	329	M:	(.) [2不帥 的 那種 gay 啊] .
664	330	F:	[2他 只是 婆婆媽媽] 而已 啊 .
665	331	M:	(...) 而且 他 zhi- —
666	331	M:	(.) 我 覺得 他 很 煩 .
667	332	F:	(.) 他 真的 很 煩 啊 ,
668	332	F:	(.) 他 現在 每天 在 —
669	332	F:	(.) 就是 ,
670	332	F:	(.) 辦公室 都 會 被 所有 的 人 嗆 .
671	332	F:	(...) 他 只要 講 一 句 話 (.) 然後 就 有 兩 三 個 人 回嗆 他 .
672	332	F:	(...) 你 就 知道 他 的 那 一 個 ,
673	332	F:	(...) 人緣 就是 —
674	333	M:	(.) 是 是 .
675	334	F:	(...) 對 .
676	334	F:	(.) 然後 他 也 是 ,
677	334	F:	(.) 就是 那 個 ,
678	334	F:	(.) 就是 ,
679	334	F:	(.) 莫名其妙 被 阿姨 討厭 的 ,
680	334	F:	(...) 治療師 [@@@] .
681	335	M:	[@=]
682	336	F:	(.) 然後 我們 今天 就 說 ,
683	336	F:	(...) 就是 今天 那 個 阿姨 ### ,
684	336	F:	(.) 然後 我們 所有 人 都 讓開 ,
685	336	F:	(.) 然後 讓 他 去 <# 拆 #> [2@@=] .
686	337	M:	[2@@@]
687	337	M:	(.) 你們 超 壞 耶 .
688	338	F:	(.) 沒有 —
689	338	F:	(.) 可是 重點 是 呢 ,
690	338	F:	(.) 他 後來 就 跟 阿姨 ,
691	338	F:	(.) 就是 ,
692	338	F:	(...) 和好 了 .
693	338	F:	(...) 馬上 跟 阿姨 推 自費 .
694	338	F:	(.) 然後 阿姨 馬上 就 答應 .
695	338	F:	(.) 然後 我們 就 說 其實 是 阿姨 喜歡 他 .
696	339	M:	(.) [對 啊] ?
697	340	F:	[然 後] 故意 說 他 很 壞 ,
698	340	F:	(.) 然後 讓 我們 就是 ,
699	340	F:	(.) 想 要 想 辦法 讓 ,
700	340	F:	(.) 就是 (.) 他 跟 阿姨 和好 這樣 .
701	341	M:	(...) 你們 中 了 阿姨 的 計 .
702	342	F:	(.) 對 啊 .
703	342	F:	(...) 害 我們 就是 ,
704	342	F:	(.) 這麼 擔心 .
705	343	M:	(...) 搞 不 —
706	343	M:	(.) 搞 不 好 哪天 他 就 跟 阿姨 在 一起 了 .
707	343	M:	(...) 在 一起 囉 ?
708	344	F:	(...) 怎麼 可能 呢 ,
709	344	F:	(.) 阿姨 已經 六十 了 [2@@=] ,
710	345	M:	[2@@=]
711	345	M:	(.) TSK ,
712	345	M:	(.) 是 真愛 啊 ,
713	346	F:	(.) 對 啊 ,
714	346	F:	(.) 我 知道 啦 ,
715	346	F:	(...) 沒有 啦 ,
716	346	F:	(.) 我 那 個 同事 每次 都 說 ,
717	346	F:	(.) 就是 ,
718	346	F:	(...) 他 要 去 找 越南 新娘 .
719	347	M:	(...) 他 真的 很 奇怪 .
720	347	M:	(.) 他 <# 上次 #> ,
721	347	M:	(.) TSK ,
722	347	M:	(.) [不 知道 (.) 上次] ,
723	348	F:	[他 是 ##] ,
724	347	M:	(.) 他 上次 <# 講 完 #> (.) 就 超 奇怪 的 .
725	350	F:	(...) 他 只是 ,
726	350	F:	(.) 雞婆 了 點 而已 啊 .
727	350	F:	(...) 嗯 .
728	350	F:	(.) 可是 他 人 其實 還 不 錯 啦
729	351	M:	(...) 是 是 [2是] .
730	352	F:	[2只是] ,
731	352	F:	(...) 就是 ,
732	352	F:	(...) 太 多 話 了 .
733	352	F:	(...) 有點 吵 .
734	353	M:	(...) 只有 —
735	353	M:	(...) 一點點 太 多 話 @@= .
736	354	F:	(.) 就是 ,
737	354	F:	(.) TSK
738	354	F:	(.) 你 知道 就 好 了 .
739	354	F:	(...) 甯 你 ## 明天 要 幹嘛 .
740	354	M:	hm ?
741	355	F:	(.) 明天 要 幹嘛 .
742	356	M:	(...) 家教 啊 .
743	357	F:	(...) 喔 .
744	358	M:	(...) 家教 .
745	358	M:	(.) 實驗室 .
746	358	M:	(.) 家教 .
747	359	F:	(...) 喔 .
748	360	M:	(...) 然後 回家 睡覺 .
749	361	F:	(.) 喔 .
750	361	F:	(...) 至少 你 可以 回家 睡覺 .
751	362	M:	(...) eh 你 去 —
752	362	F:	(...) 綠[世界] ,
753	364	M:	[看 一下 看 一下] ,
754	365	F:	(.) 動物 劇場 .
755	365	F:	(...) 北埔 老街 .
756	365	F:	(.) 晚上 還 要 跳舞 .
757	366	M:	(.) 度假 飯店 耶 .
758	366	M:	(...) 聽 起來 就 很 高級 .
759	367	F:	(.) 但 你 覺得 大家 會 喝 到 幾點 .
760	367	F:	(...) 到底 能 睡 幾 個 鐘頭 呢 你 看 看 ,
761	368	M:	(.) 喝 了 你 又 不 會 起來 .
762	368	M:	(.) 你 就 可以 一 覺 睡 到 十 點 啊 ,
763	368	M:	(.) 退房 .
764	368	M:	(...) 你 可以 一 覺 睡 到 十 點 退房 .
765	368	M:	(...) 多 好 .
766	369	F:	(.) 不 可能 .
767	370	M:	(...) 啊 他 不 是 不 會 灌 女生 酒 .
768	371	F:	(...) 很 難說 啊 .
769	371	F:	(...) 只是 平常 常常 不 會 灌 女生 酒 .
770	371	F:	可是 ,
771	371	F:	這 種 場合 ,
772	371	F:	我 就 覺得 很 難 説 .
773	371	F:	(...) TSK
774	371	F:	(.) 這種 場合 感覺 會 被 —
775	371	F:	(.) 一定 會 被 灌 .
776	372	M:	(.) <# 你們 這邊 是 #> —
777	373	F:	不過 還好 就是 ,
778	373	F:	(.) 這種 是 喝 紅酒 .
779	374	M:	(...) 喔 ?
780	374	M:	(.) [那 就] ,
781	375	F:	[熱炒] 是 [2啤酒] .
782	376	M:	[2被 灌] 就 沒有 差 了 吧 .
783	377	F:	(...) 對 啊 .
784	378	M:	(...) 紅酒 是 能 灌 多少 .
785	379	F:	(...) 我 也 不 知道 耶 .
786	380	M:	(...) 紅酒 喝 兩 罐 都 ,
787	380	M:	(...) 那 個 醫生 怎麼 那麼 無聊 啊 .
788	381	F:	(...) 不 知道 耶 .
789	381	F:	(...) TSK
790	382	M:	(...) @=
791	382	M:	(...) 唉 .
792	382	M:	(...) 我 也 好 幾天 沒 睡覺 了 .
793	383	F:	(...) 你 喔 .
794	384	M:	(.) 對 啊 .
795	385	F:	(...) 你 在 幹嘛 啊 .
796	386	M:	(...) 昨天 跟 前天 都 在 忙 事情 ,
797	386	M:	(.) 都 在 忙 ,
798	386	M:	(.) 跑 程式 啊 什麼 的 ,
799	387	F:	(...) 你 真的 是 (.) 怪咖 耶 .
800	388	M:	(...) 就 —
801	388	M:	(.) 就 沒 時間 睡覺 咩 .
802	389	F:	(...) 那 用 —
803	389	F:	(.) 跑 程式 的 時候 不會 有 ,
804	389	F:	(.) 就是 ,
805	389	F:	(...) 空檔 ,
806	389	F:	(.) 可以 (.) 就是 (.) 休息 一下 嗎 ?
807	390	M:	(.) 就要 —
808	390	M:	(.) 唸 —
809	390	M:	(.) 唸 書 啊 .
810	391	F:	(.) 唸 書 ,
811	391	F:	(...) 媽 啊 .
812	392	M:	(...) 差 不多 啦 .
813	393	F:	[### 你 真的] ,
814	392	M:	(.) [每 個 人 都 差不多] ,
815	394	M:	(...) 每 個 人 都 差 不多 ,
816	394	M:	(...) 唸 博 ,
817	394	M:	(.) 唸 碩班 都 差 不多 啊 ,
818	395	F:	(...) 真的 喔 ,
819	396	M:	(...) 對 啊 ?
820	396	M:	(...) 然後 我 現在 每天 都 在 跟 我們 班 同學 說 (.) 簽 下去 了 .
821	396	M:	(...) [2因為 我們 老] ,
822	397	F:	[2簽 什麼] .
823	396	M:	(.) 我們 老師 叫 他 念 博班 .
824	398	F:	(...) 喔 ,
825	399	M:	(...) 然後 ,
826	399	M:	(.) 簽 下去 囉 ?
827	400	F:	(...) 喔 .
828	401	M:	(.) 老闆 愛 將 @= .
829	402	F:	(.) 喔 .
830	403	M:	(...) 我 本來 想 ,
831	403	M:	(.) ###
832	403	M:	(.) 今天 ,
833	403	M:	(.) 今天 ,
834	403	M:	(.) 跟 他 談 ,
835	403	M:	(.) 嗯 ,
836	403	M:	(.) 新 的 <L3 project L3> .
837	404	F:	(...) 喔 .
838	405	M:	(.) 他 說 .
839	405	M:	(...) 我 覺得 你 應該 可以 做 得 到 .
840	406	F:	(.) ## .
841	406	F:	(.) [@=]
842	407	M:	[@=]
843	407	M:	(.) 就是 叫 他 唸 博班 的 意[2思 @@@=] .
844	408	F:	[2喔] ?
845	409	M:	[因為] 我們 老闆 現在 缺 <L3 post L3> ,
846	408	F:	(.) [喔] ?
847	409	M:	(.) <L3 post doc L3> .
848	410	F:	(.) [2喔] ?
849	411	M:	[2啊] .
850	411	M:	(.) 那 個 ,
851	411	M:	(.) 缺 的 那 個 人 唸 博班 了 .
852	412	F:	(.) 就是 跟 我 同學 的 那 個 一樣 啊 .
853	413	M:	(.) 對 啊 ?
854	413	M:	(.) 是 要 念 哪 .
855	414	F:	(...) 所以 他 就 跟 ,
856	414	F:	(.) 我 同學 說 ,
857	414	F:	(.) 就是 ,
858	414	F:	那 個 (.) 直接 升 博班
859	414	F:	(.) 四 年 完成 .
860	415	M:	(.) ##
861	416	F:	(.) 碩 博士 .
862	416	F:	(.) 然後 我 同學 想 了 很 久 .
863	416	F:	(.) 說 不行 .
864	417	M:	(.) 給 我 錢 也 不要 唸 .
865	418	F:	(...) 這樣 下去 就是 ,
866	418	F:	(.) 會 很 慘 .
867	419	M:	(...) 物治 唸 博班 是 要 念 什麼 .
868	420	F:	(...) 他 是 唸 輔具 研究所 .
869	421	M:	(.) ha ?
870	422	F:	(.) 他 是 唸 輔具 研究所 .
871	424	F:	[還 有 OT] .
872	423	M:	(.) 就是 [做 那 個] —
873	425	M:	(...) 做 那 個 喔 .
874	426	F:	(.) 沒有 啊 .
875	426	F:	(.) 當然 現在 ,
876	426	F:	(.) 現在 還有 誰 在 做 那 個 啊 ,
877	426	F:	(.) 當然 就是 (.) 電腦 情境 結合 啊 ,
878	427	M:	(...) 喔 ,
879	428	F:	(.) 對 啊 .
880	429	M:	(...) 啊 那 個 讀 博班 幹嘛 .
881	430	F:	(...) mhm (.) 其實 我 也 不 知道 耶
882	430	F:	(.) 不過 那 個 同學 就是 ,
883	430	F:	(...) 他 就是 ,
884	430	F:	(.) 還 ,
885	430	F:	(.) 還會 ,
886	430	F:	(.) 就 還 蠻 會 自己 找 兼差 的 .
887	430	F:	(...) 對 啊 .
888	430	F:	(.) 你 看 ,
889	430	F:	(.) 一 個 研究生 ,
890	430	F:	(...) 然後 他 媽 又 沒有 給 他 錢 .
891	430	F:	(.) 我 都 一直 以為 他 媽 有 給 他 錢 .
892	430	F:	(...) 但 其實 都 沒有 .
893	430	F:	(.) 但 他 可以 ,
894	430	F:	(...) 就是 —
895	430	F:	(.) 三 天 吃 掉 七千 塊 .
896	430	F:	(.) 就 他 都 會 去 找 一些 兼職 啊 ,
897	430	F:	(.) 可能 那種 高級 診所 啊 ,
898	430	F:	(.) 需要 作 什麼 輔具 啊 .
899	430	F:	(...) 然後 就 按 件 計酬 .
900	430	F:	(.) 一 個 可能 就 一 萬 塊 這樣 .
901	431	M:	(.) 喔 .
902	431	M:	(.) 那 個 不是 本來 就 滿 貴 的 .
903	432	F:	(.) 對 啊 .
904	432	F:	(...) 就 是 —
905	432	F:	(.) 不 是 —
906	432	F:	(.) 賣 給 病人 喔 .
907	432	F:	(...) 就是 他 作 一 個 ,
908	432	F:	(.) 然後 那 個 診所 就 給 他 一 萬 塊 .
909	433	M:	(...) 不 賣 給 病人 喔 .
910	434	F:	(...) 沒有 .
911	434	F:	(.) 是 診所 賣 給 病人 .
912	436	F:	[診所 跟] 病人 交易 .
913	435	M:	(...) [喔] .
914	436	F:	(.) 只是 ,
915	436	F:	(.) 他 負責 去 做 .
916	436	F:	(.) 這樣 .
917	437	M:	(...) 那種 都 滿 貴 的 啊 .
918	438	F:	(.) 嗯 .
919	439	M:	(.) 同學 做 個 膝蓋 那 個 不是 就 —
920	439	M:	(...) 兩 三 萬 .
921	440	F:	(...) 我 不 知道 .
922	441	M:	(.) 就 一個 膝蓋 的 那 個 ,
923	441	M:	(...) 裝 這裡 的 .
924	441	M:	(...) 然後 那 個 shi- —
925	441	M:	(.) 什[2麼] —
926	442	F:	[2喔]
927	443	M:	(.) 前 十字 韌帶 斷掉 .
928	444	F:	(.) 就 骨 ,
929	444	F:	(.) 嗯 ,
930	444	F:	(...) 就是 一 個 很 長 很 長 的 那 [個] .
931	445	M:	[對] 對 對 對 對 .
932	455	M:	(...) 那種 就 兩 三 萬 吧 .
933	446	F:	(.) 真的 喔 .
934	447	M:	(.) 對 啊 .
935	447	M:	(.) 而且 —
936	447	M:	(.) 我們 班 ,
937	447	M:	有 一 個 人 ,
938	447	M:	(.) 斷掉 以後 ,
939	447	M:	(.) 他 就 買 一 個 .
940	448	F:	(...) 嗯 .
941	449	M:	(.) ## 他 好 了 結果 我們 班 另外 一 個 人 斷 ,
942	449	M:	(.) 他 就 把 他 送 他 [2@@@=] .
943	450	F:	[2送 他 @@@=] .
944	450	F:	(.) 哇 第二 個 人 就是 (.) 還 不 錯 .
945	450	F:	(.) 可是 為什麼 會 斷掉 .
946	451	M:	(...) 就 打 羽毛球 啊 .
947	451	M:	(.) 而且 兩個 都 是 打 羽毛球 .
948	452	F:	(.) 是 喔 .
949	453	M:	(.) 對 啊 ?
950	453	M:	(...) 超 —
951	453	M:	(.) 超 恐怖 的 .
952	454	F:	(.) 喔 .
953	456	F:	[哇塞] .
954	455	M:	(...) 而且 [我們]
955	457	M:	(.) 看 ,
956	457	M:	(.) 大學 四 年 .
957	457	M:	(...) 我們 班 就 兩 個 .
958	458	F:	(...) 哇 .
959	459	M:	(.) 還有 學長 一 個 .
960	459	M:	(.) 學弟 一 個 .
961	460	F:	(...) 哇 .
962	461	M:	(...) 超 誇張 的 .
963	462	F:	(...) 哇 .
964	462	F:	(.) 真的 很 誇張 .
965	463	M:	(...) 打 羽毛球 不 知道 在 ,
966	463	M:	(.) 在 打 什麼 .
967	463	M:	(...) TSK ?
968	463	M:	(...) 那 個 ,
969	463	M:	(.) ## 什麼 救球 這樣 ,
970	463	M:	(.) 救 下去 .
971	464	F:	(.) 第二 個 比較 好 啊 .
972	465	M:	(...) @@ 好 在 哪 ,
973	465	M:	(.) [2@]
974	466	F:	[2就] 是 ,
975	466	F:	(...) 有 ,
