unitSeq	TurnSeq	Speaker	Text
614	308	M:	(.) 嗯 .
615	309	F:	(.) 或 坐 公車 .
616	310	M:	(.) [嗯] .
617	311	F:	[嗯] .
618	311	F:	(.) 好像 要 坐 計程車 比較 方便 .
619	312	M:	(.) 嗯 .
620	313	F:	(.) 再不然 就要 去 西門町 那 一 個 .
621	314	M:	(.) 嗯 .
622	314	M:	(...) 對 啊 ,
623	314	M:	(.) 西門町 會不會 (.) 比較 ,
624	314	M:	(.) 方便 一點 .
625	315	F:	(.) 嗯 .
626	316	M:	(.) 你 想 去 哪 一 個 .
627	316	F:	(.) 都 OK 啊 .
628	317	F:	(.) 我 兩 個 都 有 再 去 .
629	318	M:	(.) 嗯嗯 .
630	318	M:	(.) eh 你 上次 說 饒河 夜市 裡面 有 甚麼 好吃 啊 .
631	319	F:	(.) 你 為甚麼 又 要 問 我 吃 的 .
632	320	M:	(.) 上次 有 聽 到 說 你 ,
633	320	M:	(.) 講 到 甚麼 好吃 的 ,
634	320	M:	(.) 甚麼 .
635	321	F:	(.) 甘梅 薯條 .
636	321	F:	(.) 炸雞 啊 .
637	322	M:	(.) 啊 .
638	322	M:	(.) 炸雞 啦 .
639	322	M:	(.) 對 啦 .
640	322	M:	(.) 炸雞 .
641	323	F:	(.) 那邊 還有 賣 胡椒餅 .
642	324	M:	(.) 胡椒餅 喔 .
643	324	M:	(.) 我 不 喜歡 吃 .
644	325	F:	(.) 可是 我 有 帶 三顆 回來 .
645	325	F:	(.) 不 一樣 家 的 .
646	326	M:	(.) [喔] .
647	327	F:	[赤]肉 的 .
648	327	F:	(.) 沒有 肥 的 .
649	327	F:	## ## ## .
650	328	M:	(.) 那 你 不是 一直 在 吃 胡椒餅 .
651	329	F:	(.) eh 我 沒有 耶 .
652	329	F:	然後 所以 那 時候 我 來 台北 我 好 愛 胡椒餅 喔 .
653	330	M:	(.) 可是 我 覺得 還 好 沒有 那麼 好吃 .
654	330	M:	(.) 那 時候 在 ,
655	331	F:	(.) 可是 [那 個] 饒河 夜市 那 個 真的 很 好吃 .
656	332	M:	[##] .
657	333	F:	(.) 很 燙口 汁 還 會 [2流] 出來 ,
658	334	M:	[2ha] .
659	334	M:	(.) 你 是 說 ,
660	334	M:	(.) 胡椒餅 啊 .
661	335	F:	(.) 嗯 .
662	336	M:	(.) 對 啊 .
663	337	F:	(.) 我 說 胡椒餅 啊 .
664	337	F:	(.) 不然 你 在 講 甚麼 .
665	338	M:	(.) 剛剛 炸雞 啊 .
666	338	M:	(.) 還有 炸雞 .
667	339	F:	(.) 嗯 .
668	340	M:	(.) 嗯 .
669	341	F:	(.) 然後 [炸雞] 的 甘梅 薯條 很 好吃 .
670	342	M:	[還有] ,
671	343	M:	(.) 還有 他 的 甚麼 ,
672	343	M:	(.) shu- —
673	343	M:	(.) 嗯 ,
674	343	M:	(.) 藥膳 排骨 喔 .
675	344	F:	(.) [2我 都 沒有 吃 過] .
676	345	M:	[2那 個 好像] ,
677	345	M:	(.) 好像 ,
678	345	M:	(.) 好像 也 很 有名 .
679	346	F:	(.) 可是 我們 去 會 是 白天 耶 .
680	347	M:	(.) 嗯 .
681	347	M:	(.) 應該 沒有 沒有 開 ho .
682	348	F:	(.) 嗯 .
683	348	F:	(.) 就 剛好 不要 吃 .
684	348	F:	(.) 你 要 吃 藥膳 我 再 煮 那 個 雞湯 啊 .
685	349	M:	(.) 喔 .
686	350	F:	(.) 那 個 ,
687	350	F:	(.) 比 藥膳 好吃 吧 .
688	351	M:	(.) 嗯 .
689	352	F:	(.) 對 啊 .
690	353	M:	(.) 對 .
691	354	F:	(.) 還有 雞 啊 .
692	354	F:	(.) [你 可以 ###] ,
693	355	M:	[味 ,
694	355	M:	(.) 味道 多] .
695	356	F:	(.) 嗯 .
696	356	F:	(.) 我 再 來 煮 .
697	356	F:	然後 回去 我 要 帶上 來 也 可以 帶 .
698	357	M:	(.) 嗯 嗯 .
699	358	F:	(.) (.) 不然 去 西門町 我們 可以 吃 排骨 酥麵 .
700	359	M:	(.) @ 對 .
701	359	M:	(.) 現在 整個 話題 又 繞到 在 吃 [@@@=] .
702	360	F:	[@@@=]
703	361	M:	(.) 真的 離不開 吃 耶 .
704	362	F:	(.) 見鬼 了 .
705	363	M:	(.) 我 覺得 你 這邊 住 了 可能 不只 一 (.) 十 個 食神 了 .
706	364	F:	(.) 可是 我 這 陣子 真的 深深 的 感受 到 我 被 吃 困 ,
707	364	F:	(.) 困擾 著 .
708	364	F:	(.) 然後 增加 好多 壓力 .
709	365	M:	(...) 怎麼 會 [這樣] .
710	366	F:	[而且] 我 一直 覺得 ,
711	366	F:	就 像 今天 全良 講 的 ,
712	366	F:	(.) 他 說 我 在 瞎忙 .
713	366	F:	(.) 我 說 對 啊 .
714	366	F:	(.) 因為 那天 我們 有 一次 好像 [2有 聊過] .
715	367	M:	[2他 今天 有 說] 你 瞎 忙 .
716	368	F:	(.) 嗯 .
717	368	F:	(.) 我 就 說 ,
718	368	F:	(.) 因為 我們 有 聊過 .
719	368	F:	我 就 說 ,
720	368	F:	我 這 個 工 ,
721	368	F:	(.) 因為 他 有 問 過 我 的 工[作] .
722	369	M:	[喔] .
723	368	F:	(.) 那樣 .
724	370	F:	(.) 然後 ,
725	370	F:	(.) 我 就 有 跟 他 講 我 都 做 甚麼 甚麼 的 啊 .
726	370	F:	然後 ,
727	370	F:	(.) 他 ,
728	370	F:	(.) 還有 那 個 Annie ,
729	370	F:	(.) 以前 採購 那 個 Annie 都 說 是 瞎忙 .
730	371	M:	(.) 嗯 .
731	372	F:	(.) 我 說 真 的 .
732	372	F:	(.) 而且 感覺 沒有 那麼 有 成就感 .
733	372	F:	. .然後 [2沒有] 專業度 .
734	373	M:	[2嗯] .
735	374	M:	(.) 嗯 .
736	375	F:	(.) 但是 ,
737	375	F:	(.) 又 不 可以 或 缺 這樣子 的 人 .
738	376	M:	(.) 嗯 .
739	377	F:	(.) 然後 我 就 像 打雜 的 .
740	378	M:	(...) 秘書 就 像 打雜 的 .
741	378	M:	(.) 不是 嗎 .
742	379	F:	(.) 要 能文能武 .
743	379	F:	(.) 各 甚麼 都 要 會 就 對 了 .
744	380	M:	(.) 嗯 .
745	381	F:	(.) 啊 甚麼 都 不 通 嗎 .
746	382	M:	(.) 嗯 .
747	383	F:	(.) @@@ 都 不 精 .
748	384	M:	(.) 這 跟 我 ,
749	385	F:	(.) 甚麼 都 通 但是 又 不 精 .
750	386	M:	(.) 這 跟 我 以前 學校 學 的 一樣 .
751	387	F:	(.) 但是 我 覺得 我 食物 已經 快 要 變 ,
752	387	F:	(.) 快要 有 邁向 精 的 ,
753	387	F:	(.) 境界 了 .
754	388	M:	(.) 有 啊 你 很 精 啊 .
755	388	M:	(.) 對於 ,
756	388	M:	(.) 對 ,
757	388	M:	(.) 別人 來講 你 很 精 啊 .
758	389	F:	(.) 而且 我 發現 很多 台北人 都 還 不 像 我 這樣子 耶 .
759	390	M:	(.) 是 啊 .
760	391	F:	(.) 還 都 不 知道 耶 .
761	392	M:	(.) 是 啊 .
762	392	M:	(...) 我們 住 那麼 久 我們 也 不 知道 啊 .
763	393	F:	(.) 你 不 能 比 你 在 鄉下 啊 .
764	394	M:	(.) <L4 nani ga ((什麼 啊)) L4> @@[@@] ?
765	395	F:	[請問 中和] ,
766	395	F:	(.) 請問 中和 能 有 甚麼 .
767	396	M:	(.) 那 汐止 又 有 甚麼 .
768	397	F:	(.) 上次 那 個 ,
769	397	F:	(.) 那 個 ,
770	397	F:	(.) 琴 講 那 家 日本 料理 看起來 不錯 ,
771	397	F:	(.) 結果 ,
772	397	F:	(.) 網路 上 的 評價 有的 也 不好 啊 .
773	398	M:	(.) 啊 是 .
774	399	F:	(.) 對 啊 .
775	400	M:	(...) @
776	401	F:	(...) eh .
777	401	F:	我們 星期五 要 吃 甚麼 .
778	402	M:	(...) 你 不是 說 要 去 吃 那 個 ,
779	403	F:	(.) 日本 料理 .
780	404	M:	(.) 螃蟹 鍋 .
781	405	F:	(.) 要 那 時候 吃 嗎 .
782	405	F:	(.) 因為 ,
783	406	M:	(.) 還是 要 ,
784	406	M:	(.) 再 [冷] ,
785	407	F:	[還] 沒有 那麼 冷 啊 .
786	408	M:	(.) 嗯 .
787	409	F:	(.) 我們 可以 —
788	409	F:	(.) 不然 就是 ,
789	409	F:	(.) 我 想 說 如果 這樣子 我們 ,
790	409	F:	(.) 我們 可以 去 吃 日本 料理 嗎 .
791	410	M:	(.) OK 啊 .
792	411	F:	(.) 要 吃 三井 還是 要 吃 我 另外 找 一 間 新 的 .
793	411	F:	(.) #### .
794	411	F:	(.) 也 在 這裡 而已 .
795	412	M:	(.) 嗯 .
796	413	F:	(.) 也 是 套餐 然後 最 便宜 好像 一千六 .
797	414	M:	(.) 嗯 .
798	415	F:	(.) 跟 三井 一樣 .
799	416	M:	(.) 好 .
800	417	F:	(.) 你 覺得 要 吃 三井 還是 要 吃 那 個 .
801	418	M:	(...) 那 個 跟 三井 不是 差不多 .
802	419	F:	(.) 類似 那樣 ,
803	419	F:	沒有 menu 他 幫 你 配 .
804	420	M:	(.) 喔 .
805	420	M:	(.) 是 喔 .
806	421	F:	(.) 嗯 .
807	421	F:	(.) 那 那 間 好像 ,
808	421	F:	(.) 比較 小 間 我 也 沒有 去 過 .
809	422	M:	(.) 嗯 ?
810	423	F:	(.) 還是 要 保險 一點 .
811	424	M:	(.) 對 啊 .
812	424	M:	(.) 還是 你 要 ,
813	424	M:	(.) 要 去 吃 [三井] .
814	425	F:	[這 一 間 的] .
815	426	M:	(.) 對 啊 .
816	427	F:	(.) 這 一 間 比較 漂亮 .
817	428	M:	(.) 嗯 .
818	429	F:	(.) 本店 比較 沒有 那麼 漂亮 .
819	430	M:	(.) 嗯 .
820	430	M:	(.) 就 ,
821	430	M:	(.) 你 說 甚麼 ,
822	430	M:	(.) 和平 ,
823	430	M:	(.) 沒有 那 個 ,
824	430	M:	(.) 敦 ,
825	431	F:	(.) 就 那 個 富邦 大樓 [底下 啊] .
826	432	M:	[嗯嗯] .
827	432	M:	(.) 啊 .
828	433	F:	(.) 那 我們 要 吃 那 個 嗎 .
829	433	F:	還是 ,
830	433	F:	(...) 你 要 煮 給 我 吃 .
831	434	M:	(.) 我 —
832	434	M:	(.) 我 ,
833	435	F:	(.) 可是 因為 那天 我們 才 從 高雄 趕 回來 ,
834	435	F:	其實 根本 沒 辦法 [準備] .
835	436	M:	[對 啊] .
836	436	M:	(.) 我 —
837	436	M:	(.) 我 (.) 煮給 你 吃 .
838	436	M:	(.) [2你] ,
839	437	F:	[2不] 是 誰 說 你 很 會 煮 嗎 .
840	438	M:	(.) 誰 .
841	439	F:	(.) 那天 不是 誰 說 你 很 會 煮 嗎 .
842	440	M:	(.) @@@= 我 怎麼 很 會 煮 .
843	441	F:	(.) 可 那天 不 曉得 誰 有 說 你 會 煮 飯 .
844	442	M:	(.) 我 都 是 買 回來 [自己 #] .
845	443	F:	[誰 ,
846	443	F:	誰] 講 的 .
847	443	F:	(.) 我 忘 了 .
848	443	F:	(.) 思嘉 .
849	443	F:	(...) [2還是 誰] .
850	444	M:	[2喔] .
851	445	M:	(.) 思嘉 嗎 .
852	445	M:	(.) [還是 全良] .
853	446	F:	[還是 誰] .
854	446	F:	(.) 我 忘 了 就 有人 講 .
855	447	M:	(.) 那天 在 吃 伊犁 伊犁 的 時候 [2講 的] 對不對 .
856	448	F:	[2是 嗎] .
857	449	M:	(.) 好像 是 .
858	450	F:	(.) 啊 你 都 煮 甚麼 .
859	451	M:	(.) 我 都 煮 現成 的 啊 .
860	452	F:	(.) 我 整個 圓鱈 到 現在 我 也 沒 看到 啊 .
861	452	F:	(.) [凍]壞 了 吧 .
862	453	M:	[@]
863	454	F:	(.) 凍傷 [2了 吧] .
864	455	M:	[2應該] ,
865	455	M:	(.) 放 在 裡面 .
866	456	F:	(.) 你 幹嘛 不 煎 給 我 吃 .
867	457	M:	(.) 帶來 也 冷掉 了 .
868	457	M:	(.) 好 啦 我 煎 [啊] .
869	458	F:	[冷]掉 也 可以 吃 啊
870	458	F:	我 用 微波 熱 一 熱 就 好 了 .
871	459	M:	(.) 用 烤箱 可能 比較 好 .
872	460	F:	(.) 也 可以 啊 ,
873	460	F:	(.) 我 都 有 啊 .
874	461	M:	(.) 好 啊 .
875	462	F:	(.) 那 個 還 能 吃 嗎 .
876	463	M:	(.) 應該 不要 了 吧 .
877	463	M:	(.) 好 久 了 .
878	464	F:	(.) 你 問 一下 fish manager 好 [2了] .
879	465	M:	[2三] 個 月 .
880	465	M:	(.) 冷凍 三 個 月 .
881	466	F:	(.) 好像 超過 了 耶 .
882	467	M:	(.) 嗯 .
883	467	M:	(.) 之前 ,
884	467	M:	(.) 記 得 上次 特價 買 的 .
885	468	F:	(.) 上次 是 去年 的 事 了 吧 .
886	469	M:	(.) 去年 嗎 ?
887	470	F:	(.) @@
888	471	M:	(.) 有 那麼 [久 喔] .
889	472	F:	[就 年]初 的 感覺 .
890	473	M:	(.) 我 那 個 ,
891	473	M:	(.) 那 個 ,
892	473	M:	(.) 君悅 的 肉粽 都 可以 放 到 [2現在] .
893	474	F:	[2拜託] .
894	474	F:	我 去 yahoo 都 快要 七 個 月 了 .
895	474	F:	你 那 個 魚 沒有 三 個 月 .
896	474	F:	騙 誰 啊 .
897	475	M:	(.) 有 啊 有 超過 三 [個 月] —
898	475	M:	肯定 超過 .
899	476	F:	[對 啊] .
900	477	F:	(.) 你 都 ,
901	477	F:	(.) 已經 唸 很 久 了 [2耶] .
902	478	M:	[2嗯] .
903	479	F:	(.) 在 ,
904	479	F:	(.) 在 ,
905	479	F:	(.) 你 跟 我們 熱絡 之前 你 就 買 了 .
906	480	M:	(.) [嗯] .
907	481	F:	[然]後 跟 我們 在 這 在 這個 屋子 裡 很 熱絡 的 時候 ,
908	482	M:	(.) 喔 .
909	483	F:	(.) 多久 了 .
910	484	M:	(.) 啊 那 說 我 會 煮 ,
911	484	M:	(.) 我 只 ,
912	484	M:	(.) 我 只 燙 個 青 菜 ,
913	484	M:	(.) 燙 個 青菜 ,
914	484	M:	(.) 然後 ,
915	484	M:	煎 個 圓鱈 ,
916	484	M:	(.) 然後 ,
917	484	M:	(.) 然後 再 加個 水餃 ,
918	484	M:	(.) 這樣子 而已 ,
919	484	M:	(.) 都 亂湊 一通 啊 .
920	484	M:	(...) 啊 有 時候 會 煎 個 蛋 ,
921	484	M:	(...) 煎 個 培根 ,
922	485	F:	(.) 至少 還 會 煎 啊 .
923	486	M:	(.) 這 個 我 會 弄 啊 .
924	487	F:	(.) 真的 嗎 .
925	488	M:	(.) [對 啊] .
926	489	F:	[以後] 你 就 弄 早餐 給 我 吃 喔 .
927	490	M:	(.) 可以 啊 .
928	490	M:	(.) 你 敢 吃 的 話 .
929	491	F:	(.) 敢 啊 .
930	492	M:	(.) 真的 嗎 .
931	493	F:	(.) 你 有 看過 我 甚麼 不 吃 嗎 .
932	494	M:	(.) 嗯 .
933	494	M:	(...) 真的 敢 嗎 .
934	494	M:	(.) 而且 很 簡單 好不好 這個 .
935	495	F:	(.) 你 也 會 擺盤 嗎 .
936	496	M:	(.) 擺盤 嗎 .
937	497	F:	(.) 嗯 .
938	498	M:	(.) 這 個 我 可以 學 啊 .
939	498	M:	(.) [比較 沒有 那 個 設計感 有沒有] .
940	499	F:	[eh 你 ,
941	499	F:	(.) 你 如果 在 新竹 啊] ,
942	499	F:	你 是 要 找 套房 而已 還是 要 有 一 房 .
943	499	F:	(...) 跟 廚房 .
944	500	M:	(.) 最好 有 廚房 .
945	501	F:	(.) 我 覺得 你 如果 有 廚房 就 好 .
946	501	F:	你 應該 找 一 個 one bedroom .
947	501	F:	然後 ,
948	502	M:	(.) 嗯 .
949	503	F:	(.) 一 房 一 廳 跟 一 個 廚房 .
950	503	F:	[然後] 我 週末 就 去 住 .
951	504	M:	[這樣 比較 好] .
952	503	F:	(.) 然後 就 可以 ,
953	503	F:	(.) 弄 ,
954	505	M:	(.) 嗯 .
955	506	F:	(.) 那 或者 你 這 你 ,
956	506	F:	(.) 有 上 來 ,
957	506	F:	(.) 也 可以 上 來 .
958	507	M:	(.) 嗯 .
959	508	F:	(.) ## 嗯 .
960	509	M:	(.) 對 啊 .
961	509	M:	(.) 我 覺得 有 一 個 廚房 會 比較 好 .
962	509	M:	(.) 廳 是 ,
963	509	M:	(.) 還好 啦 一 廳 ,
964	510	F:	(.) <@ 可是 有 廚房 一定 有 廳 @> .
965	510	F:	通常 .
966	510	F:	(.) 不是 嗎 台灣 的 模式 [又 不 像 國外 這樣子] ,
967	511	M:	[客廳 啦 .
968	511	M:	(.) 一 廳 啦] .
969	512	M:	(.) 對 啊 .
970	512	M:	(.) 就 .
971	513	F:	(.) 對 啊 .
972	514	M:	(.) 叫 一 廳 .
973	514	M:	(.) [2廚房] .
974	515	F:	[2就 一 個] .
975	515	F:	(.) 一 個 房 的 啦 .
976	516	M:	(.) 嗯 .
977	517	F:	(.) 一 個 房 的 就是 有 一 廳 一 廚 跟 一 [個] 房 的 .
978	518	M:	[嗯] .
979	519	M:	(.) 這樣 會 比較 [2好] .
980	520	F:	[2那 國外 還有] ,
981	521	M:	(.) 而且 —
982	521	M:	油煙 也 不 會 跑 到 整個 ,
983	521	M:	(.) [屋] .
984	522	F:	[房間] .
985	523	M:	(.) 房間 都 是 .
986	524	F:	(.) 對 啊 .
