unitSeq	TurnSeq	Speaker	Text
560	241	F2:	(.) 對 啊 .
561	241	F2:	(...) 我 好 害怕 .
562	241	F2:	(.) 我 說 ,
563	241	F2:	(...) 我 昨天 就 說 ,
564	241	F2:	(.) 啊 是 你 ,
565	241	F2:	(.) 我 說 是 誰 要 去 .
566	241	F2:	(.) 你們 那 個 ,
567	241	F2:	(.) 你們 胖 司機 有 要 去 嗎 .
568	241	F2:	(.) 他 說 ,
569	241	F2:	(.) 沒有 .
570	241	F2:	(.) 胖 司機 跟 瘦 司機 都 沒有 要 去 .
571	241	F2:	(.) 我 說 ,
572	241	F2:	(...) 那 是 誰 去 .
573	241	F2:	(.) 他 說 ,
574	241	F2:	(...) 公司 的 人 那邊 會 開 一 台 .
575	241	F2:	(.) [然後] 他們 ,
576	242	F1:	[um] .
577	241	F2:	(.) 倉庫 這邊 ,
578	241	F2:	(.) 會 開 ,
579	242	F1:	(.) um .
580	243	F2:	(.) 一 台 .
581	243	F2:	(.) 我 說 ,
582	243	F2:	(.) 那 你 是 跟 誰 去 .
583	243	F2:	(.) 他 說 ,
584	243	F2:	(.) 我 跟 組長 啊 .
585	243	F2:	(.) 我 說 ,
586	243	F2:	(.) 那 誰 開車 啊 .
587	243	F2:	(.) 他 說 ,
588	243	F2:	(.) 應該 是 我 [2開 吧] .
589	244	F1:	[2他 組長] 不 會 開 啊 .
590	245	F2:	(.) 也 會 ,
591	245	F2:	(.) 可是 因為 他們 公司 有意 要 讓 ,
592	245	F2:	(...) 張 ,
593	245	F2:	(.) [就是] ,
594	246	F1:	[um] .
595	245	F2:	(.) 就 一 個 禮拜 可能 ,
596	247	F2:	(.) 因為 他們 有 一 個 司 —
597	247	F2:	(.) 他們 有 兩 個 司機 嘛 [2一 個] 胖 的 是 跑 北 .
598	248	F1:	[2um] .
599	249	F2:	(.) [台北] 的 .
600	250	F1:	[um] .
601	249	F2:	(.) 然後 瘦 的 是 ,
602	249	F2:	(.) 好像 都 會 要 跑 中南部 .
603	249	F2:	(.) 就 跑 台中 桃 .
604	249	F2:	(.) 竹苗 地區 的 那 種 .
605	249	F2:	(...) 然後 ,
606	249	F2:	(...) 就是 因為 那 個 瘦 司機 好像 就 有 那 個 ,
607	250	F1:	(.) um .
608	251	F2:	(...) 等 一下 喔 .
609	252	F1:	(...) 這 是 什麼 東東 ,
610	253	F2:	(...) 看 不 懂 .
611	253	F2:	(.) 假 靈異 啊 .
612	253	F2:	(...) 假 的 啦 .
613	254	F1:	(.) hon .
614	255	F2:	(.) 然後 啊 ,
615	255	F2:	(.) 我 講到 哪裡 .
616	256	F1:	(...) 妳 不是 說 ,
617	256	F1:	(.) 一 個 禮拜 怎麼樣 .
618	256	F1:	(.) 要 叫 他 兩次 去 那邊 喔
619	257	F2:	(.) 就是 ,
620	257	F2:	(.) 就是 因為 瘦 司機 就 有 反應 說 他 這樣 太 累 .
621	258	F1:	(.) hon .
622	259	F2:	(.) 然後 就 好像 就 說 要 分 兩 天 給 那 個 ,
623	260	F1:	(.) um .
624	261	F2:	(...) 張 .
625	262	F1:	(.) 那 他 不 就 ,
626	262	F1:	(.) 喔 .
627	262	F1:	(.) 他 不 就 要 ,
628	262	F1:	(.) 我 覺得 還 是 不要 .
629	263	F2:	(...) 錢 會 比較 多 耶 .
630	264	F1:	(.) han ?
631	265	F2:	(.) 錢 會 比較 多 耶 .
632	266	F1:	(.) 啊 可是 開車 ,
633	266	F1:	(.) 我 覺得 ,
634	266	F1:	(.) 比較 危險 啊 .
635	267	F2:	(.) 一定 是 啊 .
636	267	F2:	(.) 可是 ,
637	267	F2:	(...) 他 要 怎麼 說 不要 .
638	268	F1:	(...) hon 那 他 在 外面 不是 多 好 .
639	269	F2:	(...) 然後 ,
640	269	F2:	(.) 反正 他 今 今天 ,
641	269	F2:	(...) 我 剛剛 下班 .
642	269	F2:	(.) 我 在 等 你們 的 時候 ,
643	269	F2:	(.) 我 就 打給 他 ,
644	269	F2:	(.) 我 說 ,
645	269	F2:	(...) 啊 你 在 用 了 喔 .
646	269	F2:	(...) 他 說 ,
647	269	F2:	(.) 對 啊 .
648	269	F2:	(...) 我 說 ,
649	269	F2:	(...) 那 ,
650	269	F2:	(.) 開車 有沒有 很 恐怖 ,
651	269	F2:	(.) 他 說 有 一點 .
652	269	F2:	(.) @@
653	270	F1:	(.) hon .
654	271	F2:	(...) 因為 我 說 ,
655	271	F2:	(.) 我 昨天 就 跟 他 講 說 ,
656	271	F2:	(...) eh 開 貨車 跟 開 一般 ,
657	271	F2:	(.) 小 客車 不 一樣 耶 .
658	272	F1:	(.) 對 啊 .
659	272	F1:	(.) [其實] 貨車 應該 會 比較 好 開 耶 .
660	273	F2:	[他 說] ,
661	273	F2:	(...) 比較 ,
662	273	F2:	(.) [2看 得 比較 清楚] .
663	274	F1:	[2因為 沒有 頭 啊] .
664	274	F1:	(.) 對 呀 .
665	274	F1:	(...) 可是 這樣 來回 很 累 耶 .
666	275	F2:	(.) 對 啊 ,
667	275	F2:	(.) 所以 他們 會 補 一 天 假 .
668	276	F1:	(.) hon ,
669	276	F1:	(...) 啊 明天 休假 啊 .
670	277	F2:	(.) 不 知道 ,
671	277	F2:	(.) 可以 讓 他 自己 選 的 樣子 .
672	278	F1:	(.) hon .
673	279	F2:	(...) 我 想 說 這樣 也好 .
674	280	F1:	(.) hm .
675	281	F2:	(...) 可是 他 說 回來 都 s- 三四 點 了 .
676	282	F1:	(.) 回來 都 三四 點 了 喔 .
677	283	F2:	(...) 他 說 ,
678	283	F2:	(.) [到 四 點] —
679	284	F1:	[到 四 點] 明天 還 要 上課 耶 .
680	285	F2:	(.) 他 說 到 四 點 ,
681	285	F2:	(.) 才 有 一 天 假 可以 補 .
682	286	F1:	(.) 那 他 明天 要 上課 怎麼 辦 .
683	286	F1:	(...) 我 覺得 這樣 都 沒 沒 精神 上課 了 .
684	287	F2:	(.) 妳 為什麼 不 說 他 明天 上班 怎麼 辦 .
685	288	F1:	(...) 上班 是 還早 (.) 是 先 上課 啊 .
686	289	F2:	(...) 他 明天 好像 要 —
687	289	F2:	(.) eh ?
688	289	F2:	(.) 不是 明天 ,
689	289	F2:	(.) 是 後天 要 考試 .
690	290	F1:	(...) 後天 要 考試 喔 .
691	290	F1:	(...) 對 啊 ,
692	290	F1:	(.) 根本 就 沒 時間 看書 .
693	291	F2:	(.) 沒 辦法 啊 .
694	291	F2:	(...) 我們 ,
695	291	F2:	(.) 唉唷 .
696	291	F2:	(...) 不要 鬧 了 .
697	291	F2:	(.) @@
698	291	F2:	(.) 妳 不要 睡 @@ .
699	292	F1:	(.) 哇 .
700	293	F2:	(.) 妳 這樣 我 要 跟 誰 講話 啊 .
701	293	F2:	(.) @@@=
702	294	F1:	(...) 怎麼 時間 過 得 這麼 慢 啊 .
703	295	F2:	(...) 唉 唷 .
704	296	F1:	(.) 哇 .
705	296	F1:	(...) 被 ,
706	296	F1:	(...) 被 大姊 害慘 了 .
707	297	F2:	(...) 嗯 .
708	297	F2:	(...) 那 妳 講 ,
709	297	F2:	(.) 講 ,
710	297	F2:	(.) 講 一些 東西 啊 .
711	297	F2:	(...) 我 一點 還 要 看 那 個 .
712	298	F1:	(.) hm .
713	299	F2:	(.) 我 一點 還 要 看 那 個 .
714	300	F1:	(...) 明天 早班 ne .
715	301	F2:	(.) 沒有 差 啊 ,
716	301	F2:	(...) 反正 我 三 點 多 還 會 再 起來 一 次 .
717	301	F2:	(.) @@
718	302	F1:	(...) 她 就 晚上 .
719	302	F1:	(.) 沒有 啦 ,
720	302	F1:	(.) 那天 <L3 a be ((阿伯)) L3> 就 跟 她 講 說 ,
721	302	F1:	(.) 叫 她 晚上 不要 喝 太 多 水 .
722	302	F1:	(.) 那 <L3 a go ((伯母)) L3> 就 說 ,
723	302	F1:	(.) ho .
724	302	F1:	(.) <L3 i - king kio i ai kiam lin a i i - king long li zo chio a L3> .
725	302	F1:	(...) 可是 她 還是 ,
726	302	F1:	(...) 可是 她 晚上 她 也 會 <# 沒 辦法 #> ,
727	302	F1:	(...) 才 喝 一 小口 而已 .
728	303	F2:	(.) um hm .
729	304	F1:	(...) 就 還是 要 起來 (.) 我 覺得 很 奇怪 耶 .
730	305	F2:	(.) 有 時候 不是 喝 ,
731	305	F2:	(.) 有 時候 不是 喝 多 喝 少 .
732	305	F2:	(.) 是 ,
733	305	F2:	(.) 你 晚上 ,
734	305	F2:	(.) 你 可能 新 (.) [身體] —
735	306	F1:	[習慣性] .
736	307	F2:	(.) 在 代謝 一些 東西 就 會 想 尿尿 .
737	308	F1:	(.) 因為 她 平常 也 都 會 起來 比較 多 .
738	309	F2:	(.) 她 每 —
739	309	F2:	(.) 她 幾乎 每天 都 會 起來 .
740	310	F1:	(.) 我 是 說 ,
741	310	F1:	(.) 還沒 .
742	310	F1:	(.) 腳 還 沒 [2受傷 之前] .
743	311	F2:	[2對 啊 .
744	311	F2:	(.) 每天 都 會 起來2] 啊 .
745	311	F2:	(...) 我 下 —
746	311	F2:	(.) 我們 禮拜五 就要 去 看 那 個 耶 ,
747	312	F1:	(.) 禮拜五 喔 .
748	313	F2:	(.) 演唱會 .
749	313	F2:	(...) 哈哈哈哈 .
750	313	F2:	(...) 雖然 —
751	313	F2:	(.) 雖然 說 SOGO 這 幾天 很 好 啊 .
752	314	F1:	(.) hm .
753	315	F2:	(...) 可是 ,
754	315	F2:	(.) 我們 這 個 月 跟 他們 ,
755	315	F2:	(...) 他們 現在 超過 我們 了 啦 .
756	316	F1:	(...) 對 啊 .
757	316	F1:	(.) [喔] .
758	317	F2:	[超]越 我們 ,
759	317	F2:	(.) 其實 ,
760	317	F2:	(.) 差 八萬 多 而已 啊 .
761	318	F1:	(.) 啊 可是 它們 還 沒 到 啊 .
762	318	F1:	(.) 它們 時間 還 沒 到 啊 .
763	319	F2:	(.) 我們 也 還 沒 到 啊 .
764	320	F1:	(.) 可是 它們 ,
765	320	F1:	(...) 不是 慢 很多 嗎 .
766	321	F2:	(...) 沒有 ,
767	321	F2:	(.) 它 ,
768	321	F2:	(.) 它們 到 二十 號 我們 到 十九 號 .
769	322	F1:	(.) 這樣 喔 .
770	323	F2:	(.) SOGO 每 一 年 都 做 十二 天 而已 啊 .
771	324	F1:	(.) hon .
772	324	F1:	(.) 對 啊 他們 天數 比較 少 啊 .
773	325	F2:	(.) [對 啊] .
774	326	M:	[沒 腳 的 管理員] .
775	325	F2:	(...) 喔 這 個 我 看 過 了 .
776	327	F1:	(...) <L3 li si gong hi lei a ((你 是 說 那 個 阿)) L3> 走 過去 那 個 嗎 .
777	327	F1:	(...) 那 個 哪 是 沒有 腳 有 啊 .
778	327	F1:	(...) [2他 沒有 腳 嗎] .
779	328	F2:	[2還 沒 吧] .
