Turn,Speaker,Utterance
322,F2:,..你沒有說<L3 啊食便當 ((啊吃飯盒)) L3>
322,F2:,..[然後]<L3 食飽矣 ((吃飽了)) L3>
323,F1:,[@@@]
324,F2:,..[[ <L3 好矣好走矣 L3>]]
325,F1:,[[叫他自己吃]]
326,F2:,..對
326,F2:,..還是要招待一下啊
326,F2:,..然後
326,F2:,..他禮拜六好像還要在台
326,F2:,..台中玩一下
326,F2:,..然後才要
326,F2:,..就是
326,F2:,..禮拜天才要下
326,F2:,...高雄
327,F1:,..高雄
328,F2:,..啊我表弟禮拜天要來找我
329,F1:,..喔
330,F2:,..他會帶小女朋友來喔
331,F1:,..你看過嗎
332,F2:,..看過照片
333,F1:,..人呢
333,F1:,..有沒有看過
334,F2:,..沒看過啊
335,F1:,..有沒有很期待啊
336,F2:,..照片我是覺得還好耶
336,F2:,..不過是我表弟比較對不起人家啦
337,F1:,..為甚麼
338,F2:,..就
338,F2:,...人家是年輕妹妹啊
339,F1:,..@@@
340,F2:,..我[表弟
340,F2:,..我表弟]成熟穩重
341,F1:,[不可以以貌取人] 
341,F1:,..不可以以貌取人啦
342,F2:,..是沒錯
342,F2:,..可是大家都在以貌取人
343,F1:,..XXX
344,F2:,..他說會帶來
344,F2:,..可能會啦
344,F2:,..他
344,F2:,..他只說可能
344,F2:,..所以我禮拜天
344,F2:,..搞不好跟他一起上來
345,F1:,..禮拜天
345,F1:,..一起上來
345,F1:,..那也可以
345,F1:,..剛好
346,F2:,..對啊
346,F2:,...我在想說
346,F2:,..那女的怎麼這麼閒
346,F2:,...就是<X 之 X>
346,F2:,..就是我
346,F2:,..我表弟不是二十三號就要當兵了嗎
346,F2:,..他們[[這陣子]]
346,F2:,..對
346,F2:,..他們這陣子
346,F2:,..跑墾丁
346,F2:,..跑阿里山
346,F2:,..跑清境耶
347,F1:,[[這個月喔]]
348,F2:,...[[[大概
348,F2:,..每個禮拜都跑]]]
349,F1:,[[[會不會是因為就是想要先玩一玩]]]
350,F2:,..對
350,F2:,..每個禮拜都跑出去玩喔
351,F1:,..啊他
351,F1:,..那女生是在幹嘛
352,F2:,...唸研究所
353,F1:,..真的嗎
354,F2:,..碩一新生
355,F1:,..喔
355,F1:,..碩一而已
356,F2:,..啊你有沒有想
356,F2:,..我們那時候碩一
357,F1:,..喔
357,F1:,..很累
358,F2:,..也沒有這樣子
358,F2:,..好不好
358,F2:,..哪有時間做那個
358,F2:,...對啊
359,F1:,..搞不好
360,F2:,..真好
361,F1:,..她出去玩帶著書本
362,F2:,..屁啦
362,F2:,..那玩甚麼
363,F1:,..@@@
363,F1:,...好像這樣
363,F1:,..也不能玩啊
364,F2:,..對啊
364,F2:,...真的很厲害耶
364,F2:,..跑墾丁
364,F2:,..然後又跑
364,F2:,..甚麼阿里山
364,F2:,...然後喔
364,F2:,..對
364,F2:,..跑阿里山啊
364,F2:,..然後出去看日出
364,F2:,..有沒有
365,F1:,..um
366,F2:,..就是你上去阿里山那邊
366,F2:,..如果你是要去看日出的話
366,F2:,..他就會有一個(刪除)導遊啊
366,F2:,..然後
366,F2:,..帶你
366,F2:,..要爬到快要到玉山那邊
367,F1:,..um um um
367,F1:,..因為要[看日出]
368,F2:,[對對對]
368,F2:,..然後會開車嘛
368,F2:,..載你嘛
368,F2:,..剛好遇到山崩
369,F1:,..啊
370,F2:,..就是看完日出之後回來啊
