Turn,Speaker,Utterence
510,F1:,..然後就被我們老闆拎起來..這要碎掉的..去買台碎紙機..然後就看到老闆自己在那邊撕你知道嗎
511,F2:,..哦
512,F1:,..他就問我..平常這個..[就是印錯的訂單]多不多
513,F2:,[@=]
514,F1:,..我就說..um..有時候會重複傳..可能一個禮拜幾..幾..那個四五張[[不一定]]吧
515,F2:,[[hm]]
516,F1:,..@然後老闆就..去買台碎[紙機回來]
517,F2:,[@=]
518,F1:,...我就想..ha我以前都還拿來塗鴉耶..譬如說那個..今天要寫什麼事啊..[[然後就寫在上面]]
519,F2:,[[huh..uh..hm]]
520,F1:,..然後後來才發現不行
521,F2:,..不行啊..拜託我覺得學校很多..亂七八糟的東西都要碎掉好不好..像你說上面有身分證號碼就一定要..有帳號一定要啊..學生的..名字..有時候會有什麼..就反正就是一些<L3 lilikoko L3>的..[都要碎啊]
522,F1:,[等一下學生的名字]不用碎吧
523,F2:,..um..[[我忘記了耶]]..不是啊..反正就是..就<L3 lilikoko ((零零碎碎)) L3>的東西都要碎啊
524,F1:,[[同名同姓的那麼多]]
525,F1:,..然後我跟我姊講..我姊就說..缺乏當秘書的天資..他說[秘書]
526,F2:,[秘書的] sense 啦
527,F1:,..對..他就說..當祕書看到那種東西..就會覺得..[[XXX]]..對..他說他以前就做這種事啊
528,F2:,[[維護公司的機密]]
529,F2:,..hm
530,F1:,..也是一個很像在燒金紙那種..[gi]
531,F2:,[對呀@=]
532,F1:,..然後自己在那邊碎
533,F2:,..而且我們有碎過一個..就很好笑..就是..有那個..uh就是..繳..那個學費..會有回..回收[[的那個聯啊]]..對啊..XX國中..一個年級有四十四班..所以三個年級..所以總共有
534,F1:,[[un..喔]]
535,F1:,...一百三十二
536,F2:,..一百三十二班對不[對]..然後一個班..算你四十個人..有幾張
537,F1:,[um]
538,F1:,..乘以四..四二八..[[四三十二..五千]]
539,F2:,[[反正就很多張]]對不對
540,F1:,..五千多吧
541,F2:,..um我要把它通通碎掉@=
542,F1:,..等一下..然後..又要一堆人蹲在那裡喔
543,F2:,..對呀..而且..很好笑..因為它有分三種顏色..就不同年級不同顏色啊
544,F1:,..uh huh
545,F2:,..然後碎出來就..哇好漂亮喔..拿去那個文具店賣好了..就一條一條那種啊..[就碎的那種啊..還有紅色..綠色..黃色嘞]
546,F1:,[哦它給你塞在包裝禮盒@=..給你當]禮盒用
547,F2:,..我就說天吶這拿去那個..那個..文具店賣好了..好不好
548,F1:,..沒有那個文具店老闆把它一條條拼起來@=
549,F2:,..他拚得起來..算他厲害好不好
550,F1:,..eh可以欸..我們的沒有碎很細..拚得起來欸
551,F2:,..是啦..可是那個..誰要做這麼無聊的事情啊..[[上面]]其實真的也沒什麼啊
552,F1:,[[可以]]
553,F1:,..可以一張張拿起來看
554,F2:,..對呀
555,F1:,..我覺得也沒什麼啊
556,F2:,..我真的覺得啊..其實學校..就做那些事情其實都沒有什麼..但是當你很多的時候..做起來就很恐怖..像..打那個
