Turn,Speaker,Utterence
564,F2:,[[不是騎腳車的]]…是所有…用交通工具的人
565,F1:,..噢…同一次就是…那時候是回程…然後我去程的時候不小心…kei到一個人…可是他也沒有怎樣…然後他也是..瞪我耶…然後他tsk…[@@@]
566,F2:,[@@@]
567,F1:,..對不起嘛…你在兇什麼兇啊..奇怪
568,F2:,...那你這樣..你真的…你真的這樣跟他講
569,F1:,..沒有啦=…我就講說..噢對不起
570,F2:,..你這個<L3臭卒子脯L3>
571,F1:,...我就是啊
572,F2:,..我突然想到一件事情
573,F1:,..嗯
574,F2:,..今天張老師
575,F1:,..嗯
576,F2:,...就是今天鐘老師很生氣…衝到張老師班去罵學生
