Turn,Speaker,Utterance
334,M:,"[[ha]] ."
334,M:,".. 你 是 說 ,"
334,M:,".. 胡椒餅 啊 ."
335,F:,".. 嗯 ."
336,M:,".. 對 啊 ."
337,F:,".. 我 說 胡椒餅 啊 ."
337,F:,".. 不然 你 在 講 甚麼 ."
338,M:,".. 剛剛 炸雞 啊 ."
338,M:,".. 還有 炸雞 ."
339,F:,".. 嗯 ."
340,M:,".. 嗯 ."
341,F:,".. 然後 [炸雞] 的 甘梅 薯條 很 好吃 ."
342,M:,"[還有] ,"
343,M:,".. 還有 他 的 甚麼 ,"
343,M:,".. shu- --"
343,M:,".. 嗯 ,"
343,M:,".. 藥膳 排骨 喔 ."
344,F:,".. [[我 都 沒有 吃 過]] ."
345,M:,"[[那 個 好像]] ,"
345,M:,".. 好像 ,"
345,M:,".. 好像 也 很 有名 ."
346,F:,".. 可是 我們 去 會 是 白天 耶 ."
347,M:,".. 嗯 ."
347,M:,".. 應該 沒有 沒有 開 ho ."
348,F:,".. 嗯 ."
348,F:,".. 就 剛好 不要 吃 ."
348,F:,".. 你 要 吃 藥膳 我 再 煮 那 個 雞湯 啊 ."
349,M:,".. 喔 ."
350,F:,".. 那 個 ,"
350,F:,".. 比 藥膳 好吃 吧 ."
351,M:,".. 嗯 ."
352,F:,".. 對 啊 ."
353,M:,".. 對 ."
354,F:,".. 還有 雞 啊 ."
354,F:,".. [你 可以 XXX] ,"
355,M:,"[味 ,"
355,M:,".. 味道 多] ."
356,F:,".. 嗯 ."
356,F:,".. 我 再 來 煮 ."
356,F:,"然後 回去 我 要 帶上 來 也 可以 帶 ."
357,M:,".. 嗯 嗯 ."
358,F:,".. .. 不然 去 西門町 我們 可以 吃 排骨 酥麵 ."
359,M:,".. @ 對 ."
359,M:,".. 現在 整個 話題 又 繞到 在 吃 [@@@=] ."
360,F:,"[@@@=]"
361,M:,".. 真的 離不開 吃 耶 ."
362,F:,".. 見鬼 了 ."
363,M:,".. 我 覺得 你 這邊 住 了 可能 不只 一 .. 十 個 食神 了 ."
364,F:,".. 可是 我 這 陣子 真的 深深 的 感受 到 我 被 吃 困 ,"
364,F:,".. 困擾 著 ."
364,F:,".. 然後 增加 好多 壓力 ."
365,M:,"... 怎麼 會 [這樣] ."
366,F:,"[而且] 我 一直 覺得 ,"
366,F:,"就 像 今天 全良 講 的 ,"
366,F:,".. 他 說 我 在 瞎忙 ."
366,F:,".. 我 說 對 啊 ."
366,F:,".. 因為 那天 我們 有 一次 好像 [[有 聊過]] ."
367,M:,"[[他 今天 有 說]] 你 瞎 忙 ."
368,F:,".. 嗯 ."
368,F:,".. 我 就 說 ,"
368,F:,".. 因為 我們 有 聊過 ."
368,F:,"我 就 說 ,"
368,F:,"我 這 個 工 ,"
368,F:,".. 因為 他 有 問 過 我 的 工[作] ."
369,M:,"[喔] ."
368,F:,".. 那樣 ."
370,F:,".. 然後 ,"
370,F:,".. 我 就 有 跟 他 講 我 都 做 甚麼 甚麼 的 啊 ."
370,F:,"然後 ,"
370,F:,".. 他 ,"
370,F:,".. 還有 那 個 Annie ,"
370,F:,".. 以前 採購 那 個 Annie 都 說 是 瞎忙 ."
371,M:,".. 嗯 ."
372,F:,".. 我 說 真 的 ."
372,F:,".. 而且 感覺 沒有 那麼 有 成就感 ."
372,F:,". .然後 [[沒有]] 專業度 ."
373,M:,"[[嗯]] ."
374,M:,".. 嗯 ."
375,F:,".. 但是 ,"
375,F:,".. 又 不 可以 或 缺 這樣子 的 人 ."
376,M:,".. 嗯 ."
377,F:,".. 然後 我 就 像 打雜 的 ."
378,M:,"... 秘書 就 像 打雜 的 ."
378,M:,".. 不是 嗎 ."
379,F:,".. 要 能文能武 ."
379,F:,".. 各 甚麼 都 要 會 就 對 了 ."
380,M:,".. 嗯 ."
381,F:,".. 啊 甚麼 都 不 通 嗎 ."
382,M:,".. 嗯 ."
383,F:,".. @@@ 都 不 精 ."
384,M:,".. 這 跟 我 ,"
385,F:,".. 甚麼 都 通 但是 又 不 精 ."
386,M:,".. 這 跟 我 以前 學校 學 的 一樣 ."
387,F:,".. 但是 我 覺得 我 食物 已經 快 要 變 ,"
387,F:,".. 快要 有 邁向 精 的 ,"
387,F:,".. 境界 了 ."
388,M:,".. 有 啊 你 很 精 啊 ."
388,M:,".. 對於 ,"
388,M:,".. 對 ,"
388,M:,".. 別人 來講 你 很 精 啊 ."
389,F:,".. 而且 我 發現 很多 台北人 都 還 不 像 我 這樣子 耶 ."
390,M:,".. 是 啊 ."
391,F:,".. 還 都 不 知道 耶 ."
392,M:,".. 是 啊 ."
392,M:,"... 我們 住 那麼 久 我們 也 不 知道 啊 ."
393,F:,".. 你 不 能 比 你 在 鄉下 啊 ."
394,M:,".. <L4 nani ga ((什麼 啊)) L4> @@[@@] ?"
395,F:,"[請問 中和] ,"
395,F:,".. 請問 中和 能 有 甚麼 ."
396,M:,".. 那 汐止 又 有 甚麼 ."
397,F:,".. 上次 那 個 ,"
397,F:,".. 那 個 ,"
397,F:,".. 琴 講 那 家 日本 料理 看起來 不錯 ,"
397,F:,".. 結果 ,"
397,F:,".. 網路 上 的 評價 有的 也 不好 啊 ."
398,M:,".. 啊 是 ."
399,F:,".. 對 啊 ."
400,M:,"... @"
401,F:,"... eh ."
401,F:,"我們 星期五 要 吃 甚麼 ."
402,M:,"... 你 不是 說 要 去 吃 那 個 ,"
403,F:,".. 日本 料理 ."
404,M:,".. 螃蟹 鍋 ."
405,F:,".. 要 那 時候 吃 嗎 ."
405,F:,".. 因為 ,"
406,M:,".. 還是 要 ,"
406,M:,".. 再 [冷] ,"
407,F:,"[還] 沒有 那麼 冷 啊 ."
408,M:,".. 嗯 ."
409,F:,".. 我們 可以 --"
409,F:,".. 不然 就是 ,"
409,F:,".. 我 想 說 如果 這樣子 我們 ,"
409,F:,".. 我們 可以 去 吃 日本 料理 嗎 ."
410,M:,".. OK 啊 ."
411,F:,".. 要 吃 三井 還是 要 吃 我 另外 找 一 間 新 的 ."
411,F:,".. XXXX ."
411,F:,".. 也 在 這裡 而已 ."
412,M:,".. 嗯 ."
413,F:,".. 也 是 套餐 然後 最 便宜 好像 一千六 ."
414,M:,".. 嗯 ."
415,F:,".. 跟 三井 一樣 ."
416,M:,".. 好 ."
417,F:,".. 你 覺得 要 吃 三井 還是 要 吃 那 個 ."
418,M:,"... 那 個 跟 三井 不是 差不多 ."
419,F:,".. 類似 那樣 ,"
419,F:,"沒有 menu 他 幫 你 配 ."
420,M:,".. 喔 ."
420,M:,".. 是 喔 ."
421,F:,".. 嗯 ."
421,F:,".. 那 那 間 好像 ,"
421,F:,".. 比較 小 間 我 也 沒有 去 過 ."
422,M:,".. 嗯 ?"
423,F:,".. 還是 要 保險 一點 ."
424,M:,".. 對 啊 ."
424,M:,".. 還是 你 要 ,"
424,M:,".. 要 去 吃 [三井] ."
425,F:,"[這 一 間 的] ."
426,M:,".. 對 啊 ."
427,F:,".. 這 一 間 比較 漂亮 ."
428,M:,".. 嗯 ."
429,F:,".. 本店 比較 沒有 那麼 漂亮 ."
430,M:,".. 嗯 ."
430,M:,".. 就 ,"
430,M:,".. 你 說 甚麼 ,"
430,M:,".. 和平 ,"
430,M:,".. 沒有 那 個 ,"
430,M:,".. 敦 ,"
431,F:,".. 就 那 個 富邦 大樓 [底下 啊] ."
432,M:,"[嗯嗯] ."
432,M:,".. 啊 ."
433,F:,".. 那 我們 要 吃 那 個 嗎 ."
433,F:,"還是 ,"
433,F:,"... 你 要 煮 給 我 吃 ."
434,M:,".. 我 --"
434,M:,".. 我 ,"
435,F:,".. 可是 因為 那天 我們 才 從 高雄 趕 回來 ,"
435,F:,"其實 根本 沒 辦法 [準備] ."
436,M:,"[對 啊] ."
436,M:,".. 我 --"
436,M:,".. 我 .. 煮給 你 吃 ."
436,M:,".. [[你]] ,"
437,F:,"[[不]] 是 誰 說 你 很 會 煮 嗎 ."
438,M:,".. 誰 ."
439,F:,".. 那天 不是 誰 說 你 很 會 煮 嗎 ."
440,M:,".. @@@= 我 怎麼 很 會 煮 ."
441,F:,".. 可 那天 不 曉得 誰 有 說 你 會 煮 飯 ."
442,M:,".. 我 都 是 買 回來 [自己 X] ."
443,F:,"[誰 ,"
443,F:,"誰] 講 的 ."
443,F:,".. 我 忘 了 ."
443,F:,".. 思嘉 ."
443,F:,"... [[還是 誰]] ."
444,M:,"[[喔]] ."
445,M:,".. 思嘉 嗎 ."
445,M:,".. [還是 全良] ."
446,F:,"[還是 誰] ."
446,F:,".. 我 忘 了 就 有人 講 ."
447,M:,".. 那天 在 吃 伊犁 伊犁 的 時候 [[講 的]] 對不對 ."
448,F:,"[[是 嗎]] ."
449,M:,".. 好像 是 ."
450,F:,".. 啊 你 都 煮 甚麼 ."
451,M:,".. 我 都 煮 現成 的 啊 ."
452,F:,".. 我 整個 圓鱈 到 現在 我 也 沒 看到 啊 ."
452,F:,".. [凍]壞 了 吧 ."
453,M:,"[@]"
454,F:,".. 凍傷 [[了 吧]] ."
455,M:,"[[應該]] ,"
455,M:,".. 放 在 裡面 ."
456,F:,".. 你 幹嘛 不 煎 給 我 吃 ."
457,M:,".. 帶來 也 冷掉 了 ."
457,M:,".. 好 啦 我 煎 [啊] ."
458,F:,"[冷]掉 也 可以 吃 啊"
458,F:,"我 用 微波 熱 一 熱 就 好 了 ."
459,M:,".. 用 烤箱 可能 比較 好 ."
460,F:,".. 也 可以 啊 ,"
460,F:,".. 我 都 有 啊 ."
461,M:,".. 好 啊 ."
462,F:,".. 那 個 還 能 吃 嗎 ."
463,M:,".. 應該 不要 了 吧 ."
463,M:,".. 好 久 了 ."
464,F:,".. 你 問 一下 fish manager 好 [[了]] ."
465,M:,"[[三]] 個 月 ."
465,M:,".. 冷凍 三 個 月 ."
466,F:,".. 好像 超過 了 耶 ."
467,M:,".. 嗯 ."
467,M:,".. 之前 ,"
467,M:,".. 記 得 上次 特價 買 的 ."
468,F:,".. 上次 是 去年 的 事 了 吧 ."
469,M:,".. 去年 嗎 ?"
470,F:,".. @@"
471,M:,".. 有 那麼 [久 喔] ."
472,F:,"[就 年]初 的 感覺 ."
473,M:,".. 我 那 個 ,"
473,M:,".. 那 個 ,"
473,M:,".. 君悅 的 肉粽 都 可以 放 到 [[現在]] ."
474,F:,"[[拜託]] ."
474,F:,"我 去 yahoo 都 快要 七 個 月 了 ."
474,F:,"你 那 個 魚 沒有 三 個 月 ."
474,F:,"騙 誰 啊 ."
475,M:,".. 有 啊 有 超過 三 [個 月] --"
475,M:,"肯定 超過 ."
476,F:,"[對 啊] ."
477,F:,".. 你 都 ,"
477,F:,".. 已經 唸 很 久 了 [[耶]] ."
478,M:,"[[嗯]] ."
479,F:,".. 在 ,"
479,F:,".. 在 ,"
479,F:,".. 你 跟 我們 熱絡 之前 你 就 買 了 ."
480,M:,".. [嗯] ."
481,F:,"[然]後 跟 我們 在 這 在 這個 屋子 裡 很 熱絡 的 時候 ,"
482,M:,".. 喔 ."
483,F:,".. 多久 了 ."
484,M:,".. 啊 那 說 我 會 煮 ,"
484,M:,".. 我 只 ,"
484,M:,".. 我 只 燙 個 青 菜 ,"
484,M:,".. 燙 個 青菜 ,"
484,M:,".. 然後 ,"
484,M:,"煎 個 圓鱈 ,"
484,M:,".. 然後 ,"
484,M:,".. 然後 再 加個 水餃 ,"
484,M:,".. 這樣子 而已 ,"
484,M:,".. 都 亂湊 一通 啊 ."
484,M:,"... 啊 有 時候 會 煎 個 蛋 ,"
484,M:,"... 煎 個 培根 ,"
485,F:,".. 至少 還 會 煎 啊 ."
486,M:,".. 這 個 我 會 弄 啊 ."
487,F:,".. 真的 嗎 ."
488,M:,".. [對 啊] ."
489,F:,"[以後] 你 就 弄 早餐 給 我 吃 喔 ."
490,M:,".. 可以 啊 ."
490,M:,".. 你 敢 吃 的 話 ."
491,F:,".. 敢 啊 ."
492,M:,".. 真的 嗎 ."
493,F:,".. 你 有 看過 我 甚麼 不 吃 嗎 ."
494,M:,".. 嗯 ."
494,M:,"... 真的 敢 嗎 ."
494,M:,".. 而且 很 簡單 好不好 這個 ."
495,F:,".. 你 也 會 擺盤 嗎 ."
496,M:,".. 擺盤 嗎 ."
497,F:,".. 嗯 ."
498,M:,".. 這 個 我 可以 學 啊 ."
498,M:,".. [比較 沒有 那 個 設計感 有沒有] ."
499,F:,"[eh 你 ,"
499,F:,".. 你 如果 在 新竹 啊] ,"
499,F:,"你 是 要 找 套房 而已 還是 要 有 一 房 ."
499,F:,"... 跟 廚房 ."
500,M:,".. 最好 有 廚房 ."
501,F:,".. 我 覺得 你 如果 有 廚房 就 好 ."
501,F:,"你 應該 找 一 個 one bedroom ."
501,F:,"然後 ,"
502,M:,".. 嗯 ."
503,F:,".. 一 房 一 廳 跟 一 個 廚房 ."
503,F:,"[然後] 我 週末 就 去 住 ."
504,M:,"[這樣 比較 好] ."
503,F:,".. 然後 就 可以 ,"
503,F:,".. 弄 ,"
505,M:,".. 嗯 ."
506,F:,".. 那 或者 你 這 你 ,"
506,F:,".. 有 上 來 ,"
506,F:,".. 也 可以 上 來 ."
507,M:,".. 嗯 ."
508,F:,".. XX 嗯 ."
509,M:,".. 對 啊 ."
509,M:,".. 我 覺得 有 一 個 廚房 會 比較 好 ."
509,M:,".. 廳 是 ,"
509,M:,".. 還好 啦 一 廳 ,"
510,F:,".. <@ 可是 有 廚房 一定 有 廳 @> ."
510,F:,"通常 ."
510,F:,".. 不是 嗎 台灣 的 模式 [又 不 像 國外 這樣子] ,"
511,M:,"[客廳 啦 ."
511,M:,".. 一 廳 啦] ."
512,M:,".. 對 啊 ."
512,M:,".. 就 ."
513,F:,".. 對 啊 ."
514,M:,".. 叫 一 廳 ."
514,M:,".. [[廚房]] ."
515,F:,"[[就 一 個]] ."
515,F:,".. 一 個 房 的 啦 ."
516,M:,".. 嗯 ."
517,F:,".. 一 個 房 的 就是 有 一 廳 一 廚 跟 一 [個] 房 的 ."
518,M:,"[嗯] ."
519,M:,".. 這樣 會 比較 [[好]] ."
520,F:,"[[那 國外 還有]] ,"
521,M:,".. 而且 --"
521,M:,"油煙 也 不 會 跑 到 整個 ,"
521,M:,".. [屋] ."
522,F:,"[房間] ."
523,M:,".. 房間 都 是 ."
524,F:,".. 對 啊 ."
