"","TurnSeq","Speaker","Utterance","IUSeq"
"496",289,"M:"," (.) 然後 我們 就",496
"497",289,"M:"," (.) 我們 就",497
"498",289,"M:"," (.) 那天 幫 她 問 了",498
"499",290,"F:"," (.) m=",499
"500",291,"M:"," (.) 然後 問 了 以後 她 說",500
"501",291,"M:"," (...) 登機 門 的 人 就 說 [有",501
"502",291,"M:"," (.) ] 有 撿到",502
"503",292,"F:"," [m=]",503
"504",292,"F:"," (...) m=",504
"505",293,"M:"," (.) 然後",505
"506",293,"M:"," (...) 說",506
"507",293,"M:"," (.) 晚 一點 這 個 班機 結束 才能 送 下來",507
"508",294,"F:"," (.) m=",508
"509",295,"M:"," (.) 然後 我們 就 跟 那 個 客人 講 說",509
"510",295,"M:"," (.) 好 啊 那=",510
"511",296,"F:"," (.) 等等",511
"512",297,"M:"," (.) 那 就是",512
"513",297,"M:"," (...) 妳 留 資料 我們 到 時候 收到 以後 貨到 付款 幫妳 寄 給 妳",513
"514",298,"F:"," (.) m=",514
"515",299,"M:"," (.) 然後 她 也 同意 了",515
"516",300,"F:"," (.) [2m=2]",516
"517",301,"M:"," [2你 知道2] 貨到 付款 寄 給 她",517
"518",301,"M:"," (.) 她 要 付 兩百一十塊 欸",518
"519",302,"F:"," (.) 好 貴 唷",519
"520",303,"M:"," (.) 根本 就是 [台灣]",520
"521",304,"F:"," [直接 在 那邊]",521
"522",304,"F:"," (.) 就是 你 在 那邊 等 [2就 好 啊2]",522
"523",305,"M:"," [2就",523
"524",305,"M:"," (.) 2] 直接 在 台灣 買 就 好 啊 @",524
"525",306,"F:"," (.) @@",525
"526",307,"M:"," (.) 就 直接 在 台灣 買 就 好",526
"527",307,"M:"," (.) 妳 幹嘛",527
"528",307,"M:"," (.) [妳 又 忘 在]",528
"529",308,"F:"," [她 不要 等 嗎]",529
"530",309,"M:"," (.) 妳 又 忘 在 飛機",530
"531",309,"M:"," (.) 她 不要 等",531
"532",309,"M:"," (.) 妳 又 忘 在 飛機 上",532
"533",310,"F:"," (.) [2活該2]",533
"534",311,"M:"," [2加2] 那 個 運費 不 就 等於 [在 台灣 買 嗎]",534
"535",312,"F:"," [對 啊]",535
"536",312,"F:"," (.) 對 啊",536
"537",313,"M:"," (.) 好",537
"538",313,"M:"," (.) <L3 anyway L3> 重點 來 了",538
"539",313,"M:"," (.) 就是 呢",539
"540",313,"M:"," (...) [那天]",540
"541",314,"F:"," [她 的]",541
"542",314,"F:"," (.) 她 的 抱怨 的 點 在 哪",542
"543",315,"M:"," (.) 那天 我們 的 人",543
"544",315,"M:"," (...) 就",544
"545",315,"M:"," (.) 打 完",545
"546",315,"M:"," (.) 打 給 登機 門 的 人",546
"547",315,"M:"," (.) 登機 門 的 人 說 他們 的 人員 會 交 下來 之後",547
"548",316,"F:"," (.) 嗯",548
"549",317,"M:"," (.) 我們 就 再 也 沒有 收到",549
"550",317,"M:"," (.) 登機 門 [交 下來 的] 那",550
"551",317,"M:"," (.) 那",551
"552",318,"F:"," [喔 喔=]",552
"553",319,"M:"," (.) 那 兩 盒 薯條三兄弟",553
"554",320,"F:"," (.) m=",554
"555",321,"M:"," (.) 就 一直 都 沒有",555
"556",322,"F:"," (.) @@",556
"557",322,"F:"," (.) 所以 應該 是 他們 寄 還是 你們 寄",557
"558",322,"F:"," (.) 你們 寄",558
"559",323,"M:"," (.) 我們",559
"560",323,"M:"," (.) 我們 行李 組 會 幫忙 旅客",560
"561",323,"M:"," (.) 就[2是 寄送 東西2]",561
"562",324,"F:"," [2喔 寄 嗎2]",562
"563",324,"F:"," (.) 但是 你 沒有 拿到",563
"564",325,"M:"," (.) 但是 我 沒 拿到 嘛",564
"565",326,"F:"," (.) [m=]",565
"566",327,"M:"," [結果] 那 旅客 隔天 就 來 問",566
"567",327,"M:"," (.) 她 說 有 沒有 找到",567
"568",328,"F:"," (.) m=",568
"569",329,"M:"," (.) 她 說",569
"570",329,"M:"," (.) 呃",570
"571",329,"M:"," (.) 什麼 今天 她 會 不會 收到",571
"572",329,"M:"," (.) 我們 就 說 欸",572
"573",330,"F:"," (.) [@@]",573
"574",331,"M:"," [可是] 我們 可能 還 要 再 確定 一下",574
"575",332,"F:"," (.) [2m=2]",575
"576",333,"M:"," [2因為2]",576
"577",333,"M:"," (...) 當天 接 飛機 的 人",577
"578",333,"M:"," (...) 沒有",578
"579",333,"M:"," (.) 沒有 拿來 給 我們",579
"580",334,"F:"," (.) 喔",580
"581",335,"M:"," (.) 結果 我",581
"582",335,"M:"," (.) 隔天 我 上班",582
"583",335,"M:"," (...) 我 大概 打 了 十通 電話 給 那 個 <L3 agent L3>",583
"584",336,"F:"," (.) m=",584
"585",337,"M:"," (.) 就 死 不 接 電話",585
"586",338,"F:"," (.) 哇 [好 恐怖 哦]",586
"587",339,"M:"," [然後 我 就 打電話] 到 那 個",587
"588",339,"M:"," (.) 他們 登機 門 組 的 那 個",588
"589",340,"F:"," (.) 就 你 知道 是 誰 嘛",589
"590",340,"F:"," (.) 就是 他",590
"591",341,"M:"," (.) 我 知道 他 是 誰",591
"592",342,"F:"," (.) [2m=2]",592
"593",343,"M:"," [2可是2]",593
"594",343,"M:"," (.) 我",594
"595",343,"M:"," (.) 人 我 沒 看過",595
"596",344,"F:"," (.) [m=]",596
"597",345,"M:"," [可是] 我 知道 他 的 名[2字",597
"598",345,"M:"," (.) 然後 我 就 問2]",598
"599",346,"F:"," [2喔=2]",599
"600",347,"M:"," (.) 對",600
"601",347,"M:"," (.) 我 就 問 登機 門 組 的 那 個 辦公室",601
"602",348,"F:"," (.) [m=]",602
"603",349,"M:"," [然後] 她們 就 說",603
"604",349,"M:"," (.) 喔 這 個 <L3 agent L3> 平常 問題 就",604
"605",349,"M:"," (.) 問題 就 很 多",605
"606",349,"M:"," (.) [很 常 出 <L3 case L3>]",606
"607",350,"F:"," [天 哪]",607
"608",351,"M:"," (.) 然後 就 覺得 有點 傻眼",608
"609",352,"F:"," (.) m=",609
"610",353,"M:"," (.) 然後 後來 隔天",610
"611",353,"M:"," (.) 隔天 我 休假",611
"612",353,"M:"," (.) 十九 號",612
"613",353,"M:"," (.) 欸",613
"614",353,"M:"," (.) 十八 號",614
"615",354,"F:"," (.) [2m=2]",615
"616",355,"M:"," [2那 十七 號2]",616
"617",355,"M:"," (.) 對 十八 號 我 休假",617
"618",356,"F:"," (.) m=",618
"619",357,"M:"," (.) 十八 號 我 上班",619
"620",357,"M:"," (.) [十九 號 我 休假]",620
"621",358,"F:"," [十九 號 你 休假]",621
"622",359,"M:"," (.) 結果 [2今天 上班2]",622
"623",360,"F:"," [2今天 上班2]",623
"624",361,"M:"," (.) 我 今天 上 早 班 嘛",624
"625",361,"M:"," (.) 我 又 聽到 我們 的 那 個",625
"626",361,"M:"," (.) 我 們 的 行李 組 的 <L3 agent L3> 在 問 這 個 <L3 case L3>",626
"627",362,"F:"," (.) 喔",627
"628",363,"M:"," (.) 然後 我 就 覺得 奇怪 怎麼 到 現在 還 沒 解決",628
"629",364,"F:"," (.) m=",629
"630",365,"M:"," (.) 已 經 第三 天 了 欸",630
"631",366,"F:"," (.) 那 可能 是 他 當時 謊報 啊",631
"632",366,"F:"," (.) @@ [@=]",632
"633",367,"M:"," [然後 我 就 打]電話",633
"634",367,"M:"," (.) 我 就 跟",634
"635",367,"M:"," (.) 我 就 把 那 個 案子 就是",635
"636",367,"M:"," (.) 跟 那 <L3 agent L3> 說 沒 關係 那 我 來 問",636
"637",368,"F:"," (.) m=",637
"638",369,"M:"," (.) 結果 就 問 那 個 <L3 agent L3>",638
"639",369,"M:"," (.) 就是",639
"640",369,"M:"," (.) 再 打電話 給 他",640
"641",370,"F:"," (.) m=",641
"642",371,"M:"," (.) 結果 他 今天 就 接 電話 了",642
"643",372,"F:"," (.) m=",643
"644",373,"M:"," (.) 然後 他 就 說",644
"645",373,"M:"," (.) 他 沒有 印象",645
"646",374,"F:"," (.) [huh]",646
"647",375,"M:"," [機組 人員] 有 交下 來 任何 的 食物",647
"648",376,"F:"," (.) m=",648
"649",376,"F:"," (.) 所以 他 是 登機 門 的 人 哪",649
"650",377,"M:"," (.) [2對2]",650
"651",378,"F:"," [2他2] 不是 上面 的 人",651
"652",379,"M:"," (.) 就是 登",652
"653",379,"M:"," (.) 就是 我們 就 問",653
"654",379,"M:"," (.) 那天 接 <L4 と やま ( (富山) ) L4> 這 班 機 [的 那 個] 登機 門 的 人",654
"655",380,"F:"," [m=]",655
"656",380,"F:"," (...) m=",656
"657",381,"M:"," (.) 他 說 當天 沒有 人 交接 任何 遺失物 下來",657
"658",381,"M:"," (.) 然後 他 沒有 接到 我們 行李 組 的 電話",658
"659",382,"F:"," (.) 裝死 就 對 了",659
"660",383,"M:"," (.) 就是 裝死",660
"661",384,"F:"," (.) 那 當初 [2是 他 接 的 電話2]",661
"662",385,"M:"," [2可是 當天2]",662
"663",385,"M:"," (.) 當天 那 個 飛機 是 這樣",663
"664",385,"M:"," (.) 那 個 飛機 是 <L4 と やま ( (富山) ) L4> 進來 以後",664
"665",386,"F:"," (.) 對",665
"666",387,"M:"," (.) 接著 要 去 <L4 ひ ろし ま ( (廣島) ) L4>",666
"667",388,"F:"," (.) 喔",667
"668",389,"M:"," (.) 所以 他",668
"669",389,"M:"," (.) 當時 他",669
"670",389,"M:"," (.) 他 敢",670
"671",389,"M:"," (.) 我們 都 已經 去 調 錄影帶 囉",671
"672",389,"M:"," (.) [看 到底 是 誰 說謊]",672
"673",390,"F:"," [m=",673
"674",390,"F:"," (.) @@@=]",674
"675",391,"M:"," (.) 因為 [2當 時=2]",675
"676",392,"F:"," [2好 酷 喔2]",676
"677",393,"M:"," (.) 當時 <L4 と やま ( (富山) ) L4> 的",677
"678",393,"M:"," (.) <L4 と やま ( (富山) ) L4> 只有 他 一 個 人 開 門",678
"679",393,"M:"," (.) 就是 讓 [旅客 下 飛機]",679
"680",394,"F:"," [huh",680
"681",394,"F:"," (.) 哇]",681
"682",395,"M:"," (.) 可是 後續 的",682
"683",395,"M:"," (.) <L4 ひ ろし ま ((廣 島) ) L4> 的 話",683
"684",396,"F:"," (.) m=",684
"685",397,"M:"," (.) 是",685
"686",397,"M:"," (...) 還 有 另外 三 個 我們 登機 門 組 的 人",686
"687",398,"F:"," (.) [2m=2]",687
"688",399,"M:"," [2所以2] 總共 四 個 人",688
"689",400,"F:"," (.) m=",689
"690",401,"M:"," (.) 然後 四 個 人 都",690
"691",401,"M:"," (.) 四 個 人 我們 問 的 時候 都 說 沒 印象",691
"692",402,"F:"," (.) m=",692
"693",403,"M:"," (.) 沒有 沒有",693
"694",404,"F:"," (.) 問 那 三 個 人 了",694
"695",405,"M:"," (.) 三 女 一 男",695
"696",405,"M:"," (.) 男生 說 沒 印象",696
"697",405,"M:"," (.) 然後",697
"698",405,"M:"," (.) 那 個",698
"699",405,"M:"," (.) <L4 と やま ( (富山) ) L4>",699
"700",405,"M:"," (.) <L4 と やま ( (富山) ) L4> 那 個 人 [也 說] 沒 印象",700
"701",406,"F:"," [m=]",701
"702",406,"F:"," (...) m=",702
"703",407,"M:"," (.) 然後",703
"704",407,"M:"," (...) <L4 ひ ろし ま ((廣 島) ) L4> 有 一 個 女 的",704
"705",408,"F:"," (.) m=",705
"706",409,"M:"," (.) 她 說",706
"707",409,"M:"," (...) 她 先 是 跟 我 講 說 沒有 印象",707
"708",410,"F:"," (.) m=",708
"709",411,"M:"," (...) 然後 後來",709
"710",411,"M:"," (...) 還 有 第四 個 人",710
"711",412,"F:"," (.) m=",711
"712",413,"M:"," (.) 第四 個 人 是 一 個",712
"713",413,"M:"," (.) 大姐",713
"714",414,"F:"," (.) [2m=2]",714
"715",415,"M:"," [2那 個 大2]姐 說 有 啊 有 啊",715
"716",415,"M:"," (.) 我 那 天 [有 聽到]",716
"717",416,"F:"," [ho=]",717
"718",417,"M:"," (.) 她 說 她 有 聽到 [2我們 的 人 有 打電話 上去2]",718
"719",418,"F:"," [2到底 去 哪裡2]",719
"720",418,"F:"," (...) 喔 喔 喔",720
"721",419,"M:"," (.) 然後",721
"722",419,"M:"," (.) 她 還 跟",722
"723",419,"M:"," (.) 其中 一 個 女生",723
"724",420,"F:"," (.) m=",724
"725",421,"M:"," (.) 比對 說 裡面 的 內容物",725
"726",421,"M:"," (.) 是 不是 [薯條三兄弟]",726
"727",422,"F:"," [喔 喔=]",727
"728",422,"F:"," (.) m=",728
"729",423,"M:"," (.) 所以 她 說 其實",729
"730",423,"M:"," (...) 她",730
"731",423,"M:"," (.) 那 個 大姐 說 她 有 聽到 別人 講電話",731
"732",424,"F:"," (.) 對",732
"733",425,"M:"," (.) 所以 她 說",733
"734",425,"M:"," (.) 但是 跟 她 一起 比對 的 是 一 個 女 的",734
"735",425,"M:"," (.) 所以 不 可能 是 那 個 男生",735
"736",425,"M:"," (.) 然後 不是 那 個 <L4 と やま ( (富山) ) L4>",736
"737",425,"M:"," (.) 接 <L4 と やま ( (富山) ) L4> 的 女生 就是 <L4 ひ ろし ま ( (廣島) ) L4> 的 那 個 女生",737
"738",426,"F:"," (.) m=",738
"739",427,"M:"," (.) 對 不對",739
"740",428,"F:"," (...) 可是 接電話 的 是 那 個 <L4 と やま ( (富山) ) L4> 的 女生 啊",740
"741",429,"M:"," (.) 沒有",741
"742",429,"M:"," (.) [是",742
"743",429,"M:"," (.) 後來 我們] 就 再 打電話 給 那 個",743
"744",430,"F:"," [####]",744
"745",431,"M:"," (.) <L4 ひ ろし ま ( (廣島) ) L4> 的 那 個 女生",745
"746",432,"F:"," (.) m=",746
"747",433,"M:"," (...) 然後 那 <L4 ひ ろし ま ( (廣島) ) L4> 的 那 女生 說",747
"748",433,"M:"," (.) 喔 對",748
"749",433,"M:"," (.) 她 才",749
"750",433,"M:"," (.) 這 才 承認 她 有",750
"751",433,"M:"," (.) 當初 有 接到 電話",751
"752",434,"F:"," (.) 喔 是 她 [2接到 的 哦2]",752
"753",435,"M:"," [2接到 我們 行李 組2] 問 的 電話",753
"754",436,"F:"," (.) [喔]",754
"755",437,"M:"," [然後 她] 也 有 跟 我們 行李 組 的 人 講 說 [她 稍後]",755
"756",438,"F:"," [喔]",756
"757",439,"M:"," (.) 她 稍後 會 晚點 送 下去",757
"758",440,"F:"," (.) 喔 [2喔 喔2]",758
"759",441,"M:"," [2但是2]",759
"760",441,"M:"," (.) 今天 送 這 個 遺失物 的 責任 應該 是 <L4 と やま ( (富山) ) L4> 那 個 人 的 責任",760
"761",442,"F:"," (.) 對",761
"762",443,"M:"," (.) 因為 我們",762
"763",443,"M:"," (.) 送 遺失物 的 話 [是 誰 去 接 那 個 班機]",763
"764",444,"F:"," [是 接班",764
"765",444,"F:"," (.) 嗯 嗯]",765
"766",445,"M:"," (.) 誰 就要 把 那 個 班機 的 遺失物 送 下來",766
"767",446,"F:"," (.) 對 對 對 對",767
"768",447,"M:"," (.) 因為 <L4 ひ ろし ま ( (廣島) ) L4> 是 出去 嘛",768
"769",448,"F:"," (.) 喔=",769
"770",449,"M:"," (.) 進來 的 班機 的 遺失物 你 本來 就是 要",770
"771",449,"M:"," (.) [2負 責任2]",771
"772",450,"F:"," [2所以2]",772
"773",451,"M:"," (.) [送 下來]",773
"774",452,"F:"," [mh m=]",774
"775",453,"M:"," (.) 可是 竟然 那 個 班機 的 那 個 女生 說",775
"776",454,"F:"," (.) 所以 <L4 と やま ( (富山) ) L4>",776
"777",454,"F:"," (.) 這 是 <L4 と やま ( (富山) ) L4> 的 錯 還是 <L4 ひ ろし ま ( (廣島) ) L4> 的 錯 啊",777
"778",455,"M:"," (.) 基本上",778
"779",455,"M:"," (...) 兩 個 人 都 說謊 但是 是 <L4 と やま ( (富山) ) L4> 的 錯",779
"780",455,"M:"," (.) 因為 <L4 と やま ( (富山) ) L4> 應該 要 把",780
"781",455,"M:"," (...) 呃",781
"782",455,"M:"," (.) 機組 人員 給 她 的 那 包 遺失物 送下 來",782
"783",455,"M:"," (.) 但 她 沒有",783
"784",456,"F:"," (.) 欸 那 就是 <L4 ひ ろし ま ((廣 島) ) L4> 沒有 把 東西 給 <L4 と やま ( (富山) ) L4> 那 個",784
"785",457,"M:"," (.) 但是",785
"786",457,"M:"," (.) 那 個 東西",786
"787",457,"M:"," (.) 從 我們",787
"788",457,"M:"," (.) 就是 我們 今天 覺得 奇怪 那 個 [東西 到底] 是 怎麼 回事",788
"789",458,"F:"," [那 東西 呢]",789
"790",458,"F:"," (...) [2對 啊2]",790
"791",459,"M:"," [2所以 我 就是2]",791
"792",459,"M:"," (.) 我 去 還原 真相 嘛",792
"793",460,"F:"," (.) m=",793
"794",461,"M:"," (.) 我 居然 跑 去 機場 的 [####調 監視器]",794
"795",462,"F:"," [@@@=]",795
"796",463,"M:"," (.) [2我 想 說2]",796
"797",464,"F:"," [2隨便 的 人2] 都 可以 調嗎",797
"798",465,"M:"," (.) @",798
"799",466,"F:"," (.) 好 有趣 喔 .",799
"800",467,"M:"," (.) 我 想 說 是 怎樣",800
"801",467,"M:"," (.) 我 現在 除了 當 行李 組 組長 以外",801
"802",467,"M:"," (.) [我 還 要 當 偵探 是 不是 啊]",802
"803",468,"F:"," [@@@=]",803
"804",469,"M:"," (.) 我 每天 都 在 做 偵探 的 [2工作 欸2]",804
"805",470,"F:"," [2@@@=2]",805
"806",471,"M:"," (.) 找 行李 [也 是 跟] 找",806
"807",472,"F:"," [很 好 很 好 很 好]",807
"808",473,"M:"," (.) 幫 旅客 找 行李 也 [2像 是 一 個 偵探 一樣2]",808
"809",474,"F:"," [2很 好 很 好2]",809
"810",475,"M:"," (.) 好 那 我 今天 就 去 看",810
"811",476,"F:"," (.) @@",811
"812",477,"M:"," (.) 然後 我 就 發現",812
"813",477,"M:"," (...) 因為 <L4 と やま ( (富山) ) L4> 一直 說",813
"814",477,"M:"," (...) 她",814
"815",477,"M:"," (.) 她 沒有 印象",815
"816",478,"F:"," (.) 嘿 啊",816
"817",479,"M:"," (.) 然後 我",817
"818",479,"M:"," (.) 我 就 今天 看 了 影帶",818
"819",479,"M:"," (.) 我 就 親眼 看到",819
"820",480,"F:"," (.) m=",820
"821",481,"M:"," (.) 機組員 把 那 袋 東西 交 在 她 手上",821
"822",482,"F:"," (.) 矮額",822
"823",482,"F:"," (.) 然後 呢 然後 呢 [##]",823
"824",483,"M:"," [然後] 她 再 把 它 放 到 桌 上",824
"825",484,"F:"," (.) m=",825
"826",485,"M:"," (.) 然後 她 不 知道 接 了 一 個 電話 之後",826
"827",485,"M:"," (.) 她 就 把 那 袋 東西 放 在 旁邊 的 桌子",827
"828",486,"F:"," (.) [2m=2]",828
"829",487,"M:"," [2然後2] 那 個 旁邊 的 那 個 桌子 [監]",829
"830",488,"F:"," [m=]",830
"831",489,"M:"," (.) 是 監視器 的 死角",831
"832",489,"M:"," (.) 被 一 個 柱子 擋住 所以",832
"833",489,"M:"," (.) [2所以",833
"834",489,"M:"," (.) 就2]",834
"835",490,"F:"," [2哎",835
"836",490,"F:"," (...) @@]",836
"837",491,"M:"," (.) 就 沒 看到",837
"838",492,"F:"," (.) [是 喔]",838
"839",493,"M:"," [但]",839
"840",493,"M:"," (.) 事 後 大概 過 了 十 分鐘",840
"841",493,"M:"," (.) [2就2]",841
"842",494,"F:"," [2m=2]",842
"843",495,"M:"," (.) 就 看到",843
"844",496,"F:"," (...) [又 看到 她 出現]",844
"845",497,"M:"," [ <L4 ひ ろし ま ( (廣島) ) L4> 跟 大姐]",845
"846",498,"F:"," (.) m=",846
"847",499,"M:"," (.) 兩 個 人 接到 電話",847
"848",500,"F:"," (.) [2m=2]",848
"849",501,"M:"," [2然後2] 在 翻 那 一 袋 東西",849
"850",502,"F:"," (.) 喔 喔",850
"851",503,"M:"," (.) 所以",851
"852",503,"M:"," (.) 事實 是 有 撿到 嘛",852
"853",504,"F:"," (.) 有",853
"854",505,"M:"," (.) 而且 是",854
"855",506,"F:"," (.) [有]",855
"856",507,"M:"," [而且 是] <L4 と やま ( (富山) ) L4> 撿到 的 喔",856
"857",508,"F:"," (...) Oh , my God",857
"858",509,"M:"," (.) 而且 我 看[2得 一清2]",858
"859",510,"F:"," [2所以 不是 <L4 ひ ろし ま ( (廣島) ) L4> 撿到2]",859
"860",511,"M:"," (.) [我 看 得 一清二楚]",860
"861",512,"F:"," [是 ##]",861
"862",513,"M:"," 是 [2機組員 拿出 來給2]",862
"863",514,"F:"," [2對= 對 對 對 給 <L4 と やま ( (富山) ) L4> 2]",863
"864",515,"M:"," (.) 給 <L4 と やま ( (富山) ) L4>",864
"865",515,"M:"," (.) [ <L4 と やま ( (富山) ) L4> 把 它 放 進",865
"866",515,"M:"," (.) 放 在 桌 上]",866
"867",516,"F:"," [ <L4 と やま ( (富山) ) L4> 把 它 ## 放 桌 上]然 後 <L4 ひ ろし ま ( (廣島) ) L4> 看到 她 然後 接",867
"868",516,"F:"," (.) [2接電話 然後 翻 它2]",868
"869",517,"M:"," [2然後 我 跟 你 說2]",869
"870",517,"M:"," (.) 我 問 了 兩 次",870
"871",518,"F:"," (.) 然後 呢",871
"872",519,"M:"," (.) 我們 [問 了 今]",872
"873",520,"F:"," [我 好 好奇] 薯條三兄弟 去 了 哪裡",873
"874",520,"F:"," (.) 被 [2誰 吃掉2]",874
"875",521,"M:"," [2不 見 哪2]",875
"876",521,"M:"," (.) 就 不 見 啦",876
"877",522,"F:"," (.) 怎麼 會",877
"878",522,"F:"," (.) 那",878
"879",522,"F:"," (.) 監視器 之後 呢 就是",879
"880",522,"F:"," (.) 你 看到 那 個 大姐 [跟 那些",880
"881",522,"F:"," (.) <L4 ひ ろし ま ( (廣島) ) L4> ]",881
"882",523,"M:"," [之後",882
"883",523,"M:"," (.) 因為 重點] 是",883
"884",524,"F:"," (.) 翻 完 以後",884
"885",525,"M:"," (.) 對",885
"886",526,"M:"," (.) 重點 是 那 個 班機 結束 之後",886
"887",526,"M:"," (.) 沒有 任何 一 個 人 把 那 一 包 薯條三兄弟 帶",887
"888",526,"M:"," (.) 薯條三兄弟 [2帶 走2]",888
"889",527,"F:"," [2所以2] 它 還 在 那 個 死角 的 桌上 囉",889
"890",528,"M:"," (...) 然後 我們 今天 去 看 哪",890
"891",528,"M:"," (.) [那 個 死角 上 沒有 啊]",891
"892",529,"F:"," [@@]",892
"893",530,"M:"," (.) 死角 那 個",893
"894",530,"M:"," (.) 死角 的 那 個 桌子 上 已經 沒有 放 任何 東西",894
"895",530,"M:"," (.) [2其實 不 可能 放 了2]",895
"896",531,"F:"," [2所以 它 可能 被 拿走 了2]",896
"897",532,"M:"," (.) 因為 它 已經 十七 號 放[##]",897
"898",533,"F:"," [桌子 在 哪]裡 啊",898
"899",533,"F:"," (.) 桌子 在",899
"900",533,"F:"," (.) 工作 人員 才 摸 得 到 的 地方",900
"901",533,"F:"," (.) 還 是",901
"902",533,"F:"," (.) [2旅客 也 摸 得 到2]",902
"903",534,"M:"," [2一般 旅客 不會 接觸 到2]",903
"904",535,"F:"," (.) 哦=",904
"905",536,"M:"," (.) 可是 那",905
"906",536,"M:"," (...) 十七 號 到 今天",906
"907",537,"F:"," (.) 那",907
"908",537,"F:"," (.) 完全 就是",908
"909",537,"F:"," (.) ## 的 人 把 它 吃掉 啦 @ [@@=]",909
"910",538,"M:"," [這 是 有 可能 的]",910
"911",538,"M:"," (.) 因為 十七 [2號 到 今2]天 哪",911
"912",539,"F:"," [2對 啊2]",912
"913",539,"F:"," (.) m=",913
"914",540,"M:"," (...) uh",914
"915",540,"M:"," (...) 不 可能",915
"916",540,"M:"," (.) 不 可能",916
"917",540,"M:"," (.) 它 不 可能 還 放 在 那邊",917
"918",540,"M:"," (...) 然後",918
"919",540,"M:"," (.) 基本上 如果 說 清潔 人員 [掃 到]",919
"920",541,"F:"," [m=]",920
"921",541,"F:"," (.) m=",921
"922",542,"M:"," (.) 他 會 拿 去 給",922
"923",542,"M:"," (...) 他 是 會 交 去 航警 局",923
"924",542,"M:"," (.) 航警 [2局 會 建 檔2]",924
"925",543,"F:"," [2喔2]",925
"926",544,"M:"," (.) 然後 [基本上]",926
"927",545,"F:"," [喔 喔]",927
"928",546,"M:"," (.) 已經 過 三 天 了 [2他 就 會 交 去2]",928
"929",547,"F:"," [2那 你 有 去 航警 局2] 問 嗎",929
"930",548,"M:"," (.) 對 點 在 這",930
"931",548,"M:"," (.) 航警 局 [跟]",931
"932",549,"F:"," [m=]",932
"933",550,"M:"," (.) 機場 遺失物 招領 中心",933
"934",551,"F:"," (.) m=",934
"935",552,"M:"," (.) 還 有",935
"936",552,"M:"," (...) 因為 有 可能 它 是",936
"937",552,"M:"," (.) 如果 是 免稅品",937
"938",552,"M:"," (.) 他 會 交 在 海關",938
"939",553,"F:"," (.) 喔 喔",939
"940",554,"M:"," (.) 海關 我 也 都 問 了",940
"941",554,"M:"," (.) 都 沒有",941
"942",555,"F:"," (.) [2誰 這麼 貪吃2]",942
"943",556,"M:"," [2就是 一 袋 消失 的 #2]",943
"944",556,"M:"," (.) 除非 就是 警察 去",944
"945",556,"M:"," (.) 繼續 去 往下 看",945
"946",556,"M:"," (.) 因為 我們 再 往下 看",946
"947",556,"M:"," (.) 我 要 看到 什麼 [時候 啊]",947
"948",557,"F:"," [@@]",948
"949",557,"F:"," (.) 你 到底 花 了 多少 時間 在 看 錄[影帶 啊 @@]",949
"950",558,"M:"," [對 啊] 萬一 有 人 在 那 邊 偷偷 ## 把 它 塞到 包包",950
"951",558,"M:"," (.) 我們 就 永遠 不 會 發現 啊",951
"952",559,"F:"," (.) 對 呀 對 呀 對 呀 對 呀 對 呀",952
"953",560,"M:"," (.) 然後 就 很 誇張 喔",953
"954",560,"M:"," (.) 然後 後來",954
"955",561,"F:"," (.) ha=",955
"956",561,"F:"," (.) 那 怎麼 辦",956
"957",562,"M:"," (...) 就是 賠 那 個 旅客 啊 .",957
"958",563,"F:"," (.) 對 啊",958
"959",563,"F:"," (.) 誰 出 誰 再 買 一",959
"960",563,"F:"," (.) 兩 包 給 她",960
"961",564,"M:"," (.) 對 啊 就是 變成 我們 要 再",961
"962",564,"M:"," (.) 買 兩 包 [2回來 賠 她2]",962
"963",565,"F:"," [2行李 組 的 人 要 賠 喔 2]",963
"964",566,"M:"," (.) [對 啊]",964
"965",567,"F:"," [ha 啊]",965
"966",568,"M:"," (.) 你 不 覺得 這 是 個 爛 <L3 case L3> 嗎",966
"967",569,"F:"," (.) [好 爛 喔]",967
"968",570,"M:"," [明明 就是 登機 門 組 人] 的 錯",968
"969",570,"M:"," (.) 而且 你 知道 公司 怎麼 處置 他們 嗎",969
"970",571,"F:"," (.) [2嘿2]",970
"971",572,"M:"," [2可能 就2] 一 人 記 一 支 申誡 吧",971
"972",572,"M:"," (.) [然後 那 申]",972
"973",573,"F:"," [什麼 東西]",973
"974",574,"M:"," (.) [2申誡 就 像 是2]",974
"975",575,"F:"," [2哦 申誡2]",975
"976",576,"M:"," (.) 申誡 就 像 是 我們 以前 念 高中",976
"977",576,"M:"," (.) 大學 時",977
"978",576,"M:"," (.) [大學 應該 沒有",978
"979",576,"M:"," (.) 高中 ## 小過]",979
"980",577,"F:"," [喔",980
"981",577,"F:"," (.) 小功",981
"982",577,"F:"," (.) 小功 小過]",982
"983",578,"M:"," (.) 小過 大過 [2那 一種 這樣2]",983
"984",579,"F:"," [2其實 你 放著 也 沒 關係2] 那 樣",984
"985",580,"M:"," (.) 那 有 什麼 差別",985
"986",580,"M:"," (.) 沒有 差別 啊",986
"987",581,"F:"," (...) 然後 她 知道",987
"988",581,"F:"," (.) 她 知道 自己",988
"989",581,"F:"," (.) 做 的 事情 都 被 錄下來 了 嗎",989
"990",582,"M:"," (.) 所以",990
"991",582,"M:"," (.) 所以 [我 那天]",991
