Turn,Speaker,Utterance
368,M:, ... 多 好
369,F:, .. 不 可能
370,M:, ... 啊 他 不 是 不 會 灌 女生 酒
371,F:, ... 很 難說 啊
371,F:, ... 只是 平常 常常 不 會 灌 女生 酒
371,F:, ... TSK
371,F:, .. 這種 場合 感覺 會 被
371,F:, .. 一定 會 被 灌
372,M:, .. <X 你們 這邊 是 X>
373,F:, 不 過 還好 就是
373,F:, .. 這種 是 喝 紅酒
374,M:, ... 喔
375,F:, [熱炒] 是 [[啤酒]]
376,M:, [[被 灌]] 就 沒有 差 了 吧
392,M:, .. [每 個 人 都 差 不多]
377,F:, ... 對 啊
378,M:, ... 紅酒 是 能 灌 多少
379,F:, ... 我 也 不 知道 耶
380,M:, ... 紅酒 喝 兩 罐 都
380,M:, ... 那 個 醫生 怎麼 那麼 無聊 啊
381,F:, ... 不 知道 耶
381,F:, ... TSK
382,M:, ... @=
382,M:, ... 唉
382,M:, ... 我 也 好 幾 天 沒 睡覺 了
383,F:, ... 你 喔
384,M:, .. 對 啊
385,F:, ... 你 在 幹嘛 啊
386,M:, ... 昨天 跟 前天 都 在 忙 事情
386,M:, .. 都 在 忙
386,M:, .. 跑 程式 啊 什麼 的
387,F:, ... 你 真的 是
387,F:, .. 怪咖 耶
388,M:, ... 就
388,M:, .. 就 沒 時間 睡覺 咩
389,F:, ... 那 用
389,F:, .. 跑 程式 的 時候 不會 有
389,F:, .. 就是
389,F:, ... 空檔
389,F:, .. 可以
389,F:, .. 就是
389,F:, .. 休息 一下 嗎
390,M:, .. 就要
390,M:, .. 唸
390,M:, .. 唸 書 啊
391,F:, .. 唸 書
391,F:, ... 媽 啊
392,M:, ... 差 不多 啦
393,F:, [X XX 你 真的]
406,F:, .. [@=]
394,M:, ... 每 個 人 都 差 不多
394,M:, ... 唸 博
394,M:, .. 唸 碩班 都 差 不多 啊
395,F:, ... 真的 喔
396,M:, ... 對 啊
396,M:, ... 然後 我 現在 每天 都 在 跟 我們 班 同學 說
396,M:, .. 簽 下去 了
396,M:, ... [[因為 我們 老]]
397,F:, [[簽 什麼]]
396,M:, .. 我們 老師 叫 他 念 博班
398,F:, ... 喔
399,M:, ... 然 後
399,M:, .. 簽 下去 囉
400,F:, ... 喔
401,M:, .. 老闆 愛 將 @=
402,F:, .. 喔
403,M:, ... 我 本來 想
403,M:, .. XXX
403,M:, .. 今天
403,M:, .. 今天
403,M:, .. 跟 他 談
403,M:, .. 嗯
403,M:, .. 新 的 project
404,F:, ... 喔
405,M:, .. 他 說
405,M:, ... 我 覺得 你 應該 可以 做 得 到
406,F:, .. XX
407,M:, [@=]
408,F:, .. [喔]
407,M:, .. 就是 叫 他 唸 博班 的 意[[思 @@@=]]
408,F:, [[喔]]
409,M:, [因 為] 我們 老闆 現在 缺post
423,M:, .. 就是 [做 那 個]
409,M:, .. post doc
410,F:, .. [[喔]]
411,M:, [[啊]]
411,M:, .. 那 個
411,M:, .. 缺 的 那 個 人 唸 博班 了
412,F:, .. 就是 跟 我 同學 的 那 個 一樣 啊
413,M:, .. 對 啊
413,M:, .. 是 要 念 哪
414,F:, ... 所以 他 就 跟
414,F:, .. 我 同學 說
414,F:, .. 就是 那 個
414,F:, .. 直接 升 博班
414,F:, .. 四 年 完成
415,M:, .. XX
416,F:, .. 碩 博士
416,F:, .. 然後 我 同學 想 了 很 久
416,F:, .. 說 不行
417,M:, .. 給 我 錢 也 不要 唸
418,F:, ... 這樣 下去 就是
418,F:, .. 會 很 慘
419,M:, ... 物治 唸 博班 是 要 念 什麼
420,F:, ... 他 是 唸 輔具 研究所
421,M:, .. ha
422,F:, .. 他 是 唸 輔具 研究所
424,F:, [還 有 OT]
435,M:, ... [喔]
425,M:, ... 做 那 個 喔
426,F:, .. 沒有 啊
426,F:, .. 當然 現在
426,F:, .. 現在 還有 誰 在 做 那 個 啊
426,F:, .. 當然 就是
426,F:, .. 電腦 情境 結合 啊
427,M:, ... 喔
428,F:, .. 對 啊
429,M:, ... 啊 那 個 讀 博班 幹嘛
430,F:, ...
430,F:, .. 其實 我 也 不 知道 耶
430,F:, .. 不過 那 個 同學 就是
430,F:, ... 他 就是
430,F:, .. 還
430,F:, .. 還會
430,F:, .. 就 還 蠻 會 自己 找 兼差 的
430,F:, ... 對 啊
430,F:, .. 你 看
430,F:, .. 一 個 研究生
430,F:, ... 然後 他 媽 又 沒有 給 他 錢
430,F:, .. 我 都 一直 以為 他 媽 有 給 他 錢
430,F:, ... 但 其實 都 沒有
430,F:, .. 但 他 可以
430,F:, ... 就是
430,F:, .. 三 天 吃 掉 七千 塊
430,F:, .. 就 他 都 會 去 找 一些 兼職 啊
430,F:, .. 可能 那種 高級 診所 啊
430,F:, .. 需要 作 什麼 輔具 啊
430,F:, ... 然後 就 按 件 計酬
430,F:, .. 一 個 可能 就 一 萬 塊 這樣
431,M:, .. 喔
431,M:, .. 那 個 不是 本來 就 滿 貴 的
432,F:, .. 對 啊
432,F:, ... 就 是
432,F:, .. 不 是
432,F:, .. 賣 給 病人 喔
432,F:, ... 就是 他 作 一 個
432,F:, .. 然後 那 個 診所 就 給 他 一 萬 塊
433,M:, ... 不 賣給 病人 喔
434,F:, ... 沒有
434,F:, .. 是 診所 賣給 病人
436,F:, [診所 跟] 病人 交易
444,F:, ... 就是 一 個 很 長 很 長 的 那 [個]
436,F:, .. 只是
436,F:, .. 他 負責 去 做
436,F:, .. 這樣
437,M:, ... 那種 都 滿 貴 的 啊
438,F:, .. 嗯
439,M:, .. 同學 做 個 膝蓋 那 個 不是 就
439,M:, ... 兩 三 萬
440,F:, ... 我 不 知道
441,M:, .. 就 一個 膝蓋 的 那 個
441,M:, ... 裝 這裡 的
441,M:, ... 然後 那 個 shi -
441,M:, .. 什[[麼]]
442,F:, [[喔]]
443,M:, .. 前十字 韌帶 斷掉
444,F:, .. 就 骨
444,F:, .. 嗯
445,M:, [對] 對 對 對 對
455,M:, ... 而且 [我們]
445,M:, ... 那種 就 兩 三 萬 吧
446,F:, .. 真的 喔
447,M:, .. 對 啊
447,M:, .. 而且
447,M:, .. 我們 班 有 一 個 人
447,M:, .. 斷掉 以後
447,M:, .. 他 就 買 一 個
448,F:, ... 嗯
449,M:, .. XX 他 好 了 結果 我們 班 另外 一 個 人 斷
449,M:, .. 他 就 把 他 送 他 [[@@@=]]
450,F:, [[送 他 @@@=]]
450,F:, .. 哇 第二 個 人 就是
450,F:, .. 還 不 錯
450,F:, .. 可是 為什麼 會 斷掉
451,M:, ... 就 打 羽毛球 啊
451,M:, .. 而且 兩個 都 是 打 羽毛球
452,F:, .. 是 喔
453,M:, .. 對 啊
453,M:, ... 超
453,M:, .. 超 恐怖 的
454,F:, .. 喔
456,F:, [哇塞]
457,M:, .. 看
457,M:, .. 大學 四 年
457,M:, ... 我們 班 就 兩 個
458,F:, ... 哇
459,M:, .. 還有 學長 一 個
459,M:, .. 學弟 一 個
460,F:, ... 哇
461,M:, ... 超 誇張 的
462,F:, ... 哇
462,F:, .. 真的 很 誇張
463,M:, ... 打 羽毛球 不 知道 在
463,M:, .. 在 打 什麼
463,M:, ... TSK
463,M:, ... 那 個
463,M:, .. XX 什麼 救球 這樣
463,M:, .. 救 下去
464,F:, .. 第二 個 比較 好 啊
465,M:, ... @@ 好 在 哪
465,M:, .. [[@]]
466,F:, [[就]] 是
466,F:, ... 有
