Turn,Speaker,Utterence
454,F:,..他就說沒有辦法你停經可是可以幫你就是快速[[子宮收縮]]..對對對對然後留快一點這樣..可是也沒辦法流到很快啊..你也不可能一天就流完吧那個也是要兩三天啊…啊他就說..喔好..然後他就去打針
455,M:,[[流掉]]
456,M:,...然後呢
457,F:,...他還是下水去玩哪
458,M:,…[正常不行]
459,F:,[XX他]
460,M:,…[[是]]怕會感染喔
461,F:,[[TSK]]..對啊…很容易感染啊…因為水又那麼髒…對啊
462,M:,…那是畢業旅行嗎
463,F:,…uh…TSK…算畢業旅行嗎也不太算ei因為他他跟..去的人都是高中的同學
464,M:,..uh
465,F:,..對啊所以應該也不算畢業旅行吧
466,M:,..<L3 ahnaeibojoli ((啊怎麼會沒約你)) L3>
467,F:,…啊那時候…TSK他怎麼可能<L3 JO ((約)) L3>我他之前也有<L3 JO ((約)) L3>我..去台北我就沒去啊…因為我沒有那時候沒有很喜就是有一點隔閡…因為他喜歡我們班的一個女的…他是一個女的…他是T
468,M:,..喔喔喔
469,F:,..對…他
470,M:,..喔他在新光三越上班那個齁
471,F:,..對對對對對..對啊就是他..@..就是他啊
472,M:,..拜託
473,F:,..然後就…就是葉他們都認為都..都覺得說那個女生一直在利用我…因為他都會叫我拿東西給那個女的..對啊..啊那個女的不要啊就叫我拿給他[我就覺得很煩啊]
474,M:,[@]
475,F:,…對啊…啊然後他他葉他們就覺得說他..他那個女生是因為他喜歡這個女生所以才來找[[我]]
476,M:,[[uh]]
477,F:,…就覺得好像我在被[利用]
478,M:,[就是]你有你有利益關係[[就對]]
479,F:,[[對對]]對對..對啊..啊然後之後他就他就新光三越就沒做啦他就回來員林啦
480,M:,..uh
481,F:,<L3 hei ah ((對啊)) L3>..啊就回來員林就沒有聯絡啊
482,M:,…喔
483,F:,…對啊
484,M:,…所以他現在有伴嗎
485,F:,..沒有啊…其實..他今天就..他就說他就說…啊你跟那個還在一起嗎…因為為他…ei是..不知道甚麼時候吧他就知道說我有男朋友[這樣]
486,M:,[uh]
487,F:,…啊我有給他看我跟生的照片..然後他就他之前一剛開始看就一直講說生很[[醜甚麼之類的]]
488,M:,[[@]]
489,F:,他..就是TSK..我不知道ei[就]
490,M:,[應該]是講話比較直接吧
491,F:,…應該是吧可是我覺得說..你沒有必要把…[[把]]人家形容成這樣他形容的不只是..醜了他還講人家是…一坨屎
492,M:,[[醜]]
493,M:,..uh@
494,F:,...糞便nei…然後我就覺得說你有必要把..[人家]講成這樣嗎
495,M:,[um]
496,F:,…對啊..啊之後我就…就[[就比較少]]
497,M:,[[所以是那第一件]]事情所以[[[你才]]]…開始有隔閡
498,F:,[[[不是]]] …是從之就是那時候他們這樣講我[..就]講說
499,M:,[喔]
500,F:,他就在[[害利用我]]對然後我就覺得說uh好像也是ei
501,M:,[[你被利用]]
502,F:,…[然後他之前]..他之前我之前都不知道啊因為他也是會跟我一起出去玩啊…然後之前就是回
503,M:,[@白癡]
504,F:,…[[回到家]]…不可能..因為我之前有跟他講過…那時候那時候我跟他還蠻蠻就是蠻常接觸的時候..他因為他那時候在台南嘛…啊我那時候也在台南所以就蠻常處去的啊我就說…我就說<L3啊你追不到他要不你來追我啦這樣 L3>然後他就說<L3 我才不要勒 L3>甚麼之類的這樣子…<L3 heya ((對啊)) L3>
505,M:,[[那那他會不會喜歡你啊]]…那是開玩笑啊
506,F:,…啊他也沒有想要啊
507,M:,…他只是開玩笑而已你又知道
508,F:,…反正就沒有咩..啊然後..就…ei我講到哪啊之前..很久了我那時候有在家他啊X他剛好在家吧..他就打電話來找我…你知道他第一句講甚麼嗎…我接到電話…喂廢物…你是都死到哪去啦…ho你真的很廢ei你這個廢物..我當下心情有夠<L3 beisongaei ((不爽的)) L3>你知道嗎<L3 kao ((哭)) L3>一接到電話就在那邊講廢物是怎樣…我真的超不爽的ei
509,M:,…那時候他還在他還在新光嗎還是
510,F:,..那時候他已經回來員林了
511,M:,..喔
512,F:,..對啊..[就是]
513,M:,[你說]是打手機給你喔
514,F:,..打家裡…[[打家電]]..對啊…然後我就超<L3 beisong ((不爽)) L3>
515,M:,[[是喔]]
516,M:,..然後呢
517,F:,…然後之後就..[就就]
518,M:,[不是啊]超<L3 beisong ((不爽)) L3>然後呢
519,F:,…啊我就還是一樣[[..好聲好氣]]這樣子啊
520,M:,[[他打來幹嘛]]
521,M:,…他要約你出去喔
522,F:,..好像是吧..啊他就是要約我去台北啦
523,M:,..喔
524,F:,..然後他就說…ei…ei每次約你然後你都要問你媽..你是怎樣你是媽寶喔…啊你自己是不會作主喔…啊去台北又不會怎樣
525,M:,…uh
526,F:,..然後我就說我再考慮一下我再問一下…ho等到你問吼..一定都不行啦…這樣…啊最後他就跟他自己的同學去啊就是跟長灘島那兩個一起去啊..我想說算了XX..又沒差…然後這一這一今天今天這個飯局也是他自己來約我的啊
527,M:,..uh
528,F:,..對啊我其實有在想要不要去…剛開始啦…啊因為很久沒有聯絡啦..又不知道…就是..還會不會有甚麼
529,M:,..啊他現在沒有工作
530,F:,..有啊…他現在就在全家啊…上班啊…全家副店長ei
531,M:,…WOW 那薪水不少吧
532,F:,…薪水他說還是很低..因為他他掛名..他雖然是..他說..他是說他考到副店長啊
533,M:,..uh
534,F:,..他也是副店..他就是就是可以可以當副店可是他的名字是掛長期XX
535,M:,…為甚麼啊
536,F:,..我不知道[啊]
537,M:,[他]他是不是沒有念大學啊
538,F:,...他正在念
539,M:,…喔..那可能..因為學歷..的[[關係吧]]
540,F:,[[應該]]是吧
541,M:,..uh
542,F:,…因為他也是晚一年才念吶…所以他比我們小一屆..他現在是大三
543,M:,..uh
544,F:,…然後今天就說..齁你們都要畢業了真好..我就說你也快啦..你明年就要畢業了他就說..啊我還要等到明年吶這樣
545,M:,…你就說啊你現在有穩定工作啊
546,F:,…@
547,M:,…是吧
548,F:,…也是啦…他做他也是…他也是..他說他做三年啦
549,M:,…有這麼久喔
550,F:,…uh
551,M:,..他新光不是…他新[他新]
552,F:,[他新]光他新光只做三個月而已耶
553,M:,…喔
554,F:,..<L3 hei ah ((對啊)) L3>…而且他現在新光做的那間鐵板燒也換掉了..現在換成那個花月嵐拉麵店
555,M:,..喔
556,F:,..對啊
557,M:,..真的喔
558,F:,..<L3 hei ah ((對啊)) L3>
559,M:,…是台南新光嗎
560,F:,..對啊…就在火車站附近而已
561,M:,..啊他那時候為甚麼會在台南
562,F:,…好像是…他那時候沒有讀大學是因為他家裡的經濟狀[況..]不允許..所以他就是想說不然我就去工作
563,M:,[對]
564,M:,..uh
565,F:,..啊他<L3 ah bei ((阿伯)) L3>就是介紹他去那邊工作…對啊..所以他才來到台南
566,M:,…為甚麼你不想要找..就是…做吃的
567,F:,..我...因為我不想要洗碗..擦餐具..還要收那個我不想要
568,M:,..為什麼
569,F:,…不知道欸[在劍湖山做這樣]我就不喜歡啊
570,M:,[如果這樣那麥當勞呢]
571,M:,(0)如果麥當勞..就是..就是做吃的..他只會站在櫃台..他就負責點餐這樣
572,F:,..哦那我..我..我可以接受
573,M:,..或者是就送送盤子..或送什麼之類的
574,F:,..不知道欸我就[覺得都…TSK]
575,M:,[然後洗碗]是交給後面的人去
576,F:,(0)欸..怎麼講…就我做了劍湖山然後又做了夜市..吃的..我就會覺得..TSK…ganatageiliongM:ausatshkhehgannga ((好像大家吃的東西都不太乾淨的感覺)) …就我也不喜歡..像像做吃的..我們不是有做[考X片]
577,M:,[你是說]你..你會知道說…就是
578,F:,(0)那個[[食物的]]
579,M:,[[可能…這個這個]]餐廳就是..就是..[怎麼做這個食物]
580,F:,[對對對對對]
581,M:,(0)然後其實送上來感覺好像很好吃..可是[[其實]]後面都是
582,F:,[[對]]…對啊
583,M:,..就是..額呃
584,F:,..像我去便當店也是啊..然後我就會uhg…tshiautshiaiu ((笑笑)) ..不知道欸..如果是說好..叫我招待客人..噢好..好帶位..好送餐..就是帶位啊..那種..外場那種
585,M:,..那王品那種呢
586,F:,...王品…我其實那時候..那時候你在講的時候..我有在想說..王品那個應該..也..不錯吧..就是..你是說..[王品..還是王品旗下]
587,M:,[就是做吃的...然後是...就是..]高級餐館那種..就是有點像..像王品那樣..就是感覺好像...就是做吃的是做吃的..可是外場的是外場的..就是你要去服務那些人
588,F:,(0)嗯嗯
589,M:,…那種..感覺那種應該會比較..好一點吧
590,F:,(0)應該是吧...不知道我就覺得說..TSK...欸...我我有時候也不知道自己..就是怎麼講...就好像就沒有一個方向啊..就是說..欸我這個好像...我我我覺得我自己好像都會想到先..就會先想到..先想到不好的感覺
591,M:,…我覺得你找工作的時候應該是先想說就是..這個我想不想要...就是先..先想說..ei..就是如果這個..雖然說這個可能不是我的專長..或是什麼之類的..可是就是..我聽到這份工作..的時候..我想不想要去做看看...那如果你有想要做看看..那就去
592,F:,(0)可是我想..我想..可是我會去網路上找..譬如[說找]相關的
593,M:,[啊當然啊]
594,F:,(0)哦..有人在那邊工作過或是怎麼樣[[怎麼樣]]經驗分享
595,M:,[[嗯嗯]]
596,F:,(0)然後看完之後就..蛤原來是這樣..跟我想得都不一樣哦..他在裡面內部工作是這樣..然後我就會覺得說..好那這樣我不要
597,M:,…那..是也可以啦
598,F:,(0)可是這樣子..這樣子..篩選下來..就..沒..就是..就會覺得說..好像也..也..沒幾個..我..我可以的那種感覺...是我..是我會想太好嗎..還是說
599,M:,(0)我覺得有時候可能是..就是...到最後可能就變成是..可能自己太挑了
600,F:,...哼啊...我就[想說是不是我太挑了]
601,M:,[你看像..你看像..像我]就覺得..我就一直很想在像是[[書店啊]]
602,F:,[[mhm]]
603,M:,...或是什麼唱片行工作那種..所以你看我看到什麼[茉莉有沒有..那種我就想..我想要體驗..而且..而且]
604,F:,[嘿嘿嘿啊..我就想說那怎麼又穿茉莉@@@]
605,M:,(0)而且...就是他那個...他那個是要徵..那個是要徵長期工讀吧...還是..還是店員我有點忘記..就是反正..我就覺得欸這個不錯而且又是在台中..你知道<L3 ah mah ((祖母)) L3> 講什麼嗎
606,F:,ah mah 不是說什麼我可以跟林嘉昇[一起住]..我知道啊..[[<L3 ah mah ((祖母)) L3> 之前跟我講過啊]]
607,M:,[yeah=]..然後[[<L3 ah mah ((祖母)) L3> 還說什麼]]..<L3 ah mah tiau gong…ginna ((祖母就說小孩)) L3> 台中就是..有..有
608,F:,(0)認識的
609,M:,..對對對比較多認識的像是淑阿姨啊..然後那個
610,F:,..<L3 ah tsinh ((嬸嬸)) L3>
611,M:,(0)對啊..就是三叔叔他們這樣..然後媽就說..<L3不用不用 L3>
612,F:,@@@
613,M:,<L3 祖母說..沒有..我哪有說要去住別人家...媽說...喔...不然你說的那是...祖母就說..沒有啦...我是說喔...那裡認識的人啦...看營淑的朋友那邊是不是有缺人的...媽說..喔..事也不用這樣啦 L3>..我覺得媽是不是跟...淑阿姨有什麼...隔閡吧
614,F:,…我不知道欸..可能之前我被阿姨罵過吧..還是你被罵過
615,M:,...我覺得是..你知道有一次..你知道有一次..有一次..媽罵我啊
616,F:,..嗯
617,M:,..然後淑阿姨知道
618,F:,..hm
619,M:,(0)然後淑阿姨就是...我記得那一次我好像有哭吧..還是什麼之類的
620,F:,..hm
621,M:,(0)然後我就
622,F:,..是哈利波特那個事情嗎
623,M:,[還沒]
624,F:,[我怎麼]記得
625,M:,..沒有是大概大學時候的事情
626,F:,..哦
627,M:,..然後然後..就我就走出了外面..就是在阿嬤那邊..就是回首那邊走出了外面..然後淑阿姨就過來
628,F:,..嗯
629,M:,..然後就跟我講..講到他自己哭耶
630,F:,…阿姨自己哭喔
631,M:,..嗯..他就說...啊你齁..你就是都很乖啊..然後什麼什麼事情..你媽幹嘛要這樣...就是幹嘛要這樣對你
632,F:,..hm
633,M:,(0)然後什麼什麼之類的...然後自己在那邊哭
634,F:,..hm
635,M:,...對啊
636,F:,..hm
637,M:,(0)我覺得..TSK..就是不知道耶..可能..媽跟阿姨..就是..TSK...不知道..就是..對小孩的方式可能不太一樣吧
638,F:,..可是可是..我會覺得說..欸..你可以去..就是..說..可以可以幫我..詢問沒有..沒有關係..可是我不希望說..欸..
639,M:,..你說因為..他然後
640,F:,..啊啊啊就是..對..黑啊
641,M:,..你說藉由人情[然後自己去]那種
642,F:,[對對對]..對啊我[[就不喜歡]]
643,M:,[[那一定會]]有壓力啊
644,F:,...就不喜歡
645,M:,(0)嗯…對啊
646,F:,...所以..所以那時候<L3 ah mah L3>講說我本來[想說]
647,M:,[可是]如果如果你去台中上班的話...你要住台中嗎...還是你要
648,F:,..我其實那時候就在想說..我不應該..把那個房子..房間介紹給林家順..這樣子我之後去台中就可以住..然後我就想說..啊這樣子就是介紹給他了..這樣我如果..要在台中..就是上班或是什麼的話..這樣我不就要自己..自己去找房子之類[[的]]
649,M:,[[嗯]]
650,F:,(0)或者是說..我可能通勤啊..還是怎樣的..可是我是不太想通勤啦
651,M:,..為什麼..你就是不想住家[裡啊]
652,F:,[對]..我就是不想住家裡
653,M:,..住家裡會變瑪麗亞是不是
654,F:,..也不是這樣..就是會覺得說..我想要有自己的…空間
655,M:,…你也有空間啊..可以
656,F:,…我想要有自己的隱私的空間
657,M:,..這裡是你隱私的空間啊
658,F:,..就是可能…就算我沒有睡覺..我還是可以躺到飽那種感覺@@@=
659,M:,..什麼東西
660,F:,..就我需要..我想要有..我自己能夠自理的那種感覺啦就是..我自己能夠生活那種..感覺...就像在…就像在..學校那個樣子啊
661,M:,..哦
662,F:,..就是住宿舍啊
663,M:,..hm
664,F:,..所以所以我..我在..有在...網路上就是..找一些..像甚麼公司有附設員工宿舍[那種]
665,M:,[嗯哼]
666,F:,…可是有附設員工宿舍的公司幾乎都是…有制度蠻大的公司
667,M:,…就像鴻海啊
668,F:,..啊對啊
669,M:,..啊鴻海那個沒有下落哦
670,F:,..沒有啊..鴻海那個還沒填好
671,M:,..@
672,F:,..他填的東西很多..而且你知道鴻海很奇怪哦..他說什麼…什麼經歷有沒有
673,M:,..hm
674,F:,(0)有什麼經歷啊..然後我就要填我要實..我實習劍湖山啊..他就分那個產業啊..連那種…他完全沒有一個是什麼…欸..欸..什麼餐飲業..還有住宿業都沒有..他那個選項全部都是理工科的那種..[然後我想說]
675,M:,[應該有]其他…他沒有個選項是其他嗎
676,F:,..是要可以填其他嗎
677,M:,..你就填其他..然後在下面寫[職]
678,F:,[啊就]沒有辦法寫啊
679,M:,那就寫其[[他啊]]
680,F:,[[他就直]]接寫產業..啊什麼..啊類別有什麼..這樣子啊
681,M:,(0)那就勾其他咩
682,F:,…我有點忘記他有沒有其他了欸
683,M:,..正常來說應該會有吧
684,F:,…可是我在想說他那時候在那個zha..那個博覽會那邊啊…他跟我講說..打工..兼職..實習的不用寫..然後我就想說那這樣子我去他們的..網站上的履歷..那我要寫打..那個實習那個嗎
685,M:,…我覺得實習的還可以..還是可以寫欸…打工就算了..就我覺得實習畢竟是…算是比較正式一點的
686,F:,(0)嗯
687,M:,…工作
688,F:,..這樣我就要去看一下那裡有沒有..實..有沒有那個其他的選項..你知道..我同學啊..他說他要..就是他要那個..南應大應英系
689,M:,(0)嗯
690,F:,..然後我就說啊你畢業後想要做什麼..他說我有想要考地勤..他就問我有沒有興趣想要考..我就說有啊..我有去看..目前我都看長榮..啊可是長榮還沒有..出來這樣..然後他就說他有看到遠東..就是我們去澎湖坐的那家飛機
691,M:,…怎麼樣
692,F:,沒有啊..沒有我只是跟你講一下..就是附帶說明一下這樣子..啊然後
693,M:,(0)你們是坐小飛機吧
694,F:,..小飛機
695,M:,(0)是小飛機嗎
696,F:,…怎麼樣才算小飛機
697,M:,..就跟..就是你去日本坐的那個飛機跟..就是去澎湖坐的飛機..澎湖的應該是小飛機..就是
698,F:,..我覺得看起來都差不多啊
699,M:,..真的嗎
700,F:,..對啊
701,M:,…有那麼大台哦…應該沒有那麼大台吧
702,F:,(0)我覺得看起來都差不多啊..還是有比較小一點
703,M:,..應該會比較小..通常飛國內線的會比較..小吧
704,F:,(0)是喔
705,M:,..好遠東然後呢
706,F:,..對啊他就說他想要去遠東試看看..應該[他就是]
707,M:,[你那時候]有去看復興嗎..[[就在那個]]博覽會上
708,F:,[[對啊]]
709,M:,..[後來怎樣]
710,F:,[啊他]就沒有通知啊..我是在想說他就是.也是要有一段時間處理吧.你看像保誠也是現在才通知我的啊...我也是就是博覽會那天寫資料嘛..[[他也是那天才通知我]]
711,M:,[[這樣過了]]多久了啊
712,F:,…有一個月了吧
713,M:,…我們什麼時候去的
714,F:,…嗯…欸好像沒有到一個月哦…還是快[一個月]
715,M:,[不是三]月二十幾號才去的
716,F:,..嘿
717,M:,..欸是嗎..三月十幾號..十..十二吧…你去澎湖之前吧
718,F:,(0)嘿啊嘿啊我去澎湖[之前]
719,M:,[對啊]…那時候我為什麼要回來..哦要吃[[生日]]
720,F:,[[西堤嘛]]
721,M:,..[王品]
722,F:,[王品]就帶<L3 ah mah ((祖母)) L3> 去吃那個
723,M:,..摁
724,F:,(0)對啊
725,M:,…你知道媽他們要去參加年會嗎
726,F:,…基甸會哦
727,M:,(0)嗯
728,F:,…圓山飯店啊
729,M:,(0)摁哼…你知道他們..要…就是..他們還有多訂一間[房間]
730,F:,[欸]..是八月那時候嗎
731,M:,..對啊
732,F:,..哦我知道..剛剛媽在電話上有講
733,M:,..喔
734,F:,..我有問爸..我以為我們也要去你知道嗎
735,M:,…為什麼
736,F:,…我就[說]
737,M:,[那時候]已經八月底了吧
738,F:,(0)應該是..我就說..我就說爸我們有要去嗎[[(搖頭@@)]]
739,M:,[[@@]]
740,F:,(0)然後我就說..啊我那時候在工作了齁..爸就這樣..[@@@=]
741,M:,[@@@=]
742,F:,…就是…大阿姨是不是也要去啊
743,M:,..就是
744,F:,(0)<L3 ah mah ((祖母)) L3> 阿
745,M:,(0)媽他們多訂一間房間就是給大阿姨跟..[[<L3 ah mah ((祖母)) L3> ]]
746,F:,[[<L3 ah mah ((祖母)) L3> ]]..哦
747,M:,…對啊
748,F:,(0)我知道<L3 ah mah ((祖母)) L3> 有要去…那個..前幾天…<L3 ah mah ((祖母)) L3> ..你知道<L3 ah mah ((祖母)) L3> 這裡長一粒嗎..你有看到嗎..鼻子這裡啊..[這裡]長一粒
749,M:,[沒有]
750,F:,..是哦..還是他已經拿去..還是他已經..還是T阿姨已經帶他去[[弄掉了]]
751,M:,[[長一粒]]
752,F:,..對啊..可能是有點像 XX那種吧
753,M:,..瘤哦..為什麼
754,F:,..<L3 不知道…老人好像都會那樣我不知道 L3>…然後就說..前幾天啊ah mah來這裡..然後她就說..T阿姨說..有時間要帶他去..把皮膚科..我就說…<L3 不用啊...我也可以帶你去..不用等到T阿姨有空 L3>啊我...<L3祖母就說...喔..是喔 L3>..那時候<L3 ah mah ((祖母)) L3> 過去..我就跟媽講…然後媽就說..<L3 不要啦你不要帶祖母去...那有一些 L3> 要自費欸..<L3你也不知道...你是要怎麼和人家用 L3>…然後[[我就..哦..好..]]
755,M:,[[@@@]]
756,F:,..然後現在<L3 ah mah ((祖母)) L3> 不是有那個什麼…長青幸福卡
757,M:,..啊又還沒來
758,F:,..來了...已經拿到了
759,M:,..什麼時候來的
760,F:,..前幾天啊..禮拜…五吧
761,M:,..嗯
762,F:,..然後..<L3 ah mah ((祖母)) L3> 就說..欸什麼..<L3啊這個用這個套子 L3>…就是很…就怕會不見啊什麼的...<L3不然我找個可愛的給你L3>..就是因為我同學之前有給我卡套
763,M:,…你說可以掛在..脖子上的
764,F:,沒辦法..就只有卡套而已..他沒有掛的那個
765,M:,..我那裡好像有一個
766,F:,…是哦..那你[[可以給]]ah mah
767,M:,[[艾薇兒的]]
768,F:,..你要給ah mah嗎
769,M:,..掛著
770,F:,@@@很 XX [哦]
771,M:,[逼][[(前傾模仿卡套在胸前靠近機器逼卡的動作)]]
772,F:,[[@@@=]]然後我就給<L3 ah mah ((祖母)) L3> 啊..然後..<L3 ah mah ((祖母)) L3> 過去之後..媽就說後..啊..我那時候剛好要去載洪傑..啊我就出去了..然後回來..啊媽就說..<L3厚…祖母稱讚你稱讚到這樣...說你聰明..還是真乖我忘記了 L3>
773,M:,..tintsin
774,F:,...tintsin ..我那時候還跟ah mah講說..就是何家立啊...他就說什麼..欸…我就..我就跟ah mah 講說..<L3我有同學已經要找房子了 L3>
775,M:,..哦
776,F:,..然後<L3 一畢業..祖母說...這麼快..我就說喔..他說他一畢業就要趕快找房子了啊…啊祖母說..厚..這麼快喔 L3>
777,M:,..啊他在哪裡找
778,F:,…網路上啊..就[是什麼租屋]
779,M:,[不是我]是說他是找..就是..台中還是台南..還是什麼
780,F:,(0)台中
781,M:,..喔
782,F:,..對啊...他說他
783,M:,..工作都還沒找到在那邊找[房子]
784,F:,[黑啊] ah mah也這樣講..啊我就這樣跟他講..我就說..啊你工作都還沒找到你就找房子..他就說…啊我要找到工作就是在那附近啊..啊所以我就是找那附近的房子這樣
785,M:,..啊你沒有說啊你怎麼確定你一定找得到..在那附近找得到工作
786,F:,…他說他一年之內要把學貸還完..他說他..要去工廠上班..然後晚上要去兼職..假日也要去兼職
787,M:,..嘖嘖嘖嘖嘖
788,F:,..啊我就跟爸講<L3他錢還沒還掉..他如果錢還沒還掉…那很難喔…他要找一個月六萬的 L3>...要算六萬...六萬塊..因為他學貸大概..五十萬吧
789,M:,…你說..你們每一學期..然後他貸了四年這樣
790,F:,..對…而且這是..這..而且他是低收入戶..中低收喔…顏也是啊
791,M:,..中低收應該學費比較便宜吧
792,F:,..對啊..就是貸..貸下來大概五十啊
793,M:,…這樣也還是很多啊…五十..幾個學期..八個學期
794,F:,(0)黑啊
795,M:,…八..八七..八..六…那一個月..一個學期也差不多六萬多塊啊..哪有比較便宜
796,F:,..母災捏…顏也差不多說
797,M:,…他也有學貸
798,F:,..有啊..他都馬是自己..貸..就是貸款的..他們家又沒有
799,M:,..啊你有學貸嗎
800,F:,..我沒有啊
801,M:,..哦爸是分期
802,F:,..對啊..爸是說..<3 你比別人的學費還便宜 L3>…可是我覺得你又..你又不會..有那種迷惘的感覺..@
803,M:,…你只是沒看到而已啊
804,F:,(0)可是你又沒[沒沒]
805,M:,[因為那時]候我[[到台北啊]]
806,F:,[[你又迷惘什麼]]..啊你就已經知道說你自己要幹嘛了啊
807,M:,…就算…就..這是..另外一個迷惘..就是就算我知道我自己要幹嘛..可是重點是..有沒有..[可以]給我幹嘛的幹嘛
808,F:,[這樣子的]
809,M:,…就是有沒有給我真的是我想要做的那些工作..然後就算有..我有沒有那個資格去拿到這樣的工作…因為有時候他可能會規定說喔可能要碩士啊
810,F:,..嗯
811,M:,..或是說可能就是…就是..要怎麼樣的資格或是什麼之類的…就是甚至或者是說..好就算你有那個資格..可是可是..跟你競爭的人很多…就你可能就會
812,F:,…被比下來
813,M:,..對啊
814,F:,…讀書[是真的有比較好嗎]
815,M:,[然後然後]..讀碩士的話…第一個好是…起薪高
816,F:,..真的[[嗎]]
817,M:,[[就]]是..就是..會比大學生起薪來得高..就是因為..學士跟碩士起薪本來就不一樣了…可是雖然說有人說..就是其實現在大學生畢業有人就是可以拿到..大概有[三萬了]
818,F:,[shusi]嗯
819,M:,..對啊
820,F:,…可是也要看什麼公司吧
821,M:,..我覺得是要看什麼公司啊…不過通常碩士的話..他會..他..還是會..就是給你的錢會比較多一點..就是跟學士比起來…而且…就是現在有人講說..現在學士已經變高中化…就是你[現在大學]
822,F:,[就是大家]都
823,M:,…對..因為你現在大學畢業..幾乎都大家都[[大學畢業]].
824,F:,[[heiya]]
825,M:,..所以大家都大學畢業..可能就是等於..可能十..二三十年前的高中畢業
826,F:,..嗯嗯嗯
827,M:,..然後現在碩士畢業大概就是..二三十年前的[大學畢業]
828,F:,[大學畢業]
829,M:,..對啊…所以..有人說就文憑貶值了啊
830,F:,..嗯
831,M:,..嘖嘖嘖
832,F:,…我就..我就跟爸講說我有看到台中那個..就是..那個玩遊戲的那種客服
833,M:,…恩哼
834,F:,..就是線上遊戲的客服
835,M:,..你說就總機哦
836,F:,…那算總機嗎…反正就是..遊戲玩家有什麼譬如說寶物不見[[啦]]..或是怎樣
837,M:,[[@@]]
838,F:,(0)然後就會打電話去客服說喂為什麼我的寶物不見了[這樣子]
839,M:,[@@]
840,F:,(0)啊怎麼樣解決之類的…啊..我有看到一間
841,M:,…橘子什麼的..是嗎
842,F:,…不是不是..那間叫..嗯..九九..九是一二三四五六七八九的九.然後另外一個玖是…[[那個玖怎麼寫]]
843,M:,[[很久的久]]
844,F:,..不是不是..那個怎麼[寫]
845,M:,[玉字旁]那個玖
846,F:,..好像是吧..就是也在台中
847,M:,..然後呢
848,F:,..然後他那個..有那個輪班
849,M:,..聲音甜美
850,F:,..對對對[[對對]]
851,M:,[[@@@]]
852,F:,…欸我有看那個…天下雜誌還是遠見雜誌..他就說..客服人員啊..他是..就是你不管幾年後就是..都還是一樣…是一個..[反正就是說]
853,M:,[趨勢喔]
854,F:,(0)對就是趨勢…他說遊..遊戲客服人員..因為大家都會想要玩遊戲啊…對啊
855,M:,…那你那時候就是顏也會玩線上哦
856,F:,..會啊
857,M:,..會玩什麼..英雄聯盟哦
858,F:,..黑啊
859,M:,…那妳會..妳會唸他嗎
860,F:,…呃..不太會..除非是..我如果要睡覺的話..他還在繼續玩..我就會唸…啊不然如果他是在那種…平常時間..玩..我就覺得沒差…我就不會唸啦
861,M:,..可是你都不會覺得說..就是..你可不可以..上進一點..就是不要一直..玩遊戲
862,F:,(0)可是他不會一直玩啊..他是偶爾才會玩.
863,M:,..偶爾是多偶爾
864,F:,…他..大概…一個禮拜只玩一兩次而已吧
865,M:,..是哦
866,F:,..對啊..他也不會很常玩
867,M:,...應該是因為他也要上班吧
868,F:,(0)應該是吧..啊像他同學就很常玩啊..他說他同學有時候都會玩到..就是隔天早上那種…那就凌晨幾點那種
869,M:,…嗯
870,F:,…然後我就跟爸講說..爸那個輪班薪水好高哦…他的薪水從..三萬五開始起跳..到五萬欸…然後爸就說..<L3 那不好那輪班的..身體不好 L3>
871,M:,..真的啊輪班真的不好
872,F:,..對啊..然後我就..就..可是他有另外一個..他是不用輪班…然後…他是那種視訊的..客服人員
873,M:,@
874,F:,..然後就是那個
875,M:,..長相清秀甜美
876,F:,..對對對..聲音甜美然後什麼對自己外表有自信
877,M:,..@@@...那我可以嗎
878,F:,..@@@=可是
879,M:,(0)喂你[[好]]@
880,F:,[[@@@=]]..然後我就想說那個..這樣子的話是…你就要去了解說這個..這家公司的遊戲..[產品]什麼的之類
881,M:,[嗯]
882,F:,(0)然後我就會想說啊我自己也沒有很常玩遊戲然後我自己去當這個
883,M:,…哦這個我不知道哦@@
884,F:,@然後就被罵什麼之類的
885,M:,..說我可以給你我的電話@@@
886,F:,@@..他那個..他視訊的xi..遊戲客服人員薪水拿比較高…比那個沒有視訊的還要高
887,M:,(0)廢話..啊就視訊咩…他是賣你的肖像權欸
888,F:,..哦
889,M:,…就你[必須要面對你的客戶].
890,F:,[<L4 souga L4>]
891,M:,..就有點像是你要去接客的那種感覺
892,F:,...XXXX
893,M:,..嘿啊嘿啊…就只差沒有把衣服脫掉而已
894,F:,…所以如果我去做那個你會覺得
895,M:,..不會啊…說不定就是..可能…看有誰在玩線上遊戲..然後打電話進去結果是你這樣
896,F:,..智障..說不定是林
897,M:,(0)噗@
898,F:,@..他說幹我的寶物不見了趕快打客服這樣
899,M:,..白癡
900,F:,...覺得..時間過很快...你看..[四月了]
901,M:,[四月了]
902,F:,..再兩個月
903,M:,..很快齁
904,F:,..我就要畢業了..唉..嘖..我都會很想要就是..在畢業之前..趕快把工作..找到工作
905,M:,…說不定保誠就有了啊
906,F:,…這樣我就會咻(兩手當飛機機翅的動作)..我還去投那個維力
907,M:,..維力炸醬麵哦
908,F:,..對啊維力的公
