Turn,Speaker,Utterence
606,M1:,..你嗆我什麼
607,F:,..那張照片你拿出來放大然後[[擺在那]]
608,M1:,[[沒差啊]]..我沒差啊..反正大家都知道我喝酒啊
609,F:,..哎喲
610,M2:,..@@
611,M1:,..怎樣..不行喔
612,F:,..我是怕你吐在床墊啦可是你還蠻好笑的
613,M2:,..超好笑的..沒有重點是我剛[進門]
614,F:,[是K]進去..之前還之後
615,M2:,...之..沒有..K進去第一次..然後我不[是]
616,F:,[他]進去兩次
617,M2:,..對
618,F:,..[[他後來走了..他後來說]]
619,M2:,[[第二次那次]]..因為那時候我來了啦
620,F:,..他還說他擔心他..他說我去看一下他
621,M2:,..喔..[最好笑的是]我們後來幫他翻身
622,F1:,[然後我們要走了]
623,M2:,..這個人[[多欠揍你知道嗎]]
624,F:,[[@@]]..翻身
625,M2:,..就是他都會仰睡啊..[不然就會被他]
626,F:,[他要翻]滾嗎..[[這樣]]
627,M2:,[[沒有]]..怕被他自己的胃液噎死..所以我們就..我們就跟K說..ei..你要不要翻啊..然後我們那時候拿紅酒那你要不要翻啊..然後他問我..K問我他要不要翻..我跟他說..不要啦..怕被他揍@@@=..然後@@
628,F:,..然後他把你紅酒拿過[去喝]
629,M2:,[然後沒]沒有沒有然後然後然後..然後我就再出去可是後來想一想..不行..我明天早上又要來..就是要報警來收屍不是很好所以他就..然後我就跟他說..然後就1 2 然後推不動..推不動ei你看..他那天真的超級high @..我..然後..第一次就算了..後來我就說不行不行..這種這種我真的推不動..所以我就出去..然後想說ei不行..還是進去好了..然後他說再一次再一次 1 2 推過去了..然後就到..嗯..緩慢地翻過去..然後翻過來..我真的@@..喔@..幹@
630,F:,..@@@=就是一個功夫熊貓的感覺啊
631,M2:,..幹@@@
632,F:,..就是一個功夫熊貓的感覺
633,M2:,..然後後來..後來又想說..啊..去幫他拿個衛生紙好了
634,F:,..嗯
635,M2:,..然後K就說..我要走了..然後我就說..好啊..那試..試最後一次..然後我就翻過去了
636,F:,..嗯huh
637,M2:,..就喔成功了成功了的時候..然後他就自己在那邊哇..然後我就說..喔我後來..我差點[一拳]馬上揍到他臉上
638,F:,[吐了]
639,M2:,..然後他就翻他又他又翻回來..我就要一拳揍到他臉上..結果..喔..我一zh-..拿到衛生紙又自己翻回去縮角落我就覺得
640,F:,..喔
641,M2:,..啊
642,F:,..唉唷
643,M2:,..大功告成
644,F:,..[[完成一件大事]]
645,M1:,[[沒有你還少講]]那個...冷氣的事情
646,M2:,..@...他自己開冷氣...我進來就說ei..有夠熱啦..然後他流流汗啊..我就說..ei<L3li bei kui linki bo ((不會開冷氣喔)) L3>...<L3 bo ai ((不要)) L3>他就這樣<L3bo ai ((不要)) L3>..然後結果我第二次進去的時候冷氣已經開了
647,F:,..@[@@]
648,M2:,[超想]揍他的
649,F:,..自己去把冷氣打開[[@@@]]
650,M2:,[[@@]]媽呀@@...超白目..重點是我那天還在樓下勾鑰匙勾得有夠久結果一上來就突然闖進[來]
651,M1:,[為]什麼勾
652,M2:,..TSK..那天那天多好笑你知道嗎
653,M1:,..他們丟鑰匙
654,M2:,..丟鑰匙丟到..沒有..就是他他往這邊啊那這邊停一台車..然後那個XX就砸到那個…wish 的車頂..然後鑰匙噴出來..噴到車底下
655,M1:,..eiz-..還打到車喔
656,M2:,..然後重點是那個車主還來..沒有就是在我[[在那邊]]
657,F:,[[有看到嗎]]
658,M2:,..沒沒沒看到..我們已經把...命案現場清理得很好了然後我跟..鞏在那邊挖鑰匙的時候那個車主就突然出來..然後那時候鞏在跟那個..程講電話..然後那個車主就說...<L3 sami minkia di hia ((什麼東西在那裏)) L3>
