Turn,Speaker,Utterence
525,F2:,[額額我是不]知道他為什麼要哭啦
526,F1:,..對啦
527,F2:,..只是
528,F1:,..他是不是覺得衝擊太大了
529,F2:,..@@對…之類的..可能還講了一些別的...不知道..反正…就…嗚好..可是我覺得..這些都還好…這個我還..我覺得還好..但我覺得最誇張的還是他跟玲講的那個
530,F1:,..對...[[我真的覺得那是一個很]]
531,F2:,[[就是..這已經是史上]]最噁最噁..就是
532,F1:,..[真的]
533,F2:,[連他之前]..就是可能跟瑄講那些奇怪的東西然後..那..那些..現在看起來也都
534,F1:,..還好了
535,F2:,..就只是噁…只是噁而已..然後
536,F1:,..[[但是那個是真的超]]
537,F2:,[[這個真的是]]很誇張
538,F1:,..他是不是沉迷在A 片的[世界啊@@]
539,F2:,[我覺得他]這種人就是…他根本就是沒有跟..跟世界脫節啊
540,F1:,..嗯
541,F2:,..他到底是
542,F1:,..他看起來很正常欸其實
543,F2:,..對..但他的…他是不是覺得…就是他..他..不知道欸..這種人就是想講什麼就講什麼啊
544,F1:,..他好奇[[怪喔]]
545,F2:,[[他可]]能想說就是開玩笑的..可是這一點都不好笑啊
546,F1:,..就跟任何人開都很不妥啊
547,F2:,..對啊..超級不妥當
548,F1:,..除了男生
549,F2:,… [對男生互相]
550,F1:,[彼此好…好麻吉]
551,F2:,..什麼我肛你什麼[[之類的]]
552,F1:,[[對對對]]對@@@
553,F2:,..就不是欸..人家是女教授欸
554,F1:,..[對啊]
555,F2:,[超扯的]
556,F1:,..我覺得很誇張
557,F2:,..如果是我就直接..好我覺得是他不想鬧...要碼也是可以告他性騷擾好不好..這完全就是性騷擾啊
558,F1:,..嗯
559,F2:,..講那什麼東西啊
560,F1:,..嗯..所以他們最後分手是怎樣
561,F2:,..我是不知道確切但
562,F1:,..為什麼會...啊所以分得很不開心是不是
563,F2:,..就是..反正就是R被傷很重…嘖…就是..我只知道這樣..我不知道是誰提..或是是..仔細是怎樣..但…你知道有一次..我不知道有沒有跟你講過欸…就是...有一..有一次R生日..結果你知道K送他…一個立可帶@@
564,F1:,…@@
565,F2:,..@@當作生日禮物…我說要不要乾脆分手送立可帶不如不要送咧…[[傻眼]]
566,F1:,[[我覺得]]應該是要看送他的那個狀..就是有講什麼..或是
567,F2:,..但我覺得送立可帶..不管怎麼樣就是很不ok
568,F1:,..喔…是啦
569,F2:,..你送立可帶幹嘛
570,F1:,..啊@@
571,F2:,..自己去買就好了啊..你那個是什麼鑲金立可帶嗎
572,F1:,..@@@=
573,F2:,…還是什麼[紀念版立可帶]
574,F1:,[可是如果他們]平常相處就是那種很愛開玩笑那種我是覺得還可以接受..但是聽起來感覺就是
575,F2:,..不..不是[[@我不覺得]]
576,F1:,[[對@@]]
577,F2:,..對啊..然後..我覺得他...他送立可帶就完全只是沒誠意
578,F1:,..嗯
579,F2:,..就是
580,F1:,…不如去好好吃個大餐也好
581,F2:,..我也覺得..不然就真的就講好不要..都不要送..[你寫卡片就好]
582,F1:,[對對對對]
583,F2:,..你到底..送立可帶..然後R那時候好像也覺得..what the fuck
584,F1:,..嗯=
585,F2:,..送立可帶..超誇張..然後..然後我覺得R會看上他完全就是一個他人生中的污點
586,F1:,..說不定是他的..因為..我覺得感覺是他一開始..就是像我們看到他感覺都很正常
587,F2:,..[嗯]
588,F1:,[然後]..他就想..他們就在一起..然後結果在一起之後他發現他是這種[[奇怪的人]]
589,F2:,[[本性]]就是很大變..什麼的
590,F1:,..對
591,F2:,..就..可是我覺得他一開始就沒有...好啦..可能我一直都冷處理吧…就是…那時候去上課..欸..我應該有講過..就是他那個時候在練習就是我喜歡你的俄文..就那個[<L6 ya lyu-blyu te-bya ((我喜歡你)) L6>]
592,F1:,[嗯]
593,F2:,..那個..他就是在跟我講格
594,F1:,..嗯
595,F2:,..他就會說…好比如說我現在是他然後你是我
596,F1:,..嗯
597,F2:,..他就會說好..那你現在你講一下我喜歡你的俄文怎麼說
598,F1:,..嗯
599,F2:,..然後我就要對著他說..我喜歡你
600,F1:,..嗯
601,F2:,..然後我覺得..我那個時候覺得幹…超噁
602,F1:,..他有其他句子可以用
603,F2:,..對…我就覺得可以不要嗎
604,F1:,…嗯
605,F2:,..你可以說什麼..我喜歡他
606,F1:,..對啊
607,F2:,..我可以不要我喜..我就覺得..[[我就覺得]]
608,F1:,[[嗯=哼]]
609,F2:,..這樣你也爽喔
610,F1:,..嗯嗯嗯=
611,F2:,..你也太可悲了吧
612,F1:,..嗯嗯嗯嗯=
613,F2:,..你真的是..你真的是[死宅…死宅砲]
614,F1:,[好奇怪的人喔]…那我是不是應該要把他IG 封鎖啊..因為他好像有follow 我
615,F2:,..我我已經..我甚至就是..我從來就沒有加過他IG 然後還封鎖他的臉書[[@@]]
616,F1:,[[嗯嗯]]
617,F2:,..我是刪他臉書好友啦
618,F1:,..他的帳號叫什麼啊
619,F2:,..好像是什麼…我記得有f 就對了
620,F1:,..喔
621,F2:,..[fi ]
622,F1:,[好像是]
623,F2:,..X ...什麼的嗎...我忘了欸…然後什麼…他還會就是講什麼..喔..那個時候我就穿那個夾腳涼鞋..我去柬埔寨穿的那個…他還會在那邊稱讚說什麼…我覺得你的涼鞋很好看餒..很有設計感啊什麼的…他還會就是講什麼…喔..那個時候我就穿那個夾腳涼鞋..我去柬埔寨穿的那個…他還會在那邊稱讚說什麼…我覺得你的涼鞋很好看餒…很有設計感什麼的
624,F1:,..你看他的..你看他的IG 的那個..那那那個…那不是徐..那樣..是那樣子唸嗎
625,F2:,..對啊…是宥吧
626,F1:,..是一個他朋友嗎…為什麼會跟徐的名字一樣
627,F2:,..對啊為什麼…但我以為那是簡體字欸…還是那是什麼的..還是不是..他那個字
628,F1:,..還是那是脩…可是
629,F2:,..誰啊
630,F1:,..可是R還有follow 他欸
631,F2:,..哈=這麼那個喔…我也不知道欸..但可能就是…反正他被他傷得很重..這是我可以確定..但他們..他們有沒有交惡我是就不知道了
632,F1:,..嗯嗯嗯嗯
633,F2:,..對…我剛剛在講什麼
634,F1:,…剛剛說你遇到他..是嗎
635,F2:,..喔他稱讚[我的鞋子啦]
636,F1:,[一開始是…]哈=[[是喔]]
637,F2:,[[他會..]]他還會說..喔你的夾腳..你的涼鞋很好看欸
638,F1:,..[嗯]
639,F2:,[什麼的..]然後我就會說..喔是喔[[@@]]
640,F1:,[[@@@]]謝謝
641,F2:,..@@@我連謝謝都沒有說
642,F1:,..@@@=
643,F2:,..我就喔是喔
644,F1:,..你說之前他幫你
645,F2:,..對對對對對對
646,F1:,..[助教的時候]
647,F2:,[對對對對…]可能我是直接..就是..也..他應該也覺得喔…我沒有想要鳥他
648,F1:,..嗯嗯嗯嗯嗯嗯
649,F2:,..我當然沒有想要鳥他啊…什麼東西[[@@]]
650,F1:,[[@@@]]
651,F2:,..[超誇張]
652,F1:,[好不要再氣了]@@[[@=]]
653,F2:,[[要..要碼..]]是說瑄還跟他去喝酒
654,F1:,..[哈]
655,F2:,[他可]能覺得有機可乘
656,F1:,..是喔
657,F2:,..嗯然後他還..你知道他喝完酒..然後他就出來..然後他就搭他的..就是這樣搭他的這邊..然後還要滑下去..然後瑄就躲開
658,F1:,..好噁喔
659,F2:,..超噁心的…然後..對啊..然後我就覺得他..你跟男生去喝酒他可能就會覺得..喔你可能有
660,F1:,..[[有那個意思]]
661,F2:,[[有有機會..]]對對對對對對…他喔..啊..他好像還問他說...問他有沒有外宿嗎…我這是..這個[有點太久]以前了
662,F1:,[你說瑄]還是
663,F2:,..對..他問瑄..這邊大一..大一的事情了
664,F1:,..嗯
665,F2:,..有點..我有點..有點忘記詳細
666,F1:,..嗯
667,F2:,..他好像就類似問他說他要不要去他家之類[[的吧]]
668,F1:,[[嗯]]
669,F2:,..好像有這件事情..就..對...超誇張的…等下那個人聽音檔都打得很痛苦
670,F1:,..@@@
671,F2:,..瘋狂幫我們[消音]
672,F1:,[@@@說]不定..說不定他聽..聽得很開心啊..就是聽一些[[八卦@@]]
673,F2:,[[聽八卦]]搞不好他認識
674,F1:,..對…我就想說..他們..他們請那麼多組人來…然後如果裡面名字…就是..對話的內容裡面有出現[他們]
675,F2:,[對啊]
676,F1:,..認識的人..那超奇怪的
677,F2:,..對..一些..對
678,F1:,..[[@@@]]
679,F2:,[[一些剛好..]]不小心聽到
680,F1:,..嗯
681,F2:,..沒關係..然後..我也不在意就是讓全世界知道我[很討厭他]
682,F1:,[@@@]
683,F2:,..反正就是很討厭他
684,F1:,..這種行為就是應該被[[@@]]
685,F2:,[[對..就是欠討厭]]
686,F1:,..嗯
687,F2:,..超噁心
688,F1:,..天哪
689,F2:,..就是…很荒謬
690,F1:,..對
691,F2:,..欸...我柬埔寨的明信片到現在還沒有寄到欸..為什麼
692,F1:,..你是…全部都沒有寄到嗎
693,F2:,..只有我自己收到然後[我朋友]
694,F1:,[喔…]為什麼我們都是分[[兩..兩邊]]
695,F2:,[[全部都沒有]]
696,F1:,..就是收到跟沒收到…我的也是有兩張...兩張有寄到…然後其他都沒有..我自己的都沒有收到
697,F2:,..喔你自己的沒有收到
698,F1:,..對啊
699,F2:,..好煩喔
700,F1:,..我就..就我在想說我本來是想說..如果我收到的話…然後過了ㄧ陣子..可能一個禮拜後我朋友都沒有回覆說他們有收到..那我就..可能傳照片跟他們說
701,F2:,..嗯
702,F1:,..喔我有寄給你…但它沒有到
703,F2:,..以資證明
704,F1:,..但是到現在我都沒有收到所以我不知道我該什麼時候要[跟他們講@]
705,F2:,[喔…]我覺得你應該可以直接先問餒..因為
706,F1:,..可是通常有收到..你應該會就是[[傳個訊息]]
707,F2:,[[喔..喔對啊..]][會講]
708,F1:,[就說]..欸謝謝
709,F2:,..應該沒有人那麼機車…就是收到就收到..[[還還不跟我說吧]]
710,F1:,[[因為我寄的人]]應該都是會這樣[講的]
711,F2:,[對啊對啊..]正..[[正常來講應該]]
712,F1:,[[因為我沒有跟]]他們講說我...
713,F2:,..[都會說欸我收到]你的明信片了..什麼的
714,F1:,[對對對對對]因為我沒有講說我會寄給他們..[[所以]]
715,F2:,[[喔我也]]沒有說
716,F1:,..所以他們應該會是很驚喜..因為..那...我朋友收到他就有很驚喜然後就發限時[之類的]
717,F2:,[喔=]嗯...[[對啊]]
718,F1:,[[對啊]]
719,F2:,..我也沒有講..我就想說…但..但因為我朋友是住外面…所以他可能沒有去收信..
720,F1:,..[喔]
721,F2:,[所以]我還是…因為我一直以為我的沒有寄到所以我沒有問他們…結果我回家發現我的根本已經寄到然後我媽都沒有跟我說…
722,F1:,..為什麼…[[如果是我媽一定會告訴我]]
723,F2:,[[結果說已經寄兩個禮拜了]]我想說你怎麼都沒有跟我說…然後..額…那對..我回家的時候我還問我媽說哈這是剛寄嗎
724,F1:,..嗯=
725,F2:,..然後他就說沒有啊已經超過一個禮拜了@所以我那個時候才問
726,F1:,..你媽為什要都沒有[告訴你@]
727,F2:,[對啊]為什麼..他照理說會..會拍給我看的
728,F1:,..對啊
729,F2:,..然後我才問我同學說你們有沒有收到
730,F1:,..他們都說沒有嗎
731,F2:,..全部都沒有…[[就我就覺得到底]]
732,F1:,[[哈=]]那我是不是應該要公佈一下..[跟我朋友講一下]
733,F2:,[喔好啊…]我就想說再等等看
734,F1:,..嗯
735,F2:,..因為可能一兩個禮拜…我就把它當成柬埔寨誤差吧
736,F1:,..嗯=
737,F2:,..[[落後國家]]
738,F1:,[[對對對對對對]]
739,F2:,..結果也沒有啊.. [就到現在都還沒有]
740,F1:,[可是現在應該都已經]快一個月了吧
741,F2:,..對啊…我朋友也有跟我講說他要去看信箱然後他現在也跟我說沒有
742,F1:,..喔=
743,F2:,..然後就覺得到底是怎樣
744,F1:,..超誇張@而且我們明明就一起丟的
745,F2:,..對啊…[[明明就同一個]]
746,F1:,[[我整疊一起丟]]那為什麼[可以有兩張是有]
747,F2:,[同一個郵筒欸]
748,F1:,..[[對啊]]
749,F2:,[[到底是]]怎樣啊…而且…對啊為什麼
750,F1:,…不過你至少你自己有收到..[我自己都沒收到]
751,F2:,[對是沒錯啦]
752,F1:,..[[我好不容易寄了]]
753,F2:,[[我自己的..]]我最貴的那張一美元[的明信片我有收到]
754,F1:,[@@@=]
755,F2:,..但...我還是覺得
756,F1:,..還是覺得很不開心
757,F2:,..對啊…雖然明信片很便宜
758,F1:,..對啦..[[但是..就是]]
759,F2:,[[但是我是]]覺得我都已經寄了…不是錢的問題..就是我想要讓你收到
760,F1:,..[對啊對啊]
761,F2:,[結果你們]都沒有收到=
762,F1:,..哎=
763,F2:,..然後..這是怎樣…我寄給..四個吧
764,F1:,..嗯
765,F2:,..一二三..對啊…然後就完全都沒有
766,F1:,..嗯..我寄了一二三四
767,F2:,..台北..[[桃園..新竹..台中]]
768,F1:,[[我寄的六張只有兩張到]]…唉=
769,F2:,..對啊是怎樣…啊芊那個他甚至只有台灣..從台灣寄的[有到..]
770,F1:,[對@@@]那個
771,F2:,..那個哪準..那個就是台灣的[[一定會到啊]]
772,F1:,[[台灣的就很ok]]
773,F2:,..超常的好不好…對
774,F1:,…唉
775,F2:,..很悲欸…嘖..也不知道是要[幸運還是怎樣]
776,F1:,[欸..我寄的是三張有到]..[[好奇怪]]
777,F2:,[[喔三張嗎]]
778,F1:,..嗯
779,F2:,..一半…但我還是覺得很怪啊…就是明明就是同一個桶子
780,F1:,..嗯=
781,F2:,..他是想說喔那就抽幾張其他的懶得寄了
782,F1:,..@@@
783,F2:,..可是…可是他也..他也懶得分吧..懶得分國家
784,F1:,..對啊
785,F2:,..我也不知道…唉他不是一疊嗎
786,F1:,..@..太奇怪了
787,F2:,…超扯超怪
788,F1:,…距離他們收到應該也…我..我記得超過兩個禮拜了
789,F2:,…你說他們
790,F1:,..我朋友[收到]
791,F2:,[第一批]收到的
792,F1:,..嗯
793,F2:,..兩個人..喔
794,F1:,..應該是超過了…對啊
795,F2:,..你那時候地址是寫中文嗎
796,F1:,…對啊對啊對啊[[全部都是一樣的]]
797,F2:,[[啊你國號是寫台灣]]還是寫ROC
798,F1:,..台灣餒…可是我全部都寫一樣的啊…[沒有道理說]
799,F2:,[我也全部都]寫一樣…我全部[[都寫台灣括號ROC ]]
800,F1:,[[沒有道理有一些被攔截..]]對啊
801,F2:,..他是寄去中國..然後中國就把它丟掉了是不是
802,F1:,..嗯=
803,F2:,..不知道耶
804,F1:,..傻眼
805,F2:,..他好歹也給我到個兩張
806,F1:,..嗯@@@
807,F2:,..五取一
808,F1:,..啊你寄了五張
809,F2:,..嗯我寄了五張然後就只有我收到
810,F1:,..嗯
811,F2:,..謝囉
812,F1:,..傻眼傻眼
813,F2:,..對啊...就是...嘖...欸剩十分鐘就要下課
814,F1:,..嗯=
815,F2:,..其實一個小時還蠻快的..就這樣[喇賽喇賽]
816,F1:,[對啊…@]@@
817,F2:,…我覺得安親班…喔他們有時候自己在..就是煮完他們都會因為他們要煮給小孩
818,F1:,..嗯
819,F2:,..然後..就會有肉嘛
820,F1:,..嗯
821,F2:,..然後他們有時候自己還會就是炸一些肉…或是炸物那些
822,F1:,..嗯
823,F2:,..然後他們就會自己在那邊分然後不給我吃..然後就覺得幹很壞欸
824,F1:,..[[為什麼啊]]
825,F2:,[[真的超]]
826,F1:,..但這樣感覺很排擠欸
827,F2:,..對我也覺得…他們還問那個老師說..欸要不要啊什麼的然後
828,F1:,..嗯
829,F2:,..他甚至還會給小孩吃
830,F1:,..然後都沒有給你
831,F2:,..對…但是他現在越來越寒酸..他一開始還..就是還算蠻蠻澎湃的
832,F1:,..[嗯]
833,F2:,[就是]還還還..就是還有蠻多..蠻多種東西但是他現在就是..可能就是炒蛋一樣
834,F1:,..嗯
835,F2:,..然後炒高麗菜..然後就一樣肉..就這樣
836,F1:,..嗯
837,F2:,..然後就一堆白飯..然後我就不太吃白飯啊
838,F1:,..嗯
839,F2:,..我都倒掉一半
840,F1:,..嗯
841,F2:,..然後他有一次看到就說…喔…所以你的飯不用這麼多
842,F1:,..[[@@@=]]
843,F2:,[[我就說]]嗯..對結果他下次還是一樣多啊
844,F1:,..喔
845,F2:,..然後菜還是很少
846,F1:,..嗯
847,F2:,..根本就是可以相反一下…然後…不過我是常在那邊偷吃
848,F1:,..@@@=
849,F2:,..他..還有就是小孩就是他們的水果就是無籽葡萄..那種超大顆的
850,F1:,..很爽欸
851,F2:,..對對對對對..然後他就沒..沒發完..他就放到廚房..然後我就欸..還蠻多的..然後我就在那邊
852,F1:,..你就偷吃嗎
853,F2:,..我還背對攝影機..就是因為他攝影機在那個角落..然後我就這樣..然後這樣轉回去..然後這樣吃
854,F1:,..@@@=[好可憐..好好笑]
855,F2:,[就是不要太明目張膽]這樣子..然後可是我也沒有全部吃完..因為我怕他進來
856,F1:,..[[太..太明顯了]]
857,F2:,[[想說…欸啊剛剛不是]]還一堆..啊怎麼沒了..啊葡萄咧..因為..那個看垃圾桶也知道沒有@@@
858,F1:,…@@@
859,F2:,..對…喔..我也不能說我吃掉..因為他們老師自己也沒有吃水果..所以我不敢吃
860,F1:,..嗯
861,F2:,..對..對..然後不然就
862,F1:,..嗯
863,F2:,..一些趁機
864,F1:,..嗯
865,F2:,..但..反正能撈就撈…他們有時候…他們有時候還會..他有一次煮那個鳳..點心..下午點心..就是那個鳳梨紅茶..就他把[那個鳳梨心嗎]
866,F1:,[好酷喔]
867,F2:,…好像是加糖
868,F1:,..嗯
869,F2:,..然後煮成茶…就是會有鳳梨味
870,F1:,..嗯
871,F2:,..鳳梨茶吧
872,F1:,..好酷喔
873,F2:,..然後我還在那邊直接吃那根鳳[[梨心]]
874,F1:,[[@@@=]]鳳梨心有什麼好吃的
875,F2:,..就..因為甜甜的…我覺得[他好像是有醃過]
876,F1:,[可是鳳梨心有辦法吃嗎]
877,F2:,..可以…因爲他煮..他煮過了...[然後就變軟]
878,F1:,[喔..就軟軟的]
879,F2:,..嗯然後我就拿著一根然後[[背對著攝影機在那邊吃]]
880,F1:,[[@好好笑]]…[@@@=]
881,F2:,[我就覺得天吶真是太荒謬了...]@真的很誇張
882,F1:,..[[真的蠻好笑的]]
883,F2:,[[然後有一次]]我就想說因為還有鳳梨
884,F1:,..嗯
885,F2:,..額..他那一鍋還有
886,F1:,..嗯
887,F2:,..然後我就想說嗯那..因為我還想要吃鳳梨的心…所以我就先去外面然後等下回來清廚房的時候我再吃個幾根
888,F1:,..嗯
889,F2:,..結果我回去的時候就[被倒掉了]
890,F1:,[沒了@@@=]
891,F2:,..哈=而且那些被丟掉..然後就超生氣的..想說[[早知道就先吃]]
892,F1:,[[你可以跟他說]]…我可以留著吃嗎@@@
893,F2:,..我又不..我也不敢問他..因為我有時候下午餓到快死掉我也不敢問他說可不可以吃東西
894,F1:,..嗯
895,F2:,..就..就感覺就不行啊
896,F1:,..嗯
897,F2:,..他就..反正他就很小氣…他現在就變成..衛生紙..他本來是…安親班就是訂那種很多…一整箱..結果他現在變..有一次去...就突然變成說…每個小孩都要[帶一包]
898,F1:,[自己帶]
899,F2:,..然後輪流放在廁所...就是他們要集中..然後我就想說..天哪你現在開安親班然後面紙的錢都[[可以]]
900,F1:,[[對啊]]
901,F2:,..不用付喔
902,F1:,..對啊…連衛生紙都要叫小孩自己帶[也太誇張了吧]
903,F2:,[就叫..超誇張的]..對啊..那你..你到底跟人家收費用是在收什麼東西
904,F1:,..衛生紙也就多少錢而已
905,F2:,..對才多少而且你一個小孩一個月就拿多少錢然後
906,F1:,..幾千塊
907,F2:,..對然後你又那麼多小孩…傻眼...然後..有一次我在盯功課他還進來…就說...他剛剛仔細看了錄影..額..攝...那個什麼...錄影帶吧
908,F1:,..[[嗯嗯嗯]]
909,F2:,[[就是那個]]攝影機那個…他說他發現有三個小孩…我聽不太懂他講什麼因為我那堂課沒..就是..因爲我前面我不知道他們發生了什麼事情
910,F1:,..嗯
911,F2:,..就是宣佈說..我不知道他怎麼宣布說要自己帶衛生紙的…反正我去的時候就已經發現他們改方案了
912,F1:,..嗯=
913,F2:,..他就說他發現有三個小孩應該就是說沒有放去廁所
914,F1:,..嗯
915,F2:,..然後我就想說天哪你連這個都要看監視器…[也太]
916,F1:,[也太]
917,F2:,..也太誇張了
918,F1:,..他可以做些有意義的[[事情]]
919,F2:,[[對啊]]對啊
920,F1:,..有意義的事情嗎
921,F2:,..他還點名說那個誰誰誰..誰誰誰跟誰誰誰..你們以後去廁所都不要用廁所的衛生紙喔..你們..你們就自己拿自己抽屜的衛生紙
922,F1:,..好機車喔
923,F2:,..就覺得你超小氣然後..就那邊小孩也..老師就很尷尬…裡面那個老師就也..也喔..好像就有點囧吧
924,F1:,..嗯
925,F2:,..然後主任出去之後..主任出去教室之後他就說...他就跟那三個小孩說喔=那...你們...因為你們沒有拿廁所去衛生紙啊..啊啊欸@@@=
926,F1:,..拿衛生紙去廁所…你的中文[@@@]
927,F2:,[@@@=]你們沒有拿衛生紙去廁所啊
928,F1:,..嗯
929,F2:,..所以你們這樣以後要拿額..就是要..反正就緩頰
930,F1:,..嗯
931,F2:,..我是覺得那個主任真的很誇張
932,F1:,..真的蠻[[誇張的..很小氣]]
933,F2:,[[到底..他自己一天就是三杯]]那種…coco 的
934,F1:,..嗯=
935,F2:,..那種什麼奶霜紅茶喔
936,F1:,..嗯=
937,F2:,..也是一杯都感覺四五十啊.
938,F1:,..嗯
939,F2:,..然後他就在那邊用衛生紙這樣子
940,F1:,..好
941,F2:,..哪有安親班還要自己帶衛生紙…[我真的覺得很扯]
942,F1:,[真的很誇張欸]
943,F2:,..在那邊…一百五
944,F1:,..我剛剛不是說..我覺得那個之前打工的老闆應該是討厭我
945,F2:,..嗯
946,F1:,..就是..有一次是我那時候去好像第二次…第三天
947,F2:,..嗯
948,F1:,..然後..因為我們五點開始上班然後店是五點半開..所以一開始就..可能擺個餐具什麼的..因為他那個算是高價..我覺得算高價位啊..就是一餐你可能吃個六七百塊
949,F2:,..蠻高的啊
950,F1:,..對...然後反正就是要擺餐具什麼什麼..然後我就..我就說我知道可以做的事情我就做完然後就看他們還..好像就手上還在做事..然後想說那我要不要..也做個什麼事然後就問其中一個女生...就是..我覺得他人蠻好我就問他說那現在還有什麼要做的事
951,F2:,..對對對
952,F1:,..然後他就說痾我也不知道欸那你你去問店長好了..然後我就去問店長他就說..他就很..他就口氣很差就說..你自己要找事情做啊..啊我想說…我才第三天你就
953,F2:,..真的什麼找事情做啊..就不知道要做什麼啊
954,F1:,..對啊..而且我就想說我就好心說想要做事..不然我其實我也可以涼在那邊我就[沒事情]
955,F2:,[對啊]
956,F1:,..我就在那邊耍廢也是可以啊
957,F2:,..欸..想到..對..講到這個什麼自己找事情做我就..因為我是…照理說是十二點上班
958,F1:,..嗯
959,F2:,..然後他們十二點大概五分的時候會去接小孩放學..走到安親班這樣…然後我十二點去的時候..痾..就是十一點快十二點的時候..他們通常都在廚房就是[[盛飯那些]]
960,F1:,[[忙…嗯]]
961,F2:,..然後..痾..通常都會有鍋子放在..痾..就是水槽那邊要洗..但那天我去的時候就是已經都被清掉
962,F1:,..嗯
963,F2:,..然後就變成我[也沒有碗可以洗]
964,F1:,[不知道要幹嘛…][[嗯嗯嗯]]
965,F2:,[[然後我已經]]...然後我也不能幫你分因為就已經有兩個人[在分]
966,F1:,[嗯嗯嗯=]
967,F2:,..然後就[[沒有沒有事情做]]
968,F1:,[[感覺很多餘這樣]]
969,F2:,..然後我就在廚房就是
970,F1:,..不知道要幹嘛
971,F2:,..我也沒有站很久大概就站了幾秒…我就在探頭想說我到底要我到底我現在到底要幹嘛
972,F1:,..[嗯嗯嗯嗯]
973,F2:,[因為我真的]不知道要幹嘛
974,F1:,..對對對對對對我懂我懂
975,F2:,..而且教室都用好了
976,F1:,..嗯
977,F2:,..結果主任就說…不要站在那邊..去找事情做..啊就超兇的..然後我就說喔好…然後我就走出廚房
978,F1:,…然後就...[[耍廢嗎]]
979,F2:,[[然後走到]]走道..然後我就不知道要幹嘛
980,F1:,..對啊
981,F2:,..然後還看水果有沒有先把它蓋好…根本就是完全就是一個沒屁用的工作啊
982,F1:,..嗯嗯嗯嗯
