Turn,Speaker,Utterence
570,F2:,..知道啊..他..他跟他..他們很熟耶
571,F1:,..um
572,F2:,..對啊
573,F1:,..所以他現在..你男朋友..你前男友還有在跟他們在聊..聊天
574,F2:,..就他有時候會來我家啊
575,F1:,..喔
576,F2:,..他之前他前幾天幫我搬宿舍什麼的
577,F1:,..@[@@]
578,F2:,[然後他]就會來..他是我的苦力耶
579,F1:,..uh
580,F2:,..@@..他就來幫我搬宿舍..然後載到我家..然後再幫我搬上去
581,F1:,..[uh]
582,F2:,[然後]就會在我們家坐一下這樣..欸我們禮拜五要出去玩耶
583,F1:,..那你們都沒有那個
584,F2:,…沒有
585,F1:,..coitus
586,F2:,…沒有
587,F1:,..喔
588,F2:,…好好喔去日本只要花那麼少的錢我以後我也要去日本
589,F1:,…你應該花大錢..我也想要花大錢..以後我也想要花大錢..出錢不手軟那種..花大錢…我覺得有時候精打細算也很累好不好
590,F2:,…很累啊..可是..感覺年輕就是要做這種事情..不是啊我覺得我有時候還是比較傳統一點我就會覺得…我還..我還蠻相信刻苦那一套
591,F1:,..uh
592,F2:,..就..我還..就雖然我覺得現在的..就好像現在的風尚會覺得說…你不覺得政大的就會有很多人會覺得說什麼..大老闆就會說..年輕人就是要刻苦還是什麼的
593,F1:,..uh
594,F2:,..然後大家不就會不爽嗎
595,F1:,..[[uh]]
596,F2:,[[就會]]說什麼..現在環境這麼差刻苦有什麼用什麼的
597,F1:,..uh
598,F2:,..可我還是很相信這一套耶
599,F1:,..其實我也不會完全反對
600,F2:,..對啊..我就覺得說…大環境差沒有錯可是…還是有..有辦法生存的吧[就是]
601,F1:,[uh]
602,F2:,..我還是蠻相信就是自己努力總會有路走這種這種..邏輯
603,F1:,..uh
604,F2:,…對啊
605,F1:,..所以你爸也是這樣教育你嗎
606,F2:,..有..我爸是..[[@@]]
607,F1:,[[uh=]]
608,F2:,..因為他們自己就是這樣啊
609,F1:,..uh
610,F2:,..就我爸是那種..他從國中開始就是靠自己的人
611,F1:,..[uh]
612,F2:,[因為]他爸爸…不務正業
613,F1:,..[[uh]]
614,F2:,[[然後]]他媽媽也沒什麼讀書…我爸那時候根本就不知道什麼叫做讀書或我為什麼要讀書
615,F1:,..uh
616,F2:,..他也不知道為什麼要去考試..他..就他不知道..就是要做這些..事的原因是什麼..所以他完全就是不讀書的人
617,F1:,..uh
618,F2:,..然後他都是..只要…[他]
619,F1:,[有錢]就賺
620,F2:,..對他就是去..拚命賺錢
621,F1:,..uh
622,F2:,..他說他小的時候還會..拿..因為他..以前的報紙都可以賣錢啊
623,F1:,..uh
624,F2:,..然後他就會蒐集報紙..然後因為以前都要騙那個廠商因為要多賺小[孩子]
625,F1:,[加水]
626,F2:,..他是加石頭..@@[[@=]]
627,F1:,[[@@@=]]
628,F2:,..[好好笑]
629,F1:,[加水容易]發現[[加石頭不容易發]]
630,F2:,[[對…]]然後他有一次加石頭[被發現]
631,F1:,[@@=]
632,F2:,..然後呢..然後他被翻開就被發現然後..uh石頭掉出來
633,F1:,..@@@[=]
634,F2:,[然後]..他就開始跑
635,F1:,..[[@=]]
636,F2:,[[他就]]開始跑
637,F1:,..uh
638,F2:,..然後他就一步步走到那家廠商
639,F1:,..真的喔
640,F2:,..對啊
641,F1:,…反正我覺得..你爸好酷而且他現在整個就過超爽耶..就是因為年..年輕
642,F2:,…可他說他現在還是很..他就說什麼他就說..他現在..賺的錢都是要肯很靠心臟的
643,F1:,..uh
644,F2:,..說什麼…什麼如果你下錯決定的話..錢就沒了
645,F1:,..uh
646,F2:,..之類的
647,F1:,..所以他到目前為止都很成功這樣..[XX]
648,F2:,[也沒]有吧他以前失敗過吧
649,F1:,..那他跟你媽媽怎麼認識的啊
650,F2:,...他們是小學同學
651,F1:,..uh
652,F2:,..他們是小學同學然後住隔壁..他們兩家都很窮
653,F1:,..uh
654,F2:,..然後..我爸爸沒有讀大學嘛..然後可是我媽媽有讀大學
655,F1:,..uh
656,F2:,..然後啊..然後..後來不知道為什麼就搭上線了..反正..我我爸從國小就喜歡我媽
657,F1:,..uh
658,F2:,..他們兩個是
659,F1:,..他都沒有喜歡別人
660,F2:,..他..沒有..他們兩個是[很特別]
661,F1:,[好感人喔]
662,F2:,..他們兩個很…很像是就是我們在童..故事書上面看到的那種..純情小說你知道[[嗎]]
663,F1:,[[uh]]
664,F2:,..就是小學的時候暗戀
665,F1:,..uh
666,F2:,..然後..然後我爸是那種因為我爸字很醜然後..他也不會太讀書..所以他也不太會寫情書
667,F1:,..uh
668,F2:,..他就叫他們班因為他們是隔壁班..然後我爸就叫叫他們班的班長幫他代寫情書[然後]送給我媽
669,F1:,[um]
670,F2:,..超好笑[的]
671,F1:,[啊呃=]..啊你媽..所以你媽中間也沒有
672,F2:,..我媽我媽覺得他是個屁孩那[[時候]]
673,F1:,[[um]]
674,F2:,..因為我爸就臭很臭屁啊
675,F1:,..[um]
676,F2:,[然後]就矮矮的啊
677,F1:,..uh
678,F2:,..然後那時候就打棒球就覺得自己很<L3 qiu ((驕傲)) L3>你知道嗎
679,F1:,..um..[@@@]
680,F2:,[然後就是]..就是那種就是那種屁孩男生
681,F1:,..um
682,F2:,..<L3 八加九 ((傻子白癡之流)) L3>..@=[[然後@@=]]
683,F1:,[[@@@]]
684,F2:,..然後我媽就完全覺得說..這這種男生很屁孩他也不會喜歡他
685,F1:,..um
686,F2:,…然後後來好像是大學的時候就不知道為什麼他們就..又又重逢後來就在一起
687,F1:,..啊你媽中間有跟人家交往嗎
688,F2:,..沒有他們兩個是彼此的初戀
689,F1:,..唉呀唉呀
690,F2:,..很浪漫吧
691,F1:,..對啊
692,F2:,..他們兩個超浪漫..我真的是不懂他們
693,F1:,..我覺得現在彼此的初戀可以結婚還蠻..蠻少的我也..超羨慕這種
694,F2:,..對啊..然後後來我媽畢業..我媽也是那種很單純的女生…他真的是有夠單純[單純]到笨
695,F1:,[um]
696,F2:,..很笨
697,F1:,..怎樣笨
698,F2:,..就我覺得他很笨..就是我媽很…很..很能容忍
699,F1:,..um
700,F2:,..就是..他可以很容忍就是..什麼婆媳之間的..各個糾紛或者[[什麼]]
701,F1:,[[um]]
702,F2:,..或是我爸以前..我爸以前也會就是喝酒幹嘛的…然後我爸我媽也沒有跟他離婚
703,F1:,..um
704,F2:,..對啊
705,F1:,..所以之前是你阿嬤跟你媽媽處不好
706,F2:,..對啊因為..因為我阿嬤很討厭我媽..因為我阿嬤覺得..就是…我媽媽搶了他兒子
707,F1:,..[可是..你們不是]
708,F2:,[就..因為我]
709,F1:,..鄰居不是嗎
710,F2:,..沒有啊後來他們住在一起啊
711,F1:,..um
712,F2:,..你..沒有啊..我是說就是後來就是我媽嫁進去之後然後..我爸..我爸我媽還有..我爸我媽不就住一起嘛
713,F1:,..um
714,F2:,..因為我爸的爸爸沒有跟我們一起住..因為他們..離婚了
715,F1:,..um
716,F2:,..然後..我爸就照顧我媽這樣
717,F1:,..um
718,F2:,..然後..我爸就照顧我..他媽媽..然後結果..我媽媽..我我阿嬤很討厭我媽媽
719,F1:,..那你阿嬤又會不會因為這樣討厭小孩
720,F2:,..不會啊..他XX很疼我們
721,F1:,..ha
722,F2:,..我們是他的孫子啊
723,F1:,..那這樣你不會覺得很尷尬就是…他兇你媽媽然後順便餵你們吃東西那種
724,F2:,..小時候沒有感覺啊..可是他就是在那種暗中搞我媽媽那種他就會..挑撥離間
