Turn,Speaker,Utterence
668,F3:,[就]這麼這麼這麼..這[[這樣子]]這樣子然後你看看一點點然後..然後他還有加那個一點點藍莓醬超好[[[吃的好貴喔]]]
669,F1:,[[優格喔]]
670,F2:,[[[喔那一種喔]]]我[知道]
671,F1:,[多少]
672,F3:,..八十塊
673,F2:,..好貴喔
674,F3:,..好貴
675,F2:,..不要去那邊吃
676,F3:,..我吃過一次就..沒了TSK
677,F2:,..就沒有再[吃了]
678,F1:,[嚇到]了
679,F3:,..不是
680,F1:,..是[[你價錢嚇到]]我了
681,F2:,[[再吃不可能]]
682,F3:,..可是那一次是他請的因為我們..他剛開幕那一次是他請的然後我有[吃到有點]像XX..不要..啊算了..TSK唉
683,F1:,[不用錢喔]
684,F1:,..還好你有..他請的時候你有去吃
685,F2:,...這樣..[[損失]]
686,F1:,[[值得]]值得
687,F2:,..才知道是損失..我媽之前他都會做他拿那個菌...[做優酪乳]
688,F3:,[那很好吃]..對我媽之前也有那[[個菌]]
689,F2:,[[超厲]]害的
690,F3:,..我媽之前用..就是買機器然後他就有那個菌然後還有一個[機器]結果我媽不知那個菌吶放到過期..然後那個機器呢不知道丟到哪裡去..TSK
691,F2:,[是喔]
692,F1:,..然後就[[沒吃到喔]]
693,F3:,[[氣死我了]]
694,F2:,[[自己做eh]]
695,F3:,..就我媽..我家東西很多然後我媽就亂塞
696,F1:,..應該..跟我媽[差不]多
697,F3:,[不是]..不是應該是說[[我們家都亂塞]]
698,F2:,[[我們家都已經]]搬光了@@@很可憐這樣[我家]還蠻空的eh
699,F3:,[什麼]
700,F1:,..為[[什麼]]
701,F3:,[[是喔]]
702,F2:,..對啊
703,F1:,..你是自己住喔
704,F3:,..我們家有好多碗碗筷那種東西喔超多的[我看超多的]
705,F1:,[為什麼不是]跟爸媽住
706,F2:,...他們啊..工作啊..自己住然後心理很空虛@@..真的
707,F3:,..所以你跟誰住
708,F3:,...真的假的
709,F2:,..沒有啦
710,F3:,..你自己住喔
711,F2:,..對啊
712,F1:,..你爸媽是在外縣市嗎還是
713,F2:,..沒有啊..就..開家裡開民宿啊
714,F1:,..[[喔]]
715,F3:,[[喔]]che
716,F2:,..來玩..yeah來玩
717,F1:,..在哪裡
718,F3:,..要請客喔
719,F2:,..在在那個..衛生公所
720,F1:,...衛生公所
721,F3:,..啊我[知道..我知道]
722,F2:,[知道嗎在裡面]
723,F3:,..我知道[[我知道]]
724,F2:,[[再一公]]里
725,F3:,..我上次有看到
726,F1:,...叫什麼名字
727,F3:,..我上次去買參考書有看到
728,F1:,..<L3叫做啥物名((叫做什麼名字)) L3>
729,F2:,..慧燈中學
730,F3:,..慧燈中學..喔有有有我有看到
731,F2:,..私立慧燈中學
732,F3:,..我知道我知道
733,F2:,..對對對
734,F3:,..好遠喏
735,F2:,..在
736,F3:,..我之前有去過
737,F2:,..大家之家
738,F3:,..我去考試的時候有..有那個
739,F2:,..喔我也有去考eh什麼數學競試[白痴]又考很爛
740,F3:,[對啊]我剛好及格
741,F2:,..真的假的我好像不及格還..[[一大堆不到]]
742,F3:,[[我們班我們]]班有一個有一個女生很厲害他他好像
743,F2:,..九十幾我們班有一個九十幾
744,F3:,..超強的
745,F2:,..還拿錢ne還拿一千塊
746,F3:,..對啊
747,F3:,..然後我們班還有一個男生..也是考蠻高他好像考七十幾分...然後
748,F2:,..也蠻高啊
749,F3:,..他現在是數資啊..那個..宜中數資
750,F2:,..喔
751,F1:,..宜中數資..宜中數資比羅東高
752,F3:,...對啊..高很多啊
753,F1:,..hm
754,F2:,..可是我們老..我剛[進來才考]
755,F3:,[九班九班]有一個我認識的人就先去..不能講名字要不然這樣就曝光..然後[[他就是原..]]他就是要考宜中啊結果他考兩百六十幾分..然後他..連..第一階上去都沒有
756,F2:,[[@@@=@]]
757,F2:,...[是喔]
758,F1:,[這一]屆也沒上吧
759,F2:,..女生宜中女[[的嗎]]
760,F3:,[[對啊]]宜中女宜中班很高eh[兩百]
761,F2:,[喔很高]啊[[兩百]]
762,F1:,[[七十幾]]
763,F3:,[[第一次]]..[第一次]
764,F1:,[兩百七十]幾
765,F3:,..第一次是兩百七十八
766,F1:,...對啊
767,F2:,..好高喔
768,F3:,..第二次兩百也是兩百七十幾然後他考兩百六十九沒有上
769,F1:,...ha
770,F2:,..可是宜中資源很多
771,F3:,..對啊
772,F2:,..就比羅高羅高進來才考沒有那個..沒有羅東高分
773,F3:,..可是..可是我覺得..叫我去
774,F2:,..你很痛苦
775,F3:,..不是..每天通車很累eh
776,F2:,..對..所以都要很早起來[所以就是]
777,F1:,[我我們班]有一個男生差..一分就去讀宜中
778,F3:,...什麼意[[思]]
779,F2:,[[二]]三四
780,F1:,..ha..不是
781,F2:,..二三三
782,F1:,..這裡二三三嘛
783,F2:,..[對啊]
784,F1:,[他考]二三二結果就去讀宜中
785,F3:,..我們班有[[一個女生也是他考]]..他考二三二就去讀蘭女了
786,F2:,[[好可憐喔我們班也是]]
787,F1:,..對..他說他心裡超不平衡的
788,F3:,...差一分而已啊..
789,F1:,..沒有
790,F1:,.. [我是第二階才上的]我第一階的加權差零點五分就上了
791,F2:,[我覺得這樣子可以]
792,F1:,..他二三二是[[第一次]]
793,F2:,[[我們大]]家來做三二五
794,F3:,..沒有我第一階加..我第一階考不好..然後..[加權]之後考..然後加權之後差零點五然後就想說..算了然後我就去考第二次然後第二次完全沒準備結果我進步了十六分
795,F2:,[是喔]
796,F2:,..哇..你考[[幾分]]
797,F3:,[[然後]]..我考二五第二次考二五五
798,F2:,..二五五
799,F3:,..完全沒準備喔然後我自己也嚇一跳而且我都..我就寫完[我就出來]..寫完我就出來了
800,F2:,[實在可惡]
801,F1:,..很高eh
802,F1:,我第一次考多少你們知道嗎..我說出來你們會嚇到…大家都嚇到[[..我]]考
803,F3:,[[一九]]
804,F1:,..沒有..我考二一二
805,F2:,…um…是喔
806,F1:,…嗯
807,F2:,..怎麼會考這樣
808,F3:,..我第一次考是229..國文拿滿分
809,F2:,..真的假的
810,F3:,..可是第一..第一次我數學真的是[全部都<L3脫L3>]
811,F2:,[你數學考多少]
812,F3:,..<L3脫箠((出狀況)) L3>在數學結果我考四十二分
813,F2:,..錯兩[[題]]
814,F1:,[[e]]..我三十..我第二次才考三十九分..[第一次考]
815,F3:,[我考四十二分]..而且[[重點是..重點是]]..我考四十二分裡面沒有一題錯幾何的
816,F1:,[[三六還三七]]
817,F2:,…喔=我懂你的意[思]
818,F1:,[我]都錯幾何耶
819,F3:,..我就被我們數學老師罵
820,F1:,...他說幾何比較難還對..然後簡單的還錯這樣子
821,F2:,..我都不知道我錯哪[裡]
822,F3:,[可是]我覺得我最近數學越變越爛了耶..我上次考…考不及[[格]]
823,F2:,[[被]]那個打擊是不是..小考是不是也是沒有考好
824,F1:,..我數學小考也考很爛啊..都不及格啊
825,F3:,..我數學小考[我上次..我上次]考超爛的
826,F2:,[XXXX]常常不及格啊我@
827,F3:,..唉
828,F1:,..我還考過十二十幾分耶
829,F3:,是喔
830,F2:,..真的假的
831,F3:,..[我上次三十七]
832,F1:,[啊啊是不是因為我不知道為什]麼會考那[[麼爛]]
833,F2:,[[真的]]假的..我沒有考那麼爛耶
834,F3:,..e..然後上次是因為..好像是因為那個…就是…那個…我們老師上課我都只有抄啊…然後沒有[..沒有那個]
835,F2:,[哦我都]這樣耶
836,F3:,…[[因為..因為很想睡覺你知道嗎]]..我那天..我那天真的是很想睡覺..那天又該死的講超多題的..然後我就很想睡覺..我就喔一直拚命抄…然後我就很努力地在抄..抄完之後我也不知道他在寫什麼
837,F2:,[[因為老師真的公式寫很多]]
838,F1:,..@@@=
839,F2:,…我覺得老師都講公式
840,F3:,..然後而且我覺得現在複數比較簡單
841,F1:,…喔..[複數]
842,F3:,[我還沒還沒]..我還沒看第三章..可是我覺得複數比較簡單
843,F2:,[@@@=]
844,F1:,..[[第三章複數三]]
845,F3:,[[可我可我發現]]複數我都會寫
846,F1:,...一[之三比較難]
847,F2:,[喔複數比較簡單啦]
848,F1:,..一之三比較難..[[因為很多東西]]
849,F3:,[[一之四的概念]]比較清楚
850,F1:,...對啊…一之三比較難
851,F2:,..比較[簡單]
852,F1:,[那個什麼]什麼什麼
853,F2:,…第三章喔…平面喔
854,F3:,…哼嗯
855,F1:,..對啊
856,F2:,..然後那個座標..[還好啦..那個]還好啦
857,F1:,[平面座標形]
858,F3:,..是還[[好啊..老師]]
859,F1:,[[因為公式很多耶]]
860,F2:,[[要算]]那個要算…一之三
861,F3:,..我覺得我最討厭算了
862,F2:,..一之四是理解
863,F3:,..所以你知道為什麼為什麼我那個..幾何會比較好了
864,F2:,…喔..是因為有圖形那個嗎
865,F1:,…你圖形概念比較好
866,F2:,…我有一題錯那個..我記得…新聞上還有報..那一題...說什麼畫線..然後就用圓規畫一畫..就我就沒有帶圓規
867,F3:,…我有帶圓規可是我沒有用圓規畫
868,F1:,..[我也沒有用圓規畫]
869,F2:,[有一題]..我說..我說第一次
870,F3:,..對啊..第一次啊
871,F2:,..我記得有一[[題…比較後面]]
872,F3:,[[我知道..三角形那個]]對不對
873,F2:,..我不確定..然後就說什麼圓…怎樣…什麼有沒有有沒有相交..唔..是嗎
874,F3:,..喔..那個對..我知道
875,F2:,..是[喔]
876,F3:,[而]且那一題..而且那一題很[[簡單那一題是]]…那個內心外心都在且同一點就是正三角形的性質的
877,F2:,[[我寫錯了]]好像是XX
878,F2:,..我不懂什麼外心內心的
879,F3:,..內心外心重心都在..都在同一個三角[形]
880,F2:,[我]不懂這個..這是重點
881,F3:,..是喔
882,F2:,..我不懂
883,F3:,..內心外心跟重心很重要
884,F2:,…我不懂..我弄不懂
885,F1:,..那個高中不是有唸[到嗎]
886,F3:,[對啊]..那個很[[重要]]
887,F2:,[[算錯]]就算了
888,F3:,..我們老師就用那個啊..我們那個時候在教內外重心的時候..然後我們老師就..就抄..就叫我們一定要把他黑板上所有抄的全部抄下來..然後他就..要默寫…他就叫我們默寫…就那個重點叫我們要默寫
889,F1:,..你們老師是誰
890,F3:,..達陳..他人很好..他很好笑..他最近剪頭髮
891,F1:,..我們老師是那個…王
892,F3:,..不知道
893,F2:,..不知道…
894,F3:,..我不知道
895,F2:,..他不知道
896,F3:,..我覺得陳很好笑
897,F2:,…@@@=
898,F3:,…真的..陳很好笑耶..而且我有他電話..我上次..打電話給他...然後就禮拜六的時候..然後我就打電話給他說…eh陳..我要去吃午餐你要不要一起去..然後我就說[你]
899,F1:,[老]師喔
900,F3:,..對啊..我就說你有沒有在學校..他還很年輕...然後我就說…我說你要不要一起去..然後我說你是不是在學校..然後他說..沒有耶我人在台北..然後我說啊你知道我是誰嗎..他說啊我知道..你是古
901,F1:,[[聊一聊就要吃]]
902,F2:,..@@ ..@=[好好笑喔]
903,F1:,[他怕你聊一聊忘記吃]..就吃去飯有沒有
904,F2:,..是喔..可以跟老師那麼好
905,F1:,…啊你們..你明天有要去看海角嗎
906,F3:,..沒有..我不行
907,F1:,..你不行喔
908,F2:,..你們要去不是嗎
909,F1:,..對啊對啊..我可以去[耶..我好不容易問成]功了
910,F3:,[我們家沒有]..我們家沒有要去看
911,F1:,..[[是喔]]
912,F2:,[[還要]]考..我覺得…還要考試..去看那個很那個
913,F3:,…聽說XX他們看過兩次從頭笑到尾
914,F2:,..聽說很好看啊
915,F3:,..對啊
916,F2:,..國片
917,F1:,..[你有看嗎XX]
918,F3:,[我媽原本]颱風天那天要帶我去看…結果…因…s..因為…我下午
919,F1:,..睡過頭
920,F3:,..我下午
921,F2:,..@@..不是啦..他說下午要帶我去看..然後她就說..喔嗯..然後我就在我就..在前面沙發睡著..然後就..我看你睡的那麼熟.所以[根本就沒辦法叫你]
922,F1:,[你根本明明就是]睡過頭@[[@@@]]
923,F2:,[[@@@]]
924,F3:,[[不是]]..我是起床之後..在那個..樓[下睡覺]
925,F1:,[對啊中]午午休睡過頭
926,F3:,…我沒有午休的習慣
927,F1:,..那你為什麼[會睡過頭]
928,F3:,[是累了]才會睡
929,F1:,..[[累了睡..累了再睡]]
930,F2:,[[是哦..我中午一定]]要睡..不然我我下午一定會睡著
931,F3:,..真的喔
932,F2:,..所以…[像我]…昨天[[就去睡了]]
933,F1:,[我也是耶]
934,F3:,[[我都是靠]]這個清醒
935,F2:,..wu...@..我昨天就有睡啦
936,F1:,..有效嗎
937,F3:,..有效啊[我覺得有差]
938,F2:,[eh我沒效耶]..這是重[[點…我睡前]]喝咖啡我
939,F1:,[[我不覺得沒…我不覺得有效]]
940,F1:,…[會..會睡著]
941,F2:,[照..照樣睡]..對呀@@
942,F3:,..喔我也是啊..可是我覺得…如果說我前一天睡..睡很少的話..我之前曾經..一天睡..兩個..至三個小時
943,F2:,..真的假的..我是[都沒有睡]
944,F3:,[我都..我都]是用咖啡來墊
945,F2:,…是喔
946,F3:,..我都是用咖啡來墊
947,F1:,…這樣去去學校不會很累嗎
948,F3:,..就用咖啡墊啊
949,F2:,..我覺得我沒有..[沒有睡反而]精神亢奮
950,F1:,[這不會全身沒力嗎]…@...精神亢奮
951,F2:,..真的..我那次就是[[為…為了]]要做那個生涯檔案…然後[[..要趕..我沒有做]]]
952,F1:,[[唱歌會high 到現在]]
953,F3:,[[[eh..等一下等一下..]]]什麼生涯檔案
954,F2:,..國中
955,F3:,..喔..嚇死我了
956,F2:,..三年級喔
957,F2:,..對..三年級..然後就熬夜…就都沒有睡..然後就在那邊[做做做]
958,F3:,[為什麼要]做生涯檔案我們班好像沒有做
959,F1:,…我..學校都沒有[[做]]
960,F2:,[[我們]]..我們..就是要打分數..然後..可以拿去比賽
961,F1:,…我們學校不是有叫我們發那個很厚的學習檔案嗎
962,F3:,..都沒有用..[而且我家還有兩本都]空的
963,F1:,[就後來都沒有用]
964,F2:,..我們是自己做耶…老師說你們自己要準備好..然後一到三年級的東西全部都給我留下來[就這樣]
965,F1:,..然後我[們]畢業..就拿回家丟掉啦...[[沒有啦]]
966,F2:,[[真的假的]]
967,F1:,..還放著啦..放[在回收桶]
968,F3:,[你還放著喔]..我就兩個兩個疊在那..我也不知道要幹嘛..就資料夾
969,F1:,..[[我國]]小還有一個..裡面有東西啊..有放一些照片什麼的..老師叫我們放什麼就放什麼…然後國中老師都沒有講..老師…櫃子裡然後排了兩排…然後從來沒有人去摸
970,F2:,[[是喔]]
971,F3:,…[@@@=]
972,F2:,[@@@=]
973,F1:,..都沒有人去摸
974,F2:,…[[我們國小就了]]
975,F3:,[[我]]們班很多人會把講義塞裡面
976,F1:,..問題是..塞進去不夠塞啊.
977,F2:,..會爆掉[吧]
978,F3:,[夠]吧..那個很大耶
979,F1:,…不夠…國..國三考卷很多耶
980,F3:,..我們有兩本
981,F1:,…我們一本而已耶
982,F3:,…我們另外一本是我們的..自己的..然後另外一個好像是..我們老師教的…同學的..[留下來的]
983,F1:,[而且那個]是很大本耶..然後很厚很重耶..書包都塞不進去耶
984,F3:,..對呀對呀..所以他們都放學校..考卷都..男生都考卷都塞裡面…然後學期末再一[[起丟啊]]
985,F1:,[[我們男]]生也是..都塞在那個椅子底下…然後..學期末跟書一起丟掉
986,F3:,..對…我[們也這樣]..我們班男生都[[這樣]]
987,F2:,[真的假]的
988,F1:,[[他書都不]]帶回家的[他都書都一起丟掉了]
989,F3:,[ ..我們]班男生[[都這樣]]
990,F2:,[[我覺得]]是那個耶
991,F3:,..我們班男生都[這樣]
992,F2:,[我在]]看完..我覺得沒重點..我就丟了
993,F3:,…哦
994,F2:,..因為[太重了..我覺得真的太重了]
995,F3:,[我現在我現在開始]有一點點後悔..幹嘛買體..體育的課本
996,F1:,…沒[[有用]]
997,F2:,[[喔..根]]本就沒有用..可是要考筆試
998,F1:,..筆試的時候
999,F2:,..可是還是要看啦
1000,F1:,…還是要看一下
1001,F2:,…不然你..怎麼可能說..[體育被當掉很好笑耶]
1002,F3:,[我覺得很多..很多很多很]多課本都沒有[[用]]
1003,F1:,[[可]]是不會游泳會被當耶
1004,F3:,..我會游泳我已經會了
1005,F2:,..eh..我會耶…我游..我國小就[會了]
1006,F1:,[啊只有]我不會
1007,F3:,..我之前..我之前有一[[次啊..我要去英國之前..然後我就在]]..在..那個..羅..羅運游泳…然後我就想說..[[[我]]]
1008,F1:,[[我有學過..可是我沒有學的很好]]
1009,F2:,[[[我家附近]]]
1010,F3:,…是喔
1011,F2:,..我家附近
1012,F3:,..[然後就]
1013,F1:,[那就]教我游泳
1014,F3:,…han
1015,F1:,…那教我游泳
1016,F3:,…@@[@=]…然後我就在那邊教
1017,F2:,[@@@=]
1018,F1:,[@@@=]..那什麼表情啊[[@@@]]
1019,F2:,[[@@@=]]
1020,F3:,[[@@@=]]
1021,F2:,…好好笑喔
1022,F3:,…然後我就游一游啊..然後我就..在那邊練換氣…然後…我明明就有換起來..而且我還游..我還游的還..我覺得還可以啊..因[為]
1023,F1:,[換]氣怎麼換
1024,F3:,..就…[[起來]]
1025,F1:,[[這樣子]]..頭起來這樣子
1026,F3:,..對啊..起來
1027,F1:,..可是我起來..我每次
1028,F3:,..這邊..那個這邊要貼耳..耳朵要貼[手]
1029,F1:,[我]..[[我換氣我覺得]]
1030,F2:,[[真的嗎..可是我都沒]]去注意那些
1031,F1:,..我覺得..我..不會換耶..因為就起來..然後耳朵就這樣..進水了..@@@=
1032,F3:,..對啊..我之前也是[這樣..然後結果]
1033,F1:,[不知道為什麼]
1034,F1:,…[[我就不敢起來呼吸]]
1035,F3:,[[結果我那天]]..我那一天大概游了十分鐘之後..然後..那個岸邊救生員就看不下..一個男生..然後就跟我講..啊妹妹妹妹..我說ha
1036,F1:,…他[教你喔]
1037,F2:,[@@]@[[=]]
1038,F3:,[[他在岸邊教我游泳@@@]]
1039,F1:,..這樣不錯[啊..至少你到高中來有用啊]
1040,F2:,[好..好扯喔]
1041,F3:,..對啊
1042,F1:,..你要感謝他
1043,F3:,..然後我上次跟那個Panda去那個夏威夷
1044,F2:,…eh..那很貴耶
1045,F1:,..對呀
1046,F3:,..他爸爸是總經理..所以[[我們可以進去]]
1047,F2:,[[喔真的假的]]
1048,F1:,[[喔真的喔]]
1049,F3:,..噓噓..我不小心把大家的秘辛都說出來了
1050,F1:,..[@@@=]
1051,F2:,[@@@=]
1052,F1:,..喔..她家..企=..她家那麼..他爸工作[[那麼好喔]]
1053,F3:,[[噓噓噓]]..我不小心把秘辛都說出來了..然後..那個..然後我們就去游..還有另外一[個]
1054,F1:,[那裡]有什麼好玩的
1055,F3:,...eh..我覺得那滑水道超[[好玩的]]
1056,F2:,[[外..外]]面很好玩
1057,F3:,…對[啊]
1058,F2:,[外]面玩噴水那個
1059,F3:,..滑水道..噴水還有[[那個]]
1060,F1:,[[那個]][是有spa ho]
1061,F2:,[對對對]
1062,F3:,…有啊有啊[[有..還有那什麼蒸氣室]]..然後烤[箱]
1063,F2:,[[裡面還有那個什麼蒸氣室]]
1064,F1:,[喔]好好喔
1065,F2:,..對對對
1066,F2:,..然後還有什麼美X=
1067,F3:,..[然後什麼香精香精]
1068,F1:,[根本就是去那邊做][[美容的]]
1069,F2:,[[對對對就]]是那個[[[對對對]]]
1070,F3:,[[[好像就是那個]]]
1071,F1:,..去做美容的..其實是去那邊做美容
1072,F3:,..然後我們就到外面練游泳..然後..就..然後我們就在那邊游啊…[然後]..然後..結果我們游啊..因為他那個..那個滑水道是整天開的
1073,F2:,[對啊]
1074,F1:,[溫水池]
1075,F3:,..然後我們就游..[[游一游]]就去玩滑水道了..超好玩的..然後我們三..還三個疊在一起@…超好[笑的]
1076,F2:,[[游一游就]]
1077,F1:,[是]喔…很高嗎
1078,F3:,…有一個是旋轉的..還蠻高的
1079,F2:,..有一個是..有兩個是新的
1080,F3:,..有三個..有三個是新的..那個還好..而且我…那天坐XX斜的時候..我就讓自己用手推..在那邊滑[不下去]..[[@@@]]
1081,F2:,[對對對]
1082,F2:,[[@@@=]]
1083,F3:,..可是後來聽說..用躺的就..就會滑..[滑]
1084,F2:,[就]會滑下去
1085,F3:,"..可是我不敢用躺的,…所以我就用坐的..然後..然後坐的然後就會滑不下去..我就[只好自己撥]"
1086,F1:,..[@@@= 很像企鵝啊]
1087,F2:,[@@@=]
1088,F3:,..幹[嘛啊]
1089,F1:,[看起來很]像[[企鵝啊]]
1090,F2:,[[很像]]..很像..用手這[樣撥]很像..真的..真的
1091,F1:,[@@@]
1092,F3:,..那你撥你也[[很像]]
1093,F2:,[[你就…係就]]這樣子[撥啊]
1094,F3:,[對啊]..那你也很像你也叫企鵝
1095,F2:,..@@..哪有我沒有這樣撥過好不好..我沒有..我沒有[[這樣撥過..因為就那個]]
1096,F3:,[[就在旁邊...這樣推啊]]..因為滑不下去
1097,F1:,..龍泉的也是啊..龍泉的有高的那個
1098,F3:,..嗯
1099,F1:,…也很難..也很難撥
1100,F3:,..可是..[可是]我有試著躺過耶..然後我就躺..喔..好快[[好快..然後到一半我就停了]]
1101,F2:,[龍泉的] XXXX
1102,F1:,[[它那個是短的]]…短的那個很快
1103,F2:,…喔
1104,F3:,..比較斜嗎
1105,F1:,..對啊..比較[斜]
1106,F2:,[喔]
1107,F1:,..龍泉那個還有旋轉..然後都滑不下去啊..我..[[我]]
1108,F2:,[[卡]]在那裡
1109,F1:,..對呀..我怕[說..就給人家]卡在那邊..然後又說又怕後面的來會撞到..然後就[[趕快滑]][@@]
1110,F2:,[更尷尬eh]..[[@@趕快滑]]
1111,F3:,[[@@趕快滑]]
1112,F2:,…好好笑喔..天啊…龍泉
1113,F3:,..你有去滑過嗎
1114,F2:,…有..我去過他那邊…可是別人請我喔..這是重點喔..我自己[都沒花錢]
1115,F3:,[為什麼]
1116,F2:,..就比較好的..然後爸爸媽媽都請我..去幹嘛去幹嘛去幹嘛…對啊
1117,F3:,..嘖嘖嘖嘖
1118,F2:,…而且我跟他很久以前就認識了..這是重點…小學..認識[[的…還我鄰居]]喔
1119,F3:,[[我覺得他們都有福利]]
1120,F1:,…有啊..你…[鍾]
1121,F3:,[@@@]
1122,F2:,..哦…去那個游泳
1123,F3:,…@@@=
1124,F2:,..我都在那邊玩噴[泉]
1125,F3:,[而且]
1126,F1:,..我沒有去那[[邊游泳]]
1127,F3:,[[而且我]]們那個..我們家..我們之前九二二嘛…然後有那個..班..結果我們還有經費耶
1128,F1:,…九二二
1129,F3:,..而且我們班超好的
1130,F1:,..我們班剩一萬多…學期[末]
1131,F3:,[我]們班也是
1132,F1:,..[[啊]]
1133,F2:,[[我]]們還要倒貼一百耶
1134,F3:,..而且我們老師之前已經…[每]
1135,F1:,[他們班遊]去那麼多次還有喔
1136,F3:,..我們班之前的期末已經每個人都還四百塊了…然後還剩一萬多
1137,F2:,…[[好多喔]]
1138,F3:,[[eh..不對..還剩兩萬]]
1139,F2:,..好多喔
1140,F3:,..對
1141,F1:,..[你們是常常繳]嗎
1142,F2:,[我們之前是繳一千塊]
1143,F3:,..不是不是..因為我們..我們班有去那個比賽..因為我們班真的..其實我們班..我們班還有什麼窗簾啊..有飲水機..有飲水機啊…有奶粉啊..有[什麼]
1144,F2:,[XX]@@@=
1145,F3:,[[..超..eh]]
1146,F1:,[[好]]像飯店喔
1147,F2:,..@@@=
1148,F3:,..我們班的東西[超多的]
1149,F1:,[小型飯店]
1150,F3:,..然後還有那種[[那]]
1151,F1:,[[下]]次我住在那就好了..不用回[去了]
1152,F3:,[然後]就那個飲水機啊..然後我們班上面全部都裝那個吊扇…然後我們班就
1153,F2:,..好好喔
1154,F3:,…我們班就整個很..高檔
1155,F1:,..那飲水機怎麼辦..學期末誰要
1156,F2:,…送老師啊
1157,F1:,..割三十六份..一人一份
1158,F3:,…沒有啊..那個..飲水機是..就是熱水..熱水..瓶那個是家長提供的..有兩個..然後..然後飲水機是..就是我們用那個綠色透明那個..因為我們班[[都用那個]]
1159,F1:,[[就上面一]]桶那個喔
1160,F3:,..對啊…綠色桶
1161,F1:,…啊那它要給誰...學期末你們給誰
1162,F3:,..我們就換濾心..然後..好像我們班就決議說那個..留下來給那個..現在這個班級的學生
1163,F2:,…eh這樣子很好
1164,F1:,..[有福利喔]
1165,F3:,[我們老師之後]還要繼續教啊
1166,F1:,..他..他現在還有在帶班級喔
1167,F3:,..有啊..他今..他今年帶七一..七一九
1168,F1:,…七一九..就是喜歡帶你們後面的班級喔..還是人家發的
1169,F3:,..我不知道
1170,F2:,..你們好多班喔..我們才十七班
1171,F3:,..我們那時候二十二班啊…現在變少[了]
1172,F1:,[不]會..這[[一屆這一屆]]國華跟羅東..差[[[不多了]]]
1173,F2:,[[XXXXX]]
1174,F3:,[[[差不多吧]]]
1175,F2:,..真的假的
1176,F1:,..真的
1177,F1:,..這一屆國華蠻多人的
1178,F2:,..真的假的...我不知道耶..因為..我不[太用]
1179,F1:,[而且]這一屆查很嚴
1180,F3:,…什麼意思
1181,F1:,..越..越區就讀查[[很嚴]]
1182,F3:,[[喔對啊]]
1183,F2:,[[..eh..我覺得這]]..很扯..我有一個朋友他妹妹..他就是今年…就是上榜..uh..國一..對..然後他住北成旁邊喔..居然還進不了國華
1184,F3:,..為[什麼]
1185,F1:,[那這樣]她去讀哪裡
1186,F2:,[很好]笑耶..而且他就很久以前就住在那邊了...然後後來就是一直申請嘛..應該也是讀國華吧
1187,F3:,..我們那是第二次申請[[才過]]
1188,F1:,[[戶口]]不在那嗎
1189,F2:,..他在
1190,F1:,..啊怎麼會不行
1191,F3:,..他就很小的時候就開始住在那裡了..然後就[很XX]
1192,F1:,[啊房子]
1193,F3:,..很好笑
1194,F1:,..是他們的嗎
1195,F2:,..對啊..是他們的
1196,F1:,..對啊..那這樣怎麼不[行]
1197,F3:,[他]姐[[姐也有進嗎]]
1198,F2:,[[XXX]]…我不知道…怪..真的是怪
1199,F1:,…可是有的有的也是..叫議員什麼的
1200,F3:,…嗯
1201,F2:,…喔..對..我之前有認識..也是老師推薦的…可以講
1202,F1:,..對對對
1203,F2:,..就..有特殊專[長的]
1204,F3:,[那個]啊..我說四班那個..那個女生啊…她..她是..她其實應該..照理來說應該是小我們一屆的…因為她年齡不符…她九月二十七號啊..八十二九[[月二十七號]]
1205,F2:,[[喔..她早]][..早讀]
1206,F3:,[所以]他早讀
1207,F3:,..可是他們班的第一名一直以來都是
1208,F2:,…喔..我有一個姐姐早讀上北一女…超強的..而且他都保持北一女前..全[班前五名的樣子]
1209,F3:,[而且很可..我都很]可憐..我們家..我們[[家..我們]]家族大家..我們家族是大家都是那種功課很好的..連我爸頭腦都很好
1210,F1:,[[好拚喔]]
1211,F2:,..是喔
1212,F3:,..我爸是因為那時候沒錢罷了
1213,F2:,…可是..你..你這樣壓力很大耶
1214,F3:,…<一點點>..可是我已經現在已經比較沒[有了]
1215,F1:,[像]那個..像那個許演的...成績不好你不是許[[家人]]
1216,F2:,[[@@]]我覺得他昨天演得[很好笑]
1217,F3:,[eh對耶]..我媽原本叫我去讀高職
1218,F2:,…我[[媽也這樣耶]]..叫我去讀軍校..很好笑hon
1219,F1:,[[XXX]]
1220,F3:,..軍校很累耶
1221,F2:,..對呀…會X[XXX]
1222,F3:,..[我媽]叫我去讀高職[[..我媽說]]
1223,F2:,[[會變猩猩]]
1224,F3:,..我媽說..你去..你去讀那個啦..宜商或羅工..然後[我就說..幹嘛啊]
1225,F2:,[eh我媽也這樣]耶..然後..就說你[[去讀綜高]]
1226,F1:,[[ho..性別]]刻板印象
1227,F3:,..然後我..然[後]
1228,F1:,[女]生不用讀那麼高
1229,F2:,..喔
1230,F3:,…不是不是..我媽說她怕我太累..然後我爸就說[[…我爸說..啊你可以去讀]]蘇水
1231,F1:,[[所以你媽很好]]
1232,F3:,..那這樣你以…你[就可以趕]
1233,F1:,[那麼]遠
