Turn,Speaker,Utterence
496,M:,[[欸]]我認真的問你…我那亞瑟士…Sogo..復興就是侯之前那個[打工的地方]
497,F2:,[BR4]
498,M:,..BR4對對BR4..亞瑟士專櫃剛好缺一個職缺..然後是十一月三號到十一月..時薪一百二…[[然後我覺得我覺得你超適合的]]
499,F2:,[[就是Sogo週年慶]]的時候
500,F1:,..為什麼
501,M:,..因為你有那個…公司當行政助理然後都要穿得比較漂亮..然後可以有那個體面..然後又可以
502,F2:,…是[嗎]
503,M:,[不]一定要叫賣..像我都一直叫賣..因為我想要…業績[[可以]]好一點
504,F2:,[[我也有叫賣]]
505,F1:,…叫賣..你都怎麼[叫賣]
506,M:,[因為]通常s-[[欸請參考看看]]喔…一經過就喊..歡迎光臨亞瑟士…請參考看看喔..喔就大概這樣..你說怎麼叫賣隨便你
507,F2:,[[看看喔]]
508,F1:,..是喔
509,M:,…所以..你有沒有興趣…時薪一百二
510,F1:,..一百二
511,M:,..[然後]
512,F1:,[然後][[一整天]]
513,F2:,[[可是要站一整]]天
514,M:,..要站一整天...[不一定要站一整天它可以排]班
515,F2:,[可是她是十一點]
516,M:,..可以排[[班]]
517,F2:,[[十]]一點
518,M:,..然後只兩個禮拜而已你願不願意做…小錢..欸真的超適合的..太棒了..你有興趣嗎..有興趣我可以幫你聯絡
519,F1:,…可是我現在就要看我們那個去陪讀的那個有沒有上啊上了我就時薪一百五耶…而且我只要坐在那邊跟小朋友一直reading reading
520,M:,..錢事小事看你要不要體驗看看
521,F1:,…我不想體驗那個
522,M:,..看你啦…反正…要快喔..因為我二十四號要當兵了
523,F1:,…幾號
524,M:,..二十四號
525,F1:,…十月二十四
526,M:,..對..好..為了…為了你說晚上要去唱歌嘛…好..那我晚上替個光頭好了…我想要把它剃一剃
527,F2:,..而且他還問我想不想看到他光頭的樣[子]
528,F1:,[好啊]你剃光啊
529,F2:,..他說他要剃光頭赴約
530,F1:,…[[好啊]]
531,M:,[[我在想]]要不要..我在想要不要
532,F2:,..[要]要要
533,F1:,[好啊]..你就先剃啊..反正差三天而已
534,M:,…可是我二十二號要上班我可以戴帽子OK
535,F2:,…沒有搞不好你光頭這樣生意會比較好
536,F1:,..對啊..大家[想說]咦..光頭哥
537,M:,[蛤][[白癡喔…因為才..禮拜二]]..禮拜二生意會好才怪
538,F2:,[[@@@=]]…所以這樣才看有沒有效啊..搞不好那天[就真的]嗯…業績突然特別好
539,M:,[神經病]...[[好啊..不要..不要結婚不要結婚]]..不要結
540,F1:,[[禮拜二很閒是不是]]
541,M:,..蛤..什麼
542,F1:,..很閒[是不是]
543,F2:,[百貨公司]一到五很閒
544,M:,..一到五其實還滿閒的
545,F1:,..就..一直坐在那可以..跟隔壁櫃聊天嗎
546,F2:,..可以非常可以…[[我們生寶企每天都在那邊]]
547,M:,[[可以可以..n-你熟的話我們都會聊..隔壁]]兩個工讀生妹妹超漂亮的..超可愛的
548,F2:,..我還去我旁邊那個OSIM 坐按摩椅..就一直坐唉..那邊
549,F1:,你去坐[按摩椅上面]
550,M:,[@@你掛]員工牌子去…[[不行吧]]
551,F2:,..對[[啊..而且]]一到五又沒什麼人..尤其是[早上]
552,M:,[喔對]也是
553,F2:,…下班五六點可能還有一些人…可是[[根本就]]
554,M:,[[你們有]]休息時間嗎..我都不敢休息太久..[有時候]
555,F2:,[沒有我們是]一直都在休息
556,M:,..不是我是說..也從…可是不能坐著吧…可以喔
557,F2:,..[就是自己偷偷坐]因為我在那邊做很久了啊
558,M:,[我..我不能坐]
559,F2:,...[[所以]]沒有..沒有什麼關係
560,M:,[[喔]]…我是…[吃飯]
561,F2:,[其實那個]天王之王真的很舒服耶
562,F1:,…你說
563,M:,..按摩[椅]
564,F1:,[劉]德華的
565,F2:,..對..只有天王才能超越天王的那個
566,F1:,[[@@]][@=]
567,M:,[[@@]]
568,F2:,[那個那個]真的很很…你有去坐過他們的那個嗎
569,M:,..沒有耶
570,F2:,..你有去專櫃我跟你講你下次
571,F1:,..沒有..我媽去坐過..而且她差點要買了
572,F2:,..那個真的你買了
573,F1:,..超級貴然後[我媽就差點要]買了
574,M:,[多少錢]
575,F2:,..我每次坐完都會想要買
576,M:,..多少錢
577,F2:,..[s-十七還]
578,F1:,[然後E..E]就會一直狂阻止我媽說阿姨妳要想想看..你這..十幾萬你可以去給人家按摩按幾次..然後就一直除給我媽聽..然後我媽就..喔好...然後就冷靜..然後就沒有買
579,M:,…可是那..那個不會壞..就是壞了頂多修你們一輩子都可以坐…我媽是買電視購物一個拍打的..就把這個戴在這邊..她就會啪啪啪啪幫你打
580,F2:,..嗯
581,M:,..打背
582,M:,…[可以調力道]
583,F1:,[打背..拍打]
584,F2:,..OSIM 真的很[[不錯]]
585,F1:,[[是]]..枕頭嗎
586,M:,..不是枕頭就很像一個枕頭…就…一個...[一個…機器]
587,F2:,[像OSIM 的肩頸紓啊]
588,M:,..肩頸紓..對對就是一個這樣子..然後你就[可以..這樣戴有點像]他兩個就有中機這樣叭叭叭幫你打
589,F2:,[就戴著很像一個披肩這樣戴著]
590,M:,..[[然後可以調]]
591,F2:,[[就Vivia ]]之前代言的那個[你有]看過嗎
592,M:,[六]..六..六千多塊
593,F1:,..好貴喔
594,M:,…那種其實講難聽那只是說穿了只是一個機器啊本身就賣很貴啊
595,F1:,..[因為是]天王啊
596,M:,[我最近]..我最近想要買那個搖擺K
597,F1:,…那[[什麼]]
598,F2:,[[oh ..]][就是電的]
599,M:,[健身的]..欸超好用的
600,F1:,..搖擺椅
601,M:,..搖擺K…他是啞K…可是他設計[的是用這樣]
602,F1:,[他會自動]自己一直這樣搖擺
603,M:,..不是自動..那是自己搖的
604,F1:,..@@
605,F2:,..@@
606,M:,..自己自己
607,F1:,..好了好了@@
608,M:,..那我這樣
609,F2:,..那甚麼東西
610,F1:,..齁呦..好不想要
611,M:,..那我可以這樣拿吧我可以這樣拿吧
612,F1:,..可以[@@]
613,M:,[你們為甚麼那]麼黃啊…你那麼high …其實你笑起來很像E我一直覺得..啊看…E..我覺得跟你滿像..你覺得咧
614,F1:,…E..你[說那個]
615,M:,[E啊]就那個主播啊
616,F2:,…喔..就是體育[[新聞的那個]]
617,M:,[[你的氣質跟]]那個…朝氣很像…覺得她很活潑…就她有跳那個舞啊…E
618,F1:,…什麼這個舞[@@]
619,F2:,[@@]
620,M:,..那個..她有跳那個…雷鬼還什麼那個..非洲舞你都沒看康熙
621,F1:,..喔我看過[啦]
622,M:,[那一集]…P惠妮有跳那個啊
623,F1:,…喔P惠妮[[@@]]
624,M:,[[我si-..我跟我媽笑到快炸掉]]
625,F1:,P惠妮很像智[@@]
626,M:,[就這樣…印度舞]
627,F1:,.. 對對對
628,M:,..還有魏蔓
629,F1:,…[[喔]]
630,M:,[[還]]有一個..誰
631,F1:,..還有..蛇姬
632,M:,…G[她沒有啦][[她那個Y]]
633,F1:,[誰啊]
634,F2:,[[我妹改名叫R]
635,F1:,..蛤
636,M:,..[她妹改名]
637,F2:,[我妹改名]叫Y
638,F1:,…騙人
639,M:,..真的啊…[[這真的]]
640,F2:,[[我]]..她身分證在我這你想看嗎
641,F1:,..蛤..為甚麼…Y..因為她想要[當G]
642,M:,[@@]
643,F2:,..沒有她算命..算命是說她這名字會對她不好
644,F1:,..你說茹…不好還是
645,F2:,..對茹不好啊..然後她就給她幾個名字讓她選啊..然後結果..她就喜歡..最喜歡Y
646,M:,..你這樣你下次我就賄絡那個算命師然後叫她嫁給那個誰那個姓T的那個
647,F2:,..[@@]
648,M:,[對啊你看吧..神經病]
649,F2:,..可是她也沒跟任何人講說…她叫Y
650,F1:,..她去…馬偕面試就是用她新的..新的名字去啊..她的身分證啊..健保卡都換啦…她身分證還在我這裡
651,F1:,…Y
652,F2:,..對啊..就..Y..完全一模一樣跟那個G..[[字]]
653,F1:,[[好夢]]幻喔
654,F2:,..對啊..我說你這樣一定會被人家嗆說你要學那個G…她無所謂啊..她還是..改了
655,F1:,…Y
656,F2:,..恩
657,F1:,…還有別的名字嗎
658,F2:,…有些還不錯啊..有一個穎啊..就林志穎的穎..那個..不知道什麼[什麼穎的]
659,M:,[穎]
660,F2:,…不是..什麼[[穎的]]
661,F1:,[[@@]]好
662,F2:,..我覺得還不錯..我覺得Y這個名字很容易就是…被嗆欸…我覺得
663,F1:,…算命師很怪耶他為什麼[會就是就是]
664,F2:,[沒有他是]..給他..幾個字..就是中[[間那個字…]]第二個字給他[[[..就是..]]]侯配的配他給他十個字選..然後第三個字給他十個字選然後讓她自己..就是這樣隨便湊都是OK 的
665,F1:,[[他拼湊拼湊拼湊]]
666,M:,[[[筆畫吧]]]
667,F1:,..然後他就選Y這樣[湊起來]
668,F2:,[對對]
669,F1:,…要不然叫穎也不[[錯啊]]
670,F2:,[[對啊]]對啊..他就不要
671,F1:,..穎啊..我覺得很好聽耶
672,M:,..G..很像G
673,F1:,..但不會..[那麼…誇張]
674,F2:,[他就是有很多]很多很多組
675,M:,..改了命運有比較好嗎…[[名字這種東西]]
676,F2:,[[就要看他新]]工作啊
677,M:,..[我跟你講真的是]
678,F2:,[看他做不做不做的住]啊
679,F1:,..他可以做多久啊..不知道
680,M:,..[天註定真…還是]靠自己
681,F2:,[對啊..他還沒開始]
682,F1:,..我真的覺得他可以去早餐店幫忙啊..反正… [[如果她這樣比較快樂]]
683,M:,[[我覺得妳妹..妳妹那]]個真的不想做護士
684,F2:,..他去早餐店還收到人家的情書欸..有人寫紙條給他說可以加我Line 嗎
685,F1:,…[@@]
686,F2:,[跑過來給我看]
687,M:,[是喔..]那你妹一定很爽吧
688,F2:,…蛤
689,M:,..妳妹[[不是很爽]]
690,F1:,[[所以她才]]一直想要做早餐店嗎
691,F2:,..就是..對啊..可能得到很多成就感吧
692,F1:,…那對啊..她就去當lao-..那種…就是服務業的就..最好啦…[她又可以]獲得成就感然後[[又不用那個]]
693,M:,[對啊]
694,F2:,[[欸我有跟你講過]]我有跟你講他那個嗎
695,F1:,..[哪個]
696,M:,[哪個]
697,F2:,..@[[@]]
698,M:,[[喔]]..你說什麼我說妳妹
699,F2:,..@@[@@]
700,M:,[這..我覺得的是小事]
701,F1:,..[[什麼啊]]
702,M:,[[就是他妹照]]了一張照片
703,F2:,[[@@]] sh- 我講我講..我上次講大家都笑翻了
704,F1:,..[好我聽]
705,M:,[可是][[我覺得還好啊]]
706,F2:,[[我好像有]]跟你講過吧…就是有一次我妹就po 一張照片還滿漂亮的..然後他一po 上去然後振就立馬留言大概三秒就留言了就說這張跟你長得一點都不..好不像還是一點都不像..然後茹看了就很生氣因為那張照片是..她覺得是比她本人漂亮很多的
707,M:,..可是我就覺得就不像[她啊]
708,F2:,[然後]他就說..這張照片好不像你喔然後茹就很生氣就把他留言刪掉..然後他就以為沒有留成功..他重寫[[恩什麼]]
709,F1:,[[@@]]
710,M:,[[@@]]
711,F2:,…就他又留一遍..然後我[妹就]
712,M:,[我真的][[沒有注意]]
713,F1:,[[一模一樣]]
714,F2:,..對…然後茹就想說這個人..都已經刪掉了還留..然後他又把他刪掉…然後他後來..就直接私訊她..[就用那個]
715,M:,[我就密她]啊
716,F2:,..對就密她我[[說你這張]]照片真的跟你很不像
717,M:,[[我說真的很不像你]]
718,F1:,..欸[你真的很白目喔]
719,F2:,[@@]
720,M:,..[[因為我就真的不知道嘛]]
721,F2:,[[@@]]
722,F1:,..[[你到底要告訴她..你為什麼一定要講出這件事情]]
723,F2:,[[@@]][我也是]..[[[我那時候很納悶]]]
724,M:,[@@]..
725,F1:,[[[你就算了吧]]]
726,M:,..[不是我有..沒有..一方面我以為我以為我電腦壞掉..因為我密了兩次之後我還重新整理]
727,F2:,[@@]
728,M:,..[[咦怎麼我留的話不見了..你不會想到那啊我以為是沒傳達到..你不會想到這樣子嗎]]
729,F2:,[[@@]]
730,F1:,[[@@]]
731,M:,…而且我也不知道[它是..不是]
732,F1:,[你到底為什麼會想要傳達這個奇怪的]
733,M:,..我就[[以為i-]]
734,F2:,[[而且其實我覺得]]第二次就很明顯了耶
735,M:,..第二次我就沒有管..所以我才密她
736,F2:,..[[@@]]
737,F1:,[[@@]][白目]
738,M:,[沒有]..我以為是沒傳達到所以我想說我剛好跟她聊聊..說咦你這張照片真的很不像你..可是我沒想到她[[解讀..解讀]]
739,F1:,[[那她回你什麼]]
740,M:,..她沒有回
741,F2:,..@@..[就覺得]..她覺得[[有完沒]]完
742,F1:,[你看吧]
743,M:,[[不是]]..她解讀成..她解讀成什麼..覺得..她本人比這不好看嘛…我的意思又不是這樣
744,F2:,..可是侯..佩..[她可能是]
745,M:,[嗯..我怎麼有]聞到清潔劑的味道
746,F2:,..我也有聞到…她可能不想要她的朋友看到你這則留言
747,F1:,..[[啊沒關係拉]]
748,M:,[[喔..那我..她可以跟我講啊]]…不是啦..[我的意思是]
749,F2:,[可是你太]迅速所以她沒有時間跟你講[[@@]]
750,F1:,[[對啊]]而且你還瞬間[瞬間]然後就..私m-私訊
751,M:,[不是]好...換話題
752,F2:,..@@
753,F1:,..欸你真的很煩欸
754,M:,不是..我是[剛好真的是而且..欸]我跟你講..我跟你妹妹聊天每次都很正派..我沒有帶有任何一絲的…你知
755,F2:,[我每次講這個我真的是都要被笑翻了]..[[他超愛]]密我妹
756,M:,[[沒有超愛好不好]]
757,F2:,..每次我妹在電腦前面我看那個[下面]都有一則就是你@@
758,M:,[哪有]..那是你[[剛好..沒有..我沒有一直好不好我密他只是說]]
759,F1:,[[@@@=]]..你好煩喔
760,M:,..我只是密他妹跟她說欸你最近..就是..護士會很辛苦..那你將來想去哪一家醫院..聊聊看這樣..因為我妹妹也是走..類似..以後在醫院服務的…我妹有物色一些醫院她覺得還不錯..那你..可以..參考看看這樣..而且我媽也是護士我就說我可以給你一些意見…關心一下啊… [因為她妹妹又..那我覺得她妹妹很上進]她跑去念那個..二技….就有要升學
761,F2:,[@@]
762,F1:,[@@]…你真的很愛玩fb耶
763,M:,..我超愛玩的啊..我w-無時無刻都在
764,F1:,..無時無刻就w-
765,F2:,..[你還有在玩Candy] Crush ..你還有在玩Candy Crush 嗎
766,M:,[Follow 朋友]
767,F1:,..沒[[有拉]]
768,M:,[[沒有]]啊
769,F1:,….現在在玩神魔之塔欸
770,M:,..神魔之塔我妹[也是..每天晚上一直ding ding ding ding ding ding ding ]超吵
771,F2:,[@@]
772,F1:,..對啊…[[sing ]]
773,F2:,[[我都玩]]Candy Crush 它一直有它現在到五百關了欸
774,F1:,…就..這種..已經...[落伍的遊戲]..過時了
775,M:,[過時了]
776,F2:,..我一直在玩我還是一直在玩我還有寄[[邀請]]
777,F1:,[[你可以]]玩神魔之塔啊
778,M:,..神魔之塔女生[都在玩]
779,F1:,[而且戴]那天..你知道你說喔..我現在在玩神魔之塔..戴立刻..他就跟我說..欸許我現在在玩神魔之塔我就說ha我也玩神魔之塔我們就互加好友了
780,M:,..超多人在玩..你[隨便路]上抓都有
781,F1:,[超多]
782,M:,..我不玩
783,F1:,..[[嗯]]
784,F2:,[[你要不要]]跟我講講看你那天有跟戴什麼
785,M:,…我
786,F2:,..[她啦]
787,F1:,[XX]他就一直想要跟你見面啊
788,M:,…你男朋友應該會殺了他吧
789,F2:,…他會殺..先殺了我
790,F1:,..他是跟我說他去日本怎樣..然後我們還去逛一下京站..然後他就說哇..跟侯..分手了之後我就再也沒有來過京站
791,F2:,…那[@@]
792,M:,[傷心地]
793,F1:,..然後我就說喔..所以現在是跟我舊地重遊嗎..就說喔對啊..可是你們又不買東西..他就說對啊..但是…交往就是會逛京站啊
794,M:,…蛤
795,F2:,..就是台北車站京站那邊啊..他說你們交往的時候都會去那邊走走
796,F1:,..那你說什麼
797,F2:,..耗時間
798,F1:,..我就說你們又不買..很少買..百貨[[公司的]]東西啊什麼的
799,M:,[[看電影啊]]
800,F1:,…因為我根本不買京站的東西
801,F2:,..我也不會買欸
802,M:,..[誰買得起啊]
803,F1:,[所以就耗]耗時間
804,F2:,..我們也沒去過京站[[那裡過什麼]]
805,M:,[[埃..講到戴]]我想到..他以前七班的嘛…那你們班那些什麼大炫現在都在幹嘛..不知道
806,F2:,..大炫…你說J喔
807,M:,…對啊
808,F1:,..還在啊..只是我們沒有聯絡啊
809,M:,..那..那個誰..什麼一四五什麼..跟T[那一掛的]…好像就只剩..我有問過T她說..她們剩..就只剩下三個…其他都沒有
810,F1:,[我也沒有]…我就是..我…二零七就是..張會聯絡啊..研華會聯絡啊..范啊..啊我那天遇到范跟小花…你知道小花嘛
811,F2:,..我知道ts-就跑步那一天啊
812,F1:,…對啊..我跟你講囉
813,M:,…你知道我那天坐捷運…大sh-..咦..研究s-咦..前..好像在很久以前...我記得我旁邊坐的是瑤跟那個..你們班六班一個男生瘦瘦也念輔大的還有一個…叫什麼
814,F2:,..小蓮嗎
815,M:,..不是..一個臉大大的..XX我這樣講會不會很壞
816,F1:,..誰啊
817,F2:,..徐
818,M:,..對徐
819,F2:,…有啊他們在捷運上很吵耶@@
820,M:,..超吵的[好不好吵死了]
821,F2:,[你跟我講這不是一陣子了嗎]
822,M:,..超久的對啊..看到yi-要坐我旁邊
823,F1:,…你有跟他們打招呼嗎
824,M:,..不認識..[[瑤…]]瑤是國小幼稚園..咦
825,F2:,[[他們幾個超吵的]]
826,F1:,..你不是喜歡過她
827,M:,..不是我…她超多人喜歡可是她長得太成熟了
828,F1:,..[蛤]
829,M:,[她國小]
830,F1:,..國小長
831,M:,..真的很成熟她國小就戴粗框然後很像那種…啊姊...啊長那種..就是很…很老成..而且她也滿自卑的..因為w- gu- w- 國小..國小女生很多人國中或國小女生有一些發育太快有一些女生五年級耶MC 就來了…然後就會被大家笑..或是[胸部]
832,F2:,[啊][[那就不要跟人家講啊]]
833,M:,[[有時候國小]]哪有..有些六年級的女生…內衣..然後有些女生就直接[穿]
834,F1:,[那]你幹嘛笑人家
835,M:,..我沒有笑我跟她不同班我是跟她一二年級
836,F1:,..那你幹嘛注意別人那邊
837,F2:,..[@@]
838,M:,[蛤..][[我哪有..那時候]]高超愛她愛得要死好不好
839,F1:,[[我說你幹嘛]]
840,M:,..[愛瑤]愛得要死
841,F1:,[高]
842,M:,..對啊
843,F1:,..她不是喜歡T嗎
844,M:,..一堆[好不好]
845,F2:,[國小]的時候他說國[[小]]
846,M:,[[國]]中..我剛剛說國小
847,F1:,..瑤
848,M:,..嗯啊住我家附近啊...我看到她…她…以前國小都一直都朗讀比賽第一名然後後來不知道拿全國第幾名XXXX
849,F1:,..她聲音就是很亮
850,M:,..咬字很清晰
851,F1:,..我記得[她]
852,M:,[現在]不知道在哪工作了
853,F1:,…不知道..[[莫名]]其妙
854,M:,[[黏]]..黏S那..那個啊..[空姐]
855,F1:,[空姐]啊…超多空姐的欸..[[XXXX]]
856,M:,[[T好像對她]]有點..小小的
857,F1:,..為甚麼
858,M:,..TSK就是..黏就是很天真啊..然後T就有點...很想要捏爛她的那種童真的思想
859,F1:,..蛤
860,M:,..就是T就是…黏跟T打招呼..欸T那個..欸以後多多指教喔我是空姐怎樣怎樣我現在在努力啊怎樣怎樣的
861,F2:,..所以她也是去…[華航]
862,M:,[然後]T就會有一點嗤之以鼻就有點覺得說…喔就有點不[[屑啦]]
863,F1:,[[嗤之]]以鼻…為什麼
864,M:,..就是覺得說你在..把這工作想得很天真..以為就是說[喔..你這樣]
865,F2:,[可是剛開始]都是這樣啊她一開始進來[[應該也是這樣吧]]
866,M:,[[對所以]][可是T]可是T沒有那麼的..高調
867,F1:,[她是學妹吧]
868,M:,..她空姐那時候ts- 多少人不想知道..可是她爸媽一直幫她宣傳然後身邊的人都受不了
869,F2:,..可是..黏可能只是覺得…有個
870,M:,..她[超喜歡]
871,F1:,[對啊認識]的人啊
872,F2:,..或是[[有個學姊]]
873,M:,[[不是啦..反正]]T就覺得說..她..討厭..黏那個點我懂…就是[我不知]道怎麼講我要想一個形容詞
874,F2:,[蛤]
875,M:,..等我我想一下
876,F2,..幹嘛討厭啊
877,M:,..不是討厭..就是覺得她..黏就是很..以為空姐這種就是很容易可以當到...然後想要..想說什麼..想..想[做甚麼]
878,F2:,[咦那黏]是哪一家的
879,M:,..長榮..航空..好像是長榮…好像…其實T那時候..從大二就在為空姐做努力好不好..她那時候..狂狂看那個多益英文..然後...也開始有些面試甚麼..也有去復興…她也有去做過..然後華航[[XX什麼都有]]..什麼都有
880,F1:,[[她沒有..她是]]她說她考空姐那段期間她覺得很…好像還滿辛苦的
881,M:,..很辛苦..對啊
882,F1:,…而且她那時候那時候男朋友在當兵
883,M:,…沒有吧…是工作吧[..咦當兵]
884,F1:,[那時候她男朋友]在當兵
885,M:,…我記得T一畢業的時候跟趙有去做一個什麼...什麼..什麼..去國父紀念館那附近[[做一個什麼打工B Z的]]
886,F1:,[[喔..有有有]]
887,M:,..就是穿的漂漂亮亮的..[然後]
888,F1:,[嗯]
889,M:,..網襪然後OL 衣服穿高跟鞋然後去招呼客[人外賓]
890,F1:,[就是那]個啊..就是[[一個展覽]]啊
891,M:,[[我不知道做什麼]]..類似
892,F1:,..i- 有一個叫…什麼展覽的
893,M:,..[做三個月]
894,F1:,[世界]
895,M:,…[世界]博覽會
896,F1:,[世界]..世界博覽會那種[[甚]]麼展覽的
897,M:,[[對]]
898,F1:,..[然後就那邊接待]
899,M:,[做三個月然後做完之後T]就…無fo…無縫接軌就直接就就..準備空姐就上了那時候
900,F1:,..我覺得很好…還滿好的啊
901,M:,..我說欸..我s..w..有s-然後那天在趙家結束後我就載T下山回家嘛..然後我就跟她聊算是你..爸媽還滿幸福的…因為你..你看你哥哥有兩個這麼可愛的姪子..然後你姊姊…也算...就你跟你姊也都算還滿有實力…就是很..很有成就啦…就是...[T她爸爸很有錢]
902,F1:,[她姐姐在幹嘛]
903,M:,..她姊姊[[在帝寶]]..當那個..行政
904,F2:,[[在帝寶]]
905,F1:,…喔
906,M:,..然後…我說你看T你現在又有穩定的男朋友你姊也有…而且她姊男朋友…一九六公分..[超高]
907,F1:,[我知道啊]
908,M:,..我去她家我要這樣看他…她姐姐男朋友長得還不錯…不用當兵..因為一九六..一九五以上就不用當兵
909,F1:,…喔是喔
910,M:,…所以籃球員好像不用當
911,F2:,..一百公斤以上也不用當兵啊
912,M:,..不是不是一百公斤是..[BMI 值]
913,F1:,[BMI ]
914,M:,…現在只要[[三十]]
915,F1:,[[欸我朋]]..我不是說我朋友他哥一直..就是一直..表哥一直以為一百公斤以上不用當兵然後就狂吃狂吃狂吃[狂吃]吃到一百多公斤還是要當兵因為BMI 不達那個標準
916,M:,[結果] @@
917,F2:,..咦..那..那..那O也不用當兵欸..所以他是BMI
918,M:,..我..我們那天聽說O有領殘障手冊
919,F2:,..真的[還]假的
920,F1:,[蛤]
921,F2:,..我一直以為他是..[[太胖耶]]
922,M:,[[你沒聽那個]]黃講..他有領..他好像有領..[心血管疾病還是甚麼]
923,F2:,[好像因為他好像一百三還]一百四吧所以我一直覺得他是[[太胖]]
924,M:,[[他應該]]也不用..其實O也愈來愈胖
925,F1:,..他甚麼殘障手冊
926,M:,..[不知道..不知道]
927,F2:,[對啊O]很健康他還很愛打球耶
928,M:,…不是吧..可能有一些..有一些..比如說
929,F1:,..隱疾
930,M:,..先..對啊…比如說
931,F1:,..僵直性脊椎炎
932,M:,..某某多一顆...我說[[腫瘤]]
933,F2:,[[那個]]哪有
934,F1:,…哪裡啊
935,M:,我說腫瘤..[你不要ch-]
936,F1:,[喔]
937,F2:,…欸我我還想聽你那那天還跟戴什麼
938,M:,…[[你幹嘛那麼care ]]
939,F2:,[[你們為甚麼要去]]京站你們不是要去吃咖啡弄嗎
940,F1:,..我們就在台北車站吃咖啡弄吃完之後就去…就去京站拉
941,F2:,..好奇怪為甚麼要去[京站]
942,F1:,[因為]我們就沒事啊
943,F2:,..喔
944,F1:,..然後他就說..去走一走啊
945,F2:,..@@喔
946,F1:,..然後我就說..他就說欸找侯出來啊我就說你很想見他喔不然他s-現在我們去他公..他公司找..他上班地方找他啊
947,F2:,..所以你才傳Line 給我
948,F1:,..所以我才傳Line 給他..傳Line 給你啊..然後..他就..好像不想
949,F2:,…你y-你有跟他說侯好像[不想]
950,F1:,[我就]說嗯…算了啦..等下次大家都是準備好的時候
951,F2:,…喔
952,F1:,…[[因為我想說]]
953,M:,[[你準備好了]]嗎..你為什麼不想跟他見面
954,F1:,..你想要見面嗎
955,F2:,…[那天]
956,M:,[可是]你男友會不爽吧…你男朋友允許嗎…其實我覺得你要見面就見面不yi-有些事情不用到男朋友做決定
957,F2:,..沒有對我知道啊現在其實偷偷其實..你們那天偷偷來我也都可以不用跟我男朋友講啊…就那天是沒有什麼心理準備啊
958,M:,…喔
959,F1:,..對啊..而且重點是我也不知道我幾點會下班…[我那時也還沒下班]
960,M:,[你男朋友管你]管得好嚴格喔我覺得
961,F2:,..現在比較不會啊…不然那天我怎麼可能跟你們一起去吃飯..那群都男生耶
962,F1:,…你說pi- …你們怎麼那麼愛吃pizza hut 啊
963,M:,…那天就找不到<L3 揪 ((約)) L3>甚麼啊
964,F2:,..不是啊就找不到要吃甚麼
965,F1:,..pizza hut 喔…就一直[狂吃pizza ]
966,M:,[其實那天吃一吃]我就覺得吼..好不喜歡..我覺得已經老了以前大學都吃吃到飽
967,F2:,..對啊..[[我們現在都]]吃好少耶
968,M:,[[現在都..]]現在都不太想吃
969,F1:,..下一次可以去吃…馬辣
970,M:,…鼎王[或是老四川之類的]
971,F1:,[馬辣..麻]辣鍋啊..Pizza Hut 太國中生了
972,M:,..我想..我想要吃
973,F1:,..[[好膩喔]]
974,F2:,[[XX那天]]..那天是學生日啊..打折..我們全部都用學生證..
975,F1:,..你為什麼全部都有學生證
976,F2:,..沒有收回去啊…我們拿了
977,M:,..我只是學生證有打洞而已…[我覺得你]
978,F1:,[我學生]證都被剪了欸
979,F2:,…我們沒有
980,M:,..我們是只有打洞而已..可是你只要遮住那個洞還是可以
981,F2:,..重點像他們[根本]也不知道打洞代表甚麼意思[[啊]]
982,F1:,[喔]
983,M:,[[對]]啊…沒有有些人會問..他說欸你這是不是不行的不然怎麼會打洞
984,F2:,..有些比較嚴格[會看]
985,F1:,[你就]說沒有啊這..讓我們掛在脖子上
986,F2:,..@@@=
987,M:,..[[神經病]]
988,F1:,[[穿過去啊]]
989,M:,…欸你以前都有員工證嘛對不對
990,F1:,…沒有吧…歸還了
991,M:,…喔
992,F1:,…[已經離職]啦
993,F2:,[XXX]
994,F1:,..蛤
995,F2:,…[[沒有啊]]
996,M:,[[沒有啊]]
997,F1:,…你要員工證幹嘛
998,M:,…沒有啊那你那名名片我把你丟掉了…你給我的名片…咦你們有名片嗎…有吧
999,F2:,..我[有啊]
1000,F1:,[我有]新的名片啊
1001,F2:,..他有新的..他那天有給我
1002,F1:,..我才剛拿到新的名片[[不久我就]]離職了
1003,M:,[[就離職了]]…唉…這個…這個..這個情緒真的是
1004,F1:,…沒什麼好情緒的啊..就不想幹了啊
1005,M:,..欸n-n-
1006,F2:,..欸…我問妳喔..戴他去日本玩是不是還有去…去一個地方
1007,F1:,..蛤
1008,F2:,..因為我那天看他facebook 就是他還有去一個地方
1009,F1:,..甚麼地方
1010,F2:,..就他去日本玩後還有出國
1011,M:,…你可以當面問他
1012,F1:,..大陸
1013,F2:,…喔..為什麼
1014,F1:,..他..他爸讓...就是..他爸的公司…然後…的老闆..就問他要不要一起去大陸玩
1015,F2:,…[喔]
1016,F1:,[就是]工作…然後…老闆說[[..一起去]]
1017,F2:,[[他是不是]]之後就是去他爸公司啊..[或者是他有講一些他未來的規劃]
1018,F1:,[我不知道..欸他也]跟我說他也想去..出國去[[...澳洲什麼的]]
1019,M:,[[現在K]]..現在K在日本啊…他每天
1020,F1:,..他就感覺很崇尚日本的事[情啊]
1021,F2:,[S]什麼
1022,M:,..[[S...K]]
